土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,緯度,經度,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,nomi_address,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age
臺北市信義區永吉路３６９號十四樓,72770000,352986,33.4,3500000,63000,信義區,房地(土地+建物)+車位,25.04564259,121.5768307,四育里,27.08,商,NA,NA,1131016,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060905,229.64,3,2,2,有,有,坡道平面,NA,RPPNMLSLIIJGFDA67DA,118.69,9.46,9.73,有,694,"369號, 永吉路, 四育里, 信義區, 興雅, 臺北市, 110, 臺灣",2024/10/16,230,26.67956642,25.94150841,28.74817491,8.756122667,26.04192191,63000020016,0.116866438,0.485017123,94.75,31041.56,54.68277944,41.14803624,0,0,0,0,0,0,0,0,0,2,50,62,0,14,2,0,3,5,0,53,"c(121.576830726851, 25.0456425943624)",臺北捷運永春站_BL19,517.4761482,419.9620927,3200.469355,7
臺北市信義區祥雲街６１號四樓,15000000,147827,0,0,63000,信義區,房地(土地+建物)+車位,25.016907,121.575213,六合里,42.8,住,NA,NA,1131010,土地2建物1車位1,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,971222,101.46,3,2,2,有,有,坡道平面,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLMLIIJGFDA87DA,48.18,3.39,5.46,無,NA,"61號, 祥雲街, 六合里, 信義區, 三張犁, 臺北市, 110, 臺灣",2024/10/10,231,23.38838287,22.25385343,25.07475837,0,41.97917301,63000020032,0.166156983,0.568297656,89.36,4990.78,54.0767386,41.15107913,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,"c(121.575213019538, 25.0169069995251)",臺北捷運麟光站_BR06,1683.448251,3591.122504,5196.292161,16
臺北市信義區福德街１６９號七樓,90000000,284121,95.23,4900000,63000,信義區,房地(土地+建物)+車位,25.03777002,121.583601,中坡里,55.16,住,NA,NA,1131025,土地1建物1車位2,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010420,394.75,4,2,4,有,有,坡道平面,NA,RPRNMLSLJIJGFDA97DA,147.13,21.13,14.26,有,NA,"青枝綠葉蔬食餐館, 福德街165巷, 中坡里, 信義區, 臺北市, 11079, 臺灣",2024/10/25,232,27.22670155,23.67177136,30.28945308,30.3382072,24.55098828,63000020024,0.12290056,0.476406292,92.91,9986.68,52.84431136,40.38173651,0,0,0,0,0,0,0,0,0,0,20,23,0,10,1,1,2,4,0,22,"c(121.583601041503, 25.0377700175335)",臺北捷運永春站_BL19,799.0401968,1377.821179,2966.163367,12
臺北市信義區福德街２２１巷３弄１６號二樓,17300000,203410,0,0,63000,信義區,房地(土地+建物),25.038198,121.585613,中行里,30.25,住,NA,NA,1131015,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,651103,85.05,3,2,1,有,無,NA,NA,RPRNMLTLJIJGFDA18EA,85.05,0,0,無,NA,"18號, 福德街221巷3弄, 中行里, 信義區, 臺北市, 110, 臺灣",2024/10/15,233,27.97410029,25.88654507,31.49114452,0,25.65919555,63000020025,0.110603986,0.487752929,94.36,12062.49,49.31902599,35.63763928,0,0,0,0,0,0,0,0,0,0,17,18,0,7,1,1,2,3,0,19,"c(121.585613033541, 25.0381979975096)",臺北捷運後山埤站_BL20,825.7336639,1428.768561,2775.489013,48
臺北市信義區莊敬路４７８號七樓之１０,22300000,302619,0,0,63000,信義區,房地(土地+建物),25.02648102,121.568168,三張里,13.5,商,NA,NA,1131102,土地5建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,650909,73.69,3,2,2,有,有,NA,陽臺外推；其他增建；,RPPOMLPJKIJGFDA47DA,59.99,0,2,有,NA,"478號, 莊敬路, 三張里, 信義區, 三張犁, 臺北市, 110, 臺灣",2024/11/2,235,23.47317525,22.68801634,25.0153489,0,26.78099741,63000020030,0.157588863,0.557102311,90.73,27875.07,55.52397194,40.2122418,0,0,0,0,0,2,0,0,0,0,29,37,0,14,1,1,3,5,0,32,"c(121.568168029919, 25.0264810188797)",臺北捷運象山站_R02,697.332196,2715.046898,4962.283403,48
臺北市信義區虎林街１２０巷１２０號二樓,18800000,247303,12.62,0,63000,信義區,房地(土地+建物)+車位,25.042074,121.574932,長春里,13.93,住,NA,NA,1131020,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,950404,76.02,2,1,1,有,有,升降機械,陽臺外推；,RPPOMLLJJIJGFDA96DA,33.89,0,6.48,有,NA,"120號, 虎林街120巷, 長春里, 信義區, 興雅, 臺北市, 110, 臺灣",2024/10/20,238,24.41506487,23.84036584,24.9824275,6.28984997,34.72007729,63000020015,0.092380687,0.463578007,91.17,47191.91,46.57844989,35.46313798,0,0,0,0,0,0,1,0,0,1,52,108,0,22,1,1,4,0,0,56,"c(121.574931974325, 25.0420739990855)",臺北捷運永春站_BL19,200.1041613,858.0291245,3508.581509,18
臺北市信義區虎林街１２０巷１２０號八樓,41180000,297802,0,3200000,63000,信義區,房地(土地+建物)+車位,25.042074,121.574932,長春里,25.08,住,NA,NA,1131106,土地1建物1車位2,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,950404,138.28,2,2,2,有,有,塔式車位,陽臺外推；夾層；,RPQNMLLKJIJGFDA07DA,52.3,0,20.32,有,92,"120號, 虎林街120巷, 長春里, 信義區, 興雅, 臺北市, 110, 臺灣",2024/11/6,239,21.46491954,19.95453995,22.33778708,0.452805724,45.9228291,63000020015,0.092380687,0.463578007,91.17,47191.91,46.57844989,35.46313798,0,0,0,0,0,0,1,0,0,1,52,108,0,22,1,1,4,0,0,56,"c(121.574931974325, 25.0420739990855)",臺北捷運永春站_BL19,200.1041613,858.0291245,3508.581509,18
臺北市信義區虎林街２３２巷１５之１號,3050000,142924,0,0,63000,信義區,房地(土地+建物),25.036487,121.577032,國業里,8.69,住,NA,NA,1131114,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,590625,21.34,3,2,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSLJIJGFDA87EA,21.34,0,0,無,NA,"15號, 虎林街232巷, 國業里, 信義區, 信義商圈, 臺北市, 110, 臺灣",2024/11/14,240,28.50920096,26.86816291,30.16364058,0,11.56530502,63000020020,0.176775868,0.598929614,89.67,81002.16,59.09685863,34.5113438,0,0,0,0,0,0,1,0,0,0,39,58,0,13,0,1,3,1,0,42,"c(121.577031976346, 25.0364869996144)",臺北捷運永春站_BL19,500.4548925,1414.554233,3595.797143,54
臺北市信義區虎林街２３２巷６６弄２號四樓,17300000,259254,0,0,63000,信義區,房地(土地+建物),25.03582399,121.575692,安康里,29.26,住,NA,NA,1131117,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,820114,66.73,2,2,2,有,無,NA,陽臺外推；,RPQOMLMJKIJGFDA27DA,62.09,0,4.64,無,161,"2號, 虎林街232巷, 安康里, 信義區, 信義商圈, 臺北市, 110, 臺灣",2024/11/17,241,23.87287011,22.85617918,24.63635495,5.90553435,23.50681837,63000020009,0.209670182,0.641350684,86.22,21308.94,61.74598362,35.10154592,0,0,0,0,0,0,1,0,0,0,33,42,0,12,0,1,3,0,0,36,"c(121.575691961486, 25.0358239910732)",臺北捷運永春站_BL19,577.049756,1504.859933,3749.440082,31
臺北市信義區虎林街７４巷９號四樓,4210000,197375,0,0,63000,信義區,房地(土地+建物),25.04379698,121.576568,四維里,6.28,住,NA,NA,1131020,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710622,21.34,2,2,1,有,有,NA,持分交易親友、員工、共有人或其他特殊關係間之交易；,RPQNMLPLJIJGFDA57DA,17.84,0,2.24,無,639,"9號, 虎林街74巷, 四維里, 信義區, 興雅, 臺北市, 110, 臺灣",2024/10/20,242,24.37541093,23.79599029,24.95760348,5.932397889,34.73321264,63000020017,0.143575674,0.543667124,84.58,83747.92,57.39703458,44.11861613,0,0,0,0,0,0,1,0,0,0,61,89,0,20,1,1,4,4,0,65,"c(121.576568038006, 25.0437969831022)",臺北捷運永春站_BL19,312.0850258,622.870489,3287.558599,42
臺北市內湖區內湖路一段１巷９弄３３號四樓,25000000,112770,0,0,63000,內湖區,房地(土地+建物)+車位,25.08626499,121.557738,西康里,43.41,住,NA,NA,1131014,土地1建物1車位1,四層，五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,790621,221.69,3,2,3,有,有,坡道平面,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；急買急賣；,RPPOMLPJJIJGFCA27DA,181.73,4.82,12.92,無,NA,"31號, 內湖路一段1巷, 西康里, 內湖區, 下塔悠, 臺北市, 114, 臺灣",2024/10/14,243,28.06892564,26.0137687,31.5643229,0,28.85459172,63000100002,0.165674131,0.572058123,86.06,8420.61,49.84187222,32.76407337,0,0,0,0,0,0,1,0,0,1,8,3,0,1,0,1,1,2,0,9,"c(121.557738008703, 25.086264985188)",臺北捷運劍南路站_BR15,311.680854,4596.20516,5931.397017,34
臺北市內湖區內湖路一段２１７巷１號五樓,27080000,227601,0,0,63000,內湖區,房地(土地+建物),25.08355,121.564414,西康里,38.8,住,NA,NA,1131019,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,721117,118.98,3,2,2,有,有,NA,陽台加窗,RPUNMLSKJIJGFCA08DA,78.78,0,9.31,有,NA,"1號, 內湖路一段217巷, 西康里, 內湖區, 下塔悠, 臺北市, 114, 臺灣",2024/10/19,244,27.1202045,23.46703595,31.82397499,9.173331451,25.88571174,63000100002,0.165674131,0.572058123,86.06,8420.61,49.84187222,32.76407337,0,0,0,0,1,0,2,0,0,0,31,22,0,5,0,2,2,1,0,33,"c(121.564414026944, 25.0835500029305)",臺北捷運西湖站_BR16,369.1762812,4051.450341,5456.242224,41
臺北市內湖區內湖路一段９１巷８１號三樓,19680000,264019,0,0,63000,內湖區,房地(土地+建物),25.09139743,121.5632229,西安里,19.43,住,NA,NA,1131005,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130815,74.54,2,1,1,有,無,NA,NA,RPTNMLRJJIJGFCA77DA,42.59,2.48,3.44,有,NA,"內湖路一段91巷, 西安里, 內湖區, 臺北市, 11442, 臺灣",2024/10/5,246,25.93618866,23.05394651,29.8570462,1,28.79689068,63000100003,0.141423036,0.553011624,89.18,5172.75,53.4574468,37.28239844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"c(121.56322290138, 25.0913974286254)",臺北捷運劍南路站_BR15,1097.912071,4912.446019,6111.641934,0
臺北市內湖區內湖路一段９１巷８１號六樓,22490000,274886,6.61,2000000,63000,內湖區,房地(土地+建物)+車位,25.09139743,121.5632229,西安里,19.43,住,NA,NA,1131009,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130815,81.15,2,1,1,有,無,其他,NA,RPWNMLLKJIJGFCA57DA,42.59,2.48,3.44,有,NA,"內湖路一段91巷, 西安里, 內湖區, 臺北市, 11442, 臺灣",2024/10/9,247,22.85885861,21.73851283,23.86497799,0.870636473,38.96926433,63000100003,0.141423036,0.553011624,89.18,5172.75,53.4574468,37.28239844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"c(121.56322290138, 25.0913974286254)",臺北捷運劍南路站_BR15,1097.912071,4912.446019,6111.641934,0
臺北市內湖區內湖路三段２４２號八樓,46000000,171085,30.02,5600000,63000,內湖區,房地(土地+建物)+車位,25.088684,121.588077,碧山里,40.65,住,NA,NA,1131104,土地1建物1車位2,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020731,266.16,2,2,2,有,有,坡道平面,其他增建；,RPSQMLKLJIJGFCA47DA,107.01,10.32,14.31,有,170,"242號, 內湖路三段, 碧山里, 內湖區, 臺北市, 114, 臺灣",2024/11/4,249,23.79567565,22.53647721,26.0463449,0.455447948,37.30888595,63000100015,0.119587961,0.501529052,91.56,1874.41,45.64901349,29.03426791,0,0,0,0,0,0,0,0,0,0,19,7,0,3,0,1,1,3,0,20,"c(121.588076977799, 25.0886840024445)",臺北捷運內湖站_BR19,818.4241869,4347.530948,4347.034457,11
臺北市內湖區內湖路三段６０巷１２弄１６號,17600000,183735,0,0,63000,內湖區,房地(土地+建物),25.08831302,121.591882,碧山里,31.12,住,NA,NA,1131115,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,681128,95.79,3,2,2,有,無,NA,NA,RPQNMLOJKIJGFCA37EA,86.73,9.06,0,無,NA,"18號, 內湖路三段60巷12弄, 碧山里, 內湖區, 臺北市, 114, 臺灣",2024/11/15,250,27.29156402,23.90809555,31.780121,0,74.11553999,63000100015,0.119587961,0.501529052,91.56,1874.41,45.64901349,29.03426791,0,0,0,0,0,0,0,0,0,0,18,14,0,3,0,1,1,4,0,19,"c(121.591882026564, 25.0883130194099)",臺北捷運內湖站_BR19,544.5068033,4152.007715,4151.493341,45
臺北市內湖區內湖路二段１０３巷１１９弄２號五樓,22980000,183385,0,0,63000,內湖區,房地(土地+建物),25.08447901,121.581102,湖濱里,15.97,都市：其他:第三種住宅區。,NA,NA,1131010,土地2建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720331,125.31,3,2,2,有,有,NA,陽臺外推；,RPSNMLRLJIJGFCA87DA,98.34,0,11.45,有,NA,"2號, 內湖路二段103巷119弄, 湖濱里, 內湖區, 臺北市, 114, 臺灣",2024/10/10,251,23.29867434,22.34055316,25.41866687,0,40.67862902,63000100010,0.1687517,0.581724232,87.14,12546.04,54.73781048,35.30818767,0,0,0,0,0,0,0,0,0,0,10,8,0,2,0,0,1,0,0,11,"c(121.581101977071, 25.0844790111689)",臺北捷運港墘站_BR17,724.4379629,3917.31343,4326.648315,41
臺北市內湖區內湖路二段１０３巷９２弄１２號二樓之２,14800000,281690,0,0,63000,內湖區,房地(土地+建物),25.0801273,121.5824405,港富里,25.5,住,NA,NA,1131007,土地2建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120216,52.54,1,1,1,有,有,NA,NA,RPROMLMKJIJGFCA27DA,25.98,1.9,2.85,有,494,"8號, 內湖路二段103巷, 港富里, 內湖區, 臺北市, 114, 臺灣",2024/10/7,253,26.4449034,24.52728279,28.74735039,15.87429054,20.38879678,63000100007,0.138351608,0.526056425,90.76,25955.68,54.20804166,32.13413641,0,0,0,0,1,0,1,0,0,0,28,37,0,9,0,1,2,0,0,30,"c(121.582440533498, 25.0801272969511)",臺北捷運文德站_BR18,363.4065264,3450.751086,3867.283282,1
臺北市內湖區康寧路三段７５巷１８６弄２２號,45000000,151413,0,0,63000,內湖區,房地(土地+建物),25.07652798,121.613634,康寧里,150.85,住,NA,NA,1131012,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,750127,297.2,6,3,4,有,有,NA,陽臺外推；未登記建物；,RPWNMLSKIIJGFCA18DA,211.4,69.75,15.03,無,NA,"42號, 康寧路三段75巷186弄, 康寧里, 內湖區, 五分, 臺北市, 114, 臺灣",2024/10/12,262,24.10861355,21.87981255,27.06130695,0,31.90990396,63000100035,0.151187617,0.557245797,91.29,35523.26,46.8847608,23.19579155,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"c(121.613633987314, 25.0765279797262)",臺北捷運葫洲站_BR21,773.2065059,2621.339136,2620.800772,38
臺北市內湖區康樂街１９６號五樓,18200000,145124,0,0,63000,內湖區,房地(土地+建物),25.07616601,121.620819,內溝里,42.96,住,NA,NA,1131005,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,761128,125.41,3,2,2,有,有,NA,陽臺外推；頂樓加蓋；其他增建；,RPQNMLOJJIJGFCA17DA,97.74,0.91,13.56,無,558,"194號, 康樂街, 內溝里, 內湖區, 五分, 臺北市, 114, 臺灣",2024/10/5,264,25.94431068,23.64931386,29.2374461,1,25.85849439,63000100025,0.119094978,0.477623073,94.04,1052.19,44.85387546,27.76365946,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,1,0,0,10,"c(121.620819038535, 25.0761660072376)",臺北捷運東湖站_BR22,1358.113836,2848.986833,2848.499295,37
臺北市內湖區康樂街６１巷７９弄７號四樓,10000000,117385,0,0,63000,內湖區,房地(土地+建物),25.07115602,121.620262,樂康里,30.73,住,NA,NA,1131008,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731019,85.19,3,1,1,有,無,NA,NA,RPPNMLMJKIJGFCA07EA,78.18,0,7.01,無,NA,"7號, 康樂街151巷, 樂康里, 內湖區, 五分, 臺北市, 114, 臺灣",2024/10/8,265,24.32620346,22.72565315,25.83668628,42.99500301,36.02548816,63000100024,0.10436747,0.476957831,90.04,45267.97,46.81576951,25.85291887,0,0,0,0,0,0,2,0,0,0,23,18,0,6,1,1,2,0,0,25,"c(121.62026197725, 25.0711560179811)",臺北捷運東湖站_BR22,970.3354388,2344.561878,2344.100808,40
臺北市內湖區成功路二段３１２巷４３號三樓,18500000,179073,0,0,63000,內湖區,房地(土地+建物),25.06729401,121.588554,寶湖里,33.22,住,NA,NA,1131026,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740702,103.31,3,2,2,有,無,NA,陽臺外推；,RPTNMLPKJIJGFCA67DA,76.73,2.99,14.39,無,NA,"43號, 成功路二段312巷, 寶湖里, 內湖區, 潭美, 臺北市, 114, 臺灣",2024/10/26,268,28.92788414,27.8808857,31.57849462,0,19.03717766,63000100039,0.21692505,0.653456114,89.78,9529.06,46.07459004,24.49571905,0,1,0,0,0,1,1,0,0,1,20,14,0,2,1,2,0,0,0,20,"c(121.588553991908, 25.0672940141835)",臺北捷運文德站_BR18,1271.75096,2257.305008,2428.586842,39
臺北市內湖區成功路二段３１２巷４５號五樓,19000000,183877,0,0,63000,內湖區,房地(土地+建物),25.06729699,121.588453,寶湖里,33.43,住,NA,NA,1131004,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740702,103.33,3,2,1,有,無,NA,陽臺外推；頂樓加蓋；其他增建；,RPUNMLOJKIJGFCA67DA,76.73,2.99,14.39,無,NA,"45號, 成功路二段312巷, 寶湖里, 內湖區, 潭美, 臺北市, 114, 臺灣",2024/10/4,269,24.94971969,23.43670409,27.95300469,13.68326446,38.42973161,63000100039,0.21692505,0.653456114,89.78,9529.06,46.07459004,24.49571905,0,1,0,0,0,1,1,0,0,0,20,13,0,2,1,2,0,0,0,20,"c(121.588452989975, 25.0672969897591)",臺北捷運文德站_BR18,1269.02459,2252.918158,2436.749854,39
臺北市內湖區成功路五段４０８號十三樓之１,55000000,257045,36.49,0,63000,內湖區,房地(土地+建物)+車位,25.0759542,121.607603,金湖里,53.83,住,NA,NA,1131007,土地3建物1車位1,十三層，十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,891016,213.96,0,0,0,無,有,坡道平面,NA,RPXNMLQLJIJGFCA28DA,121.88,0,6.33,有,676,"410號, 成功路五段, 金湖里, 內湖區, 五分, 臺北市, 114, 臺灣",2024/10/7,272,26.63344354,25.00725665,29.03536192,51.83170239,19.45965817,63000100034,0.204846073,0.661945452,86.44,12620.93,45.88874588,22.16502216,0,0,0,0,1,0,1,0,0,0,13,15,0,4,0,1,0,0,0,13,"c(121.607603040341, 25.0759541965443)",臺北捷運葫洲站_BR21,385.431888,2479.604811,2479.049899,24
臺北市內湖區成功路四段１７８號十六樓之１,75000000,329073,58.2,6000000,63000,內湖區,房地(土地+建物)+車位,25.08355201,121.5938529,內湖里,17.38,NA,NA,NA,1131014,土地1建物1車位2,十六層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1070223,267.88,3,2,2,有,有,坡道平面,NA,RPTNMLLJJIJGFCA17DA,121.78,3.29,17.12,有,519,"180號, 成功路四段, 內湖里, 內湖區, 臺北市, 114, 臺灣",2024/10/14,274,27.06554406,25.07470369,30.6241112,0,29.18928501,63000100009,0.162622612,0.561521253,81.32,40064.29,43.02906448,31.94822888,0,0,0,0,0,0,0,0,0,1,39,61,0,15,2,0,2,5,0,41,"c(121.593852863458, 25.0835520145872)",臺北捷運內湖站_BR19,56.32450006,3588.605188,3588.091614,6
臺北市內湖區成功路四段２１４巷３弄７號三樓,18500000,197018,0,0,63000,內湖區,房地(土地+建物),25.085102,121.596049,金龍里,27.2,住,NA,NA,1131011,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740712,93.9,3,2,2,有,有,NA,NA,RPWNMLRLJIJGFCA28DA,84.18,0,9.72,無,693,"7號, 成功路四段, 金龍里, 內湖區, 臺北市, 114, 臺灣",2024/10/11,275,22.87147413,21.06493175,24.94006277,0,42.73682997,63000100013,0.120246208,0.482523632,92.45,30718.84,47.41811742,34.22838594,0,0,0,0,0,0,0,0,0,1,27,33,0,5,1,1,1,4,0,28,"c(121.596049005909, 25.0851019961224)",臺北捷運內湖站_BR19,224.2664918,3673.485263,3672.957619,39
臺北市內湖區成功路四段２２２號四樓,15120000,181753,0,0,63000,內湖區,房地(土地+建物),25.08464099,121.596216,金龍里,24.18,住,NA,NA,1131114,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740712,83.19,3,2,2,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；陽臺外推；,RPRNMLPJKIJGFCA57EA,74.96,0,8.23,無,NA,"達美皮膚專科診所, 成功路四段, 金龍里, 內湖區, 臺北市, 11489, 臺灣",2024/11/14,276,26.60074806,24.5886353,28.8998706,0.060640596,14.75419141,63000100013,0.120246208,0.482523632,92.45,30718.84,47.41811742,34.22838594,0,0,0,0,0,0,0,0,0,1,22,30,0,7,1,1,0,4,0,22,"c(121.59621597342, 25.0846409914478)",臺北捷運內湖站_BR19,213.7011467,3619.715053,3619.187401,39
臺北市內湖區成功路四段３０巷２８弄２５號十樓之１,17500000,261702,0,0,63000,內湖區,房地(土地+建物),25.082989,121.591914,內湖里,8.82,商,NA,NA,1131008,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840211,66.87,1,1,1,有,有,NA,陽臺外推；,RPQNMLTKJIJGFCA77DA,49.81,0,5.45,有,NA,"江田屋, 成功路四段30巷28弄, 內湖里, 內湖區, 臺北市, 114015, 臺灣",2024/10/8,277,23.41787676,22.21487261,24.52696387,29.31243201,33.11249339,63000100009,0.162622612,0.561521253,81.32,40064.29,43.02906448,31.94822888,0,0,0,0,0,0,0,0,0,1,37,68,0,18,1,2,3,5,0,40,"c(121.591913961615, 25.0829890021509)",臺北捷運內湖站_BR19,257.274435,3610.812518,3610.311686,29
臺北市內湖區成功路四段６１巷８弄４號五樓,25000000,211542,0,0,63000,內湖區,房地(土地+建物),25.08201901,121.592825,清白里,34.56,住,NA,NA,1131018,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,701231,118.18,10,0,10,有,無,NA,頂樓加蓋；,RPVOMLPJJIJGFCA87DA,100.12,0,18.06,無,372,"4號, 成功路四段61巷8弄, 清白里, 內湖區, 臺北市, 114, 臺灣",2024/10/18,278,28.63653264,25.33107399,33.25631515,0,36.75494357,63000100017,0.188503026,0.61694291,85.6,23532.21,43.3108108,28.41216216,0,0,0,0,0,0,0,0,0,1,35,63,0,16,2,1,2,4,0,37,"c(121.592824990671, 25.082019006406)",臺北捷運內湖站_BR19,253.7044799,3474.452362,3473.949037,43
臺北市內湖區成功路四段６４號七樓之１,15255000,263973,0,0,63000,內湖區,房地(土地+建物),25.08264601,121.592609,內湖里,6.64,商,NA,NA,1131023,土地1建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830701,57.79,1,1,1,有,有,NA,NA,RPTOMLPLJIJGFCA87DA,47.03,0,3.82,有,NA,"地球村美日語, 成功路四段30巷, 內湖里, 內湖區, 臺北市, 11489, 臺灣",2024/10/23,279,21.91026016,20.9673311,23.41273053,6.898640503,45.66137292,63000100009,0.162622612,0.561521253,81.32,40064.29,43.02906448,31.94822888,0,0,0,0,0,0,0,0,0,1,39,66,0,17,1,1,3,5,0,42,"c(121.592608989027, 25.082646014673)",臺北捷運內湖站_BR19,216.8674549,3546.63358,3546.129631,30
臺北市內湖區文德路１０６號五樓之６,9600000,258760,0,0,63000,內湖區,房地(土地+建物),25.078185,121.583072,瑞陽里,8,住,NA,NA,1131109,土地2建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850206,37.1,0,0,0,無,有,NA,陽臺外推；夾層；,RPTOMLKLJIJGFCA37DA,25.14,1.53,1.71,有,NA,"106號, 文德路, 瑞陽里, 內湖區, 臺北市, 114, 臺灣",2024/11/9,281,23.89103825,22.25020861,26.2610013,0.62664006,24.86679248,63000100020,0.148901425,0.555522565,87.15,38222.72,44.69000586,31.74261685,0,0,0,0,0,0,1,0,0,0,19,31,0,8,0,1,1,0,0,20,"c(121.583071975775, 25.078184998165)",臺北捷運文德站_BR18,249.569917,3246.298688,3663.446322,28
臺北市內湖區文德路２１０巷３０弄６號三樓之５,18600000,258054,41.34,2500000,63000,內湖區,房地(土地+建物)+車位,25.07723001,121.5843,紫陽里,8.52,商,NA,NA,1131010,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990324,103.73,1,1,1,有,有,坡道平面,NA,RPQNMLOKJIJGFCA37EA,32.75,3.3,3.2,有,525,"6號, 文德路210巷30弄, 紫陽里, 內湖區, 臺北市, 114, 臺灣",2024/10/10,282,23.42516897,22.45960343,25.5274316,0,40.69066779,63000100019,0.164298524,0.57676921,89.74,19708.57,46.60229549,32.06412825,0,0,0,0,0,0,1,0,0,0,15,21,0,6,0,1,1,0,0,16,"c(121.584300008409, 25.0772300060267)",臺北捷運文德站_BR18,182.648856,3163.351269,3502.034611,14
