土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,緯度,經度,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age
臺北市中山區北安路８２１巷１弄１７號,18950000,193961,0,0,63000,中山區,房地(土地+建物),25.0849937,121.5570648,北安里,25.89,住,NA,NA,1121016,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730125,97.7,3,2,2,有,無,NA,其他增建；,RPXOMLNJJIIGFCA77DA,80.88,0,8.11,無,NA,2023/10/16,23,25.32267467,23.5611147,28.01853819,0,81.38717358,63000040042,0.162736939,0.563106796,89.13,5556.1,57.34445153,38.74278381,0,0,0,0,0,0,1,0,0,1,13,6,0,0,0,1,1,2,0,14,"c(121.55706477424, 25.0849937019334)",臺北捷運劍南路站_BR15,199.353488,4502.733672,5783.039685,39
臺北市中山區北安路８２９號,14180000,290439,20.015,1250000,63000,中山區,房地(土地+建物),25.08601309,121.5523454,北安里,5.79,住,NA,NA,1121005,土地2建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991224,45.3,0,0,0,無,有,NA,NA,RPRNMLSKIIIGFCA67EA,23.63,0.9,3.62,有,201,2023/10/5,24,27.38320082,25.60658037,29.64344471,22.75581614,33.46353084,63000040042,0.162736939,0.563106796,89.13,5556.1,57.34445153,38.74278381,0,0,0,0,0,0,1,0,0,0,9,19,0,2,0,1,0,2,0,9,"c(121.552345413337, 25.0860130864186)",臺北捷運劍南路站_BR15,308.6502795,4841.84618,5546.692416,13
臺北市中山區南京東路一段１３２巷１８號,19200000,222307,14.08,1800000,63000,中山區,房地(土地+建物)+車位,25.05097998,121.526923,正義里,14.26,商,NA,NA,1121002,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010109,92.35,2,2,2,有,有,升降機械,NA,RPTOMLRJJIIGFCA77DA,39.07,9.4,3.72,有,NA,2023/10/2,25,26.58819167,25.61886536,27.76366139,0.151178212,48.61569737,63000040002,0.115368151,0.468964041,74.99,38516.04,45.3085376,31.64271625,1,0,0,0,0,0,1,0,0,1,60,57,0,6,1,1,0,0,0,60,"c(121.526923031326, 25.050979980757)",臺北捷運松江南京站_G15_O08,620.1193093,1194.757875,1067.795652,11
臺北市中山區南京東路三段１１８號,9700000,231062,0,0,63000,中山區,房地(土地+建物),25.05162899,121.540316,力行里,3.52,商,NA,NA,1121021,土地2建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,690325,41.98,0,1,0,有,有,NA,NA,RPROMLRJJIIGFCA57DA,31.7,0,0,有,NA,2023/10/21,26,21.44883099,20.74103237,22.42938346,0.449712412,34.46902441,63000040039,0.175064362,0.588451637,86.16,20807.17,59.49632737,42.65477439,2,1,0,0,0,0,1,0,0,0,55,77,0,11,1,2,0,3,0,55,"c(121.540315971496, 25.0516289915199)",臺北捷運南京復興站_BR11_G16,383.5162274,2524.408265,2394.757634,43
臺北市中山區南京東路三段２１６巷２之１號,25580000,386638,0,0,63000,中山區,房地(土地+建物),25.05143801,121.543307,力行里,21,商,NA,NA,1121004,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,551213,66.16,0,2,1,有,無,NA,其他增建；,RPPQMLMKIIIGFCA07DA,66.16,0,0,無,NA,2023/10/4,27,26.31202905,25.12771441,26.83539905,37.78804373,38.66456577,63000040039,0.175064362,0.588451637,86.16,20807.17,59.49632737,42.65477439,2,1,0,0,0,2,1,0,0,1,70,94,0,17,3,1,0,4,0,70,"c(121.543306969825, 25.051438009856)",臺北捷運南京復興站_BR11_G16,103.3860949,2818.461568,2688.65992,57
臺北市中山區南京東路三段４８巷６號,31500000,285042,0,0,63000,中山區,房地(土地+建物)+車位,25.05106388,121.5384109,力行里,37.2,住,NA,NA,1121112,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,871126,110.51,2,2,2,有,無,一樓平面,陽台外推；,RPWNMLOJKIIGFCA77DA,78.21,0,9.66,有,NA,2023/11/12,28,20.67560389,18.71566803,21.87934378,4.209950632,31.66241073,63000040039,0.175064362,0.588451637,86.16,20807.17,59.49632737,42.65477439,2,0,0,0,0,0,0,0,0,0,47,49,0,10,2,2,0,3,0,47,"c(121.538410932542, 25.0510638836078)",臺北捷運松江南京站_G15_O08,577.5437143,2324.211812,2194.484307,25
臺北市中山區南京東路二段１０８號,16100000,310203.6667,0,0,63000,中山區,房地(土地+建物),25.051839,121.532169,興亞里,4.03,商,NA,NA,1121106,土地3建物1車位0,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,990917,61.45,1,1,1,有,有,NA,NA,RPVOMLKKJIIGFCA37DA,35.22,1.4,4.39,有,154,2023/11/6,29,25.77744973,21.68022414,31.95372712,0,52.56677752,63000040032,0.171274163,0.585533153,82.44,21890.83,56.43392959,38.80553952,0,0,0,0,0,0,1,0,0,0,61,79,0,9,1,2,0,0,0,61,"c(121.532169013066, 25.0518390001039)",臺北捷運松江南京站_G15_O08,93.07514978,1728.485997,1600.285566,13
臺北市中山區合江街１０２巷３８號,37000000,218148,0,0,63000,中山區,房地(土地+建物),25.05862,121.538306,江山里,36.41,住,NA,NA,1121002,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,740725,169.61,4,2,2,有,無,NA,其他增建；,RPQPMLNJIIIGFCA07DA,144.76,0,16.78,有,NA,2023/10/2,31,26.40310532,25.51982476,27.6503115,0.490806843,48.40388688,63000040029,0.159006786,0.555521283,88.73,35923.16,55.81696524,39.95251456,1,0,0,0,0,0,0,0,0,0,44,47,0,16,1,1,0,1,1,44,"c(121.538305991114, 25.0586200016824)",臺北捷運行天宮站_O09,570.0857475,2590.460156,2469.73476,38
臺北市中山區吉林路４２６號,9500000,146424,0,0,63000,中山區,房地(土地+建物),25.06603472,121.5302822,新庄里,24.5,住,NA,NA,1121030,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,580410,64.88,0,0,0,無,無,NA,NA,RPQQMLLMIIIGFCA27DA,64.88,0,0,無,703,2023/10/30,34,24.01819708,22.55039535,26.28793609,0,34.14612567,63000040019,0.097938144,0.436504217,85.65,7353.99,47.16446123,34.46754882,1,1,0,0,0,1,0,0,0,0,48,38,0,12,0,1,2,3,0,50,"c(121.530282162842, 25.0660347170504)",臺北捷運中山國小站_O10,507.1902161,2523.384786,2436.847774,54
臺北市中山區基湖路１５１巷３５號,11000000,274383,0,0,63000,中山區,房地(土地+建物),25.07748498,121.564793,金泰里,16.12,住,NA,NA,1121023,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,930630,40.09,1,1,1,有,有,NA,夾層增建陽台外推；其他增建；,RPOOMLSJJIIGFCA37DA,22.03,0,2.51,有,735,2023/10/23,35,25.65525476,24.21254657,28.7255646,0,28.83952742,63000040041,0.185761637,0.594610174,91.54,7338.63,40.59525869,20.07267693,0,0,0,0,0,0,1,0,0,0,12,5,0,0,1,0,0,1,0,12,"c(121.564792972787, 25.0774849835213)",臺北捷運西湖站_BR16,566.0653285,3413.16515,5043.020628,19
臺北市中山區天祥路１６巷１５號,8435000,211669,0,0,63000,中山區,房地(土地+建物),25.06133498,121.520499,集英里,8.05,商,NA,NA,1121024,土地1建物1車位0,六層，露台，走廊,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,600108,39.85,1,0,1,有,有,NA,NA,RPXNMLKKJIIGFCA47DA,34.92,0,0,有,585,2023/10/24,37,26.54489535,24.12624218,30.54360698,0,39.10931481,63000040008,0.12927883,0.514955135,80.54,19971.22,54.24403182,33.02387267,0,0,0,0,0,0,0,0,0,0,54,76,0,8,0,2,0,9,0,54,"c(121.520498973094, 25.0613349839399)",臺北捷運民權西路站_O11_R13,173.5017869,1604.590564,1554.615313,52
臺北市中山區建國北路一段３３巷４１號,30000000,262950,0,0,63000,中山區,房地(土地+建物),25.047942,121.539749,朱崙里,27,商,NA,NA,1121010,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,701230,114.09,3,2,2,有,有,NA,NA,RPVNMLQLIIIGFCA87DA,96.17,0,11.74,有,369,2023/10/10,38,23.92987344,22.71121452,25.87594624,0.796102527,35.00383162,63000040038,0.173033708,0.562546817,82.42,23336.39,50.15120965,34.57661289,0,0,0,0,0,0,3,0,0,1,36,35,0,9,1,2,0,4,0,36,"c(121.539749019565, 25.0479420018606)",臺北捷運南京復興站_BR11_G16,630.7961925,2426.353753,2297.28923,42
臺北市中山區建國北路一段７１號,42000000,188408,0,5000000,63000,中山區,房地(土地+建物)+車位,25.05112901,121.537191,力行里,22.47,住,NA,NA,1121002,土地2建物1車位2,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,731231,222.92,4,2,2,有,有,坡道平面,陽台外推；其他增建；,RPTNMLMLJIIGFCA37DA,189.97,3.45,14.9,有,NA,2023/10/2,39,26.40518724,25.52107038,27.65275827,0.477497909,48.55798577,63000040039,0.175064362,0.588451637,86.16,20807.17,59.49632737,42.65477439,1,0,0,0,0,2,0,0,0,0,58,49,0,7,2,2,0,3,0,58,"c(121.537191030354, 25.0511290109954)",臺北捷運松江南京站_G15_O08,457.2656564,2204.279554,2074.638558,39
臺北市中山區建國北路二段１５１巷１２號,37880000,270359,0,0,63000,中山區,房地(土地+建物),25.06172499,121.538294,江寧里,26.76,住,NA,NA,1121029,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,691114,140.11,3,2,2,有,無,NA,陽台外推；,RPOPMLRJJIIGFCA37DA,121.33,0,15.36,有,NA,2023/10/29,40,22.61576405,22.02362115,23.63136186,0.325545769,37.51400651,63000040028,0.168459987,0.582885003,87.5,38658.38,56.07151148,38.10076619,0,0,0,0,0,0,1,0,0,0,46,51,0,17,0,1,1,1,3,47,"c(121.538294004993, 25.0617249938947)",臺北捷運行天宮站_O09,550.3262355,2769.243335,2654.591777,43
臺北市中山區建國北路二段３３巷１號,33000000,228738,0,0,63000,中山區,房地(土地+建物),25.05533501,121.537473,朱馥里,17.19,住,NA,NA,1121009,土地5建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,770524,144.27,4,2,2,有,有,NA,NA,RPRNMLSJJIIGFCA67EA,105.05,0.15,14.01,有,468,2023/10/9,41,24.67094685,23.6649153,25.87501958,4.986231323,33.93955768,63000040034,0.12900641,0.500200321,84.58,31361.42,51.92410474,33.40459646,1,1,0,0,0,0,0,0,0,0,54,41,0,11,1,1,0,0,0,54,"c(121.537472997577, 25.0553350080994)",臺北捷運松江南京站_G15_O08,567.8171291,2360.545715,2234.917808,35
臺北市中山區復興北路１９０巷２５號,25700000,261046,0,0,63000,中山區,房地(土地+建物),25.05570209,121.5427411,龍洲里,18.51,住,NA,NA,1121030,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,750609,98.45,3,2,1,有,有,NA,陽台外推；,RPTNMLTJJIIGFCA87DA,76.81,0,6.1,有,NA,2023/10/30,43,23.76242662,22.13780987,26.1226762,0,35.73148534,63000040035,0.172892939,0.592255125,82.31,68477.71,51.76991149,38.74841971,1,1,0,0,0,0,0,0,0,0,51,84,0,14,0,1,0,0,0,51,"c(121.542741107541, 25.0557020935489)",臺北捷運南京復興站_BR11_G16,427.8624156,2874.29126,2746.990263,37
臺北市中山區復興北路２１４號,24200000,216535,0,0,63000,中山區,房地(土地+建物),25.05642202,121.54358,龍洲里,22.82,住,NA,NA,1121019,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,750314,111.76,3,1,2,有,有,NA,NA,RPWNMLNJJIIGFCA57DA,84.44,0.99,6.25,有,NA,2023/10/19,44,27.92024347,24.12657077,32.18108854,0,52.51087973,63000040035,0.172892939,0.592255125,82.31,68477.71,51.76991149,38.74841971,1,1,0,0,0,0,0,0,0,0,58,77,0,16,0,1,0,0,0,58,"c(121.543579968411, 25.0564220152127)",臺北捷運中山國中站_BR12,483.385949,2980.151128,2853.294213,37
臺北市中山區復興南路一段３０巷４號,17000000,357368,0,0,63000,中山區,房地(土地+建物),25.04649549,121.5433845,埤頭里,7.91,商,NA,NA,1121013,土地1建物1車位0,一層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620502,47.57,0,0,0,無,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLKLIIIGFCA57EA,47.57,0,0,無,NA,2023/10/13,45,24.84831526,23.41740893,27.46833237,0,40.68995321,63000040037,0.146684988,0.51734799,92,17806.88,51.01751062,37.76620916,0,0,0,0,0,2,2,0,0,1,44,73,0,20,2,2,0,4,0,44,"c(121.543384502429, 25.0464954949201)",臺北捷運南京復興站_BR11_G16,618.2582733,2795.074383,2667.119081,50
臺北市中山區德惠街３４號,3850000,200407,0,0,63000,中山區,房地(土地+建物),25.06658692,121.5261865,晴光里,0.76,商,NA,NA,1121128,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,681219,7.19,1,1,1,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLPJKIIGFCA47DA,6.57,0,0,有,NA,2023/11/28,48,21.96942317,20.11374314,24.47242561,0,69.53411641,63000040011,0.143032034,0.515405019,73.13,49418.72,48.32601535,34.49506036,1,0,0,0,1,1,0,0,0,0,40,28,0,12,0,1,1,3,0,41,"c(121.526186513494, 25.0665869168316)",臺北捷運中山國小站_O10,423.9168516,2361.661327,2291.866225,44
臺北市中山區德惠街４５號,6250000,227936,0,0,63000,中山區,房地(土地+建物),25.06674299,121.526995,圓山里,3,商,NA,NA,1121020,土地1建物1車位0,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,681215,27.42,1,1,1,有,有,NA,陽台外推；其他增建；,RPQOMLNKJIIGFCA17DA,19.51,0,2.91,有,NA,2023/10/20,49,24.95350273,22.11844895,27.84691152,0.725893767,59.89986077,63000040012,0.122477191,0.487420514,81.16,6501.12,47.69568396,32.29700072,1,0,0,0,1,1,0,0,0,0,41,29,0,11,0,1,1,3,0,42,"c(121.526995031874, 25.0667429878687)",臺北捷運中山國小站_O10,438.4090843,2414.521648,2341.695834,44
臺北市中山區德惠街５２號,6200000,202416,0,0,63000,中山區,房地(土地+建物),25.06656982,121.5272006,晴光里,3.23,商,NA,NA,1121027,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,710227,30.63,1,1,1,有,有,NA,NA,RPVNMLRLJIIGFCA08DA,25.58,0,0,有,NA,2023/10/27,50,23.94059245,22.47560959,25.52411711,0,36.51997716,63000040011,0.143032034,0.515405019,73.13,49418.72,48.32601535,34.49506036,1,0,0,0,0,1,0,0,0,0,43,30,0,11,0,1,1,3,0,44,"c(121.527200639959, 25.0665698177491)",臺北捷運中山國小站_O10,421.0834512,2407.54881,2333.495344,41
臺北市中山區撫順街３１號,12450000,229451,0,0,63000,中山區,房地(土地+建物),25.06356499,121.520073,集英里,7.92,商,NA,NA,1121009,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,651108,54.26,2,1,1,有,無,NA,陽台外推；其他增建；,RPROMLNKJIIGFCA27DA,30.98,0,12.41,有,716,2023/10/9,51,25.34631801,24.32646588,26.60816048,1.36327783,35.20109876,63000040008,0.12927883,0.514955135,80.54,19971.22,54.24403182,33.02387267,1,0,0,0,1,0,0,0,0,0,45,52,0,5,0,2,0,6,0,45,"c(121.520073004775, 25.0635649892798)",臺北捷運民權西路站_O11_R13,123.9525077,1830.811799,1788.004557,47
臺北市中山區敬業三路１６２巷１３２號,36000000,252030,0,0,63000,中山區,房地(土地+建物)+車位,25.077474,121.559016,金泰里,43.31,住,NA,NA,1121121,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890628,142.84,2,1,1,有,有,坡道平面,陽台外推；,RPQNMLNJKIIGFCA07DA,71.24,0,7.62,有,NA,2023/11/21,53,22.95767385,20.4146101,25.83910009,0,38.12262347,63000040041,0.185761637,0.594610174,91.54,7338.63,40.59525869,20.07267693,0,0,0,0,0,1,0,0,0,0,12,13,0,2,0,1,0,1,0,12,"c(121.55901599748, 25.0774740032281)",臺北捷運劍南路站_BR15,902.5271441,3682.838483,5374.214425,23
臺北市中山區敬業三路１６２巷２０４號,31380000,201879,0,0,63000,中山區,房地(土地+建物)+車位,25.0792772,121.5600828,金泰里,47.09,住,NA,NA,1121018,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,890628,155.44,3,2,2,有,有,坡道平面,車位需每年抽籤陽台外推；,RPSNMLMLJIIGFCA37EA,77.6,0,8.1,有,NA,2023/10/18,54,27.47290343,24.9481473,30.94939094,0,61.16179369,63000040041,0.185761637,0.594610174,91.54,7338.63,40.59525869,20.07267693,0,0,0,0,0,1,0,0,0,0,16,16,0,2,0,1,0,1,0,16,"c(121.560082762297, 25.0792772020583)",臺北捷運劍南路站_BR15,791.7606946,3801.034585,5552.239167,23
臺北市中山區敬業三路１６２巷７６號,31350000,201659.5,27.09,0,63000,中山區,房地(土地+建物)+車位,25.07798002,121.558388,金泰里,47.09,住,NA,NA,1121025,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890628,155.46,2,2,2,有,有,坡道平面,陽台外推；,RPSOMLOKJIIGFCA47DA,77.62,0,8.1,有,NA,2023/10/25,55,26.00916817,24.01691112,29.2686246,0,27.13633036,63000040041,0.185761637,0.594610174,91.54,7338.63,40.59525869,20.07267693,0,0,0,0,0,1,0,0,0,0,13,13,0,2,0,1,0,1,0,13,"c(121.558388025294, 25.0779800187228)",臺北捷運劍南路站_BR15,825.0409857,3763.929133,5359.28845,23
