土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,緯度,經度,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age
臺北市中山區中山北路一段８３巷１３號四樓之４,6560000,182679,0,0,63000,中山區,房地(土地+建物),25.050059983064400,121.5240099846960,正得里,6.91,商,NA,NA,1120109,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,740129,35.91,1,1,1,有,有,NA,陽台外推；其他增建；,RPUNMLKMJHIGFCA27DA,26.11,0,3.71,有,NA,2023-01-09,5,20.34434666275930,18.060942329605200,24.34523145051360,2.863769698270560,74.05198287334660,63000040003,0.15162564570039500,0.5545426921908230,77.42,24074.48,48.64864862810450,35.05067566087390,1,0,0,0,0,2,1,0,0,3,51,54,0,6,2,2,0,1,0,51,"c(121.524009984696, 25.0500599830644)",臺北捷運中山站_G14_R11,566.1687618314030,883.672824430702,756.7605659875040,38
臺北市中山區中山北路三段２５號十二樓,7000000,161365,0,0,63000,中山區,房地(土地+建物),25.0651800143836,121.5224999848390,晴光里,3.45,商,NA,NA,1120103,土地2建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,670121,43.38,1,1,1,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPOOMLQKJHIGFCA17DA,34.19,0,0,有,NA,2023-01-03,8,16.18568063370980,14.66929902767300,17.455117855762700,0.12073512019777100,34.77488046693590,63000040011,0.14303203427871900,0.5154050193837990,74.7,48303.26,46.01990048479270,32.50414592799780,1,0,0,0,1,0,0,0,0,0,47,48,0,11,0,3,0,4,0,47,"c(121.522499984839, 25.0651800143836)",臺北捷運民權西路站_O11_R13,419.2316768966600,2072.522822957320,2017.793072053470,45
臺北市中山區中山北路三段２９號九樓之３,23000000,185994,0,0,63000,中山區,房地(土地+建物),25.06556998242880,121.52246000316100,晴光里,14.17,商,NA,NA,1120108,土地2建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,660315,123.66,3,2,2,有,有,NA,陽台外推；,RPTOMLMLKHIGFCA47DA,99.66,0,0,有,416,2023-01-08,10,20.367719067660200,17.419265260914000,23.82065241722740,0,73.20155129976450,63000040011,0.14303203427871900,0.5154050193837990,74.7,48303.26,46.01990048479270,32.50414592799780,1,0,0,0,1,0,0,0,0,0,44,45,0,11,0,3,0,3,0,44,"c(121.522460003161, 25.0655699824288)",臺北捷運民權西路站_O11_R13,447.1633681610010,2112.0312287671000,2058.2605742495000,46
臺北市中山區中山北路二段３６巷３號三樓,5000000,195542,0,0,63000,中山區,房地(土地+建物),25.054330017908600,121.52088998887700,民安里,8.92,商,NA,NA,1120112,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,590818,25.57,2,1,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLOKKHIGFCA17EA,25.57,0,0,無,302,2023-01-12,14,21.329016414953900,18.98965497056620,24.887896867202300,0,57.53895805603000,63000040004,0.14783281733746100,0.5314757481940140,88.09,18724.27,58.11615783391060,41.88384212885930,0,0,0,0,0,1,0,0,0,3,71,86,0,8,4,1,0,3,0,71,"c(121.520889988877, 25.0543300179086)",臺北捷運中山站_G14_R11,209.05042427704000,917.6810765957530,836.3856488086320,53
臺北市中山區中山北路二段５９巷４５號十六樓之８,11500000,256410,0,0,63000,中山區,房地(土地+建物),25.05596997917440,121.52453997243400,中山里,5.01,商,NA,NA,1120113,土地1建物1車位0,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880928,44.85,2,1,1,有,有,NA,陽台加窗。本案買賣總價為新台幣1150萬元整，其中拆分土地價格為新台幣9957009元整，建物價格為新台幣1542991元整。夾層；其他增建；,RPTOMLNLKHIGFCA57DA,29.76,0,4.94,有,458,2023-01-13,16,23.00748498655040,18.903667864995500,27.7696337032663,0,79.69288760195790,63000040006,0.14644351464435100,0.5074026392018020,72.75,39986.47,42.283617517314100,30.541765588054900,0,0,0,0,0,0,1,0,0,1,83,76,0,5,2,1,0,3,0,83,"c(121.524539972434, 25.0559699791744)",臺北捷運雙連站_R12,447.436587720416,1292.2525510377800,1194.354332646300,24
臺北市中山區北安路６３０巷２５弄１６號二樓之１,40390000,178733,0,5000000,63000,中山區,房地(土地+建物)+車位,25.083589984608600,121.54990998168900,成功里,42.82,住,NA,NA,1120103,土地1建物1車位2,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,861008,225.98,2,2,2,有,有,坡道平面,陽台外推；,RPOOMLOJJHIGFCA86DA,90.14,0.6,12.79,有,160,2023-01-03,19,16.13495628609980,14.561616350192300,17.54375353420810,0.11635107884999200,36.58496955813500,63000040015,0.1937059142702120,0.6418882257189370,84.58,10216.12,53.90516037798580,26.173872611303100,0,0,0,0,1,0,1,0,0,0,23,43,0,10,0,1,0,4,0,23,"c(121.549909981689, 25.0835899846086)",臺北捷運劍南路站_BR15,540.4269473523070,4761.463422567870,5183.183176256290,26
臺北市中山區北安路７８９號五樓之１,25000000,253962,12.8,0,63000,中山區,房地(土地+建物)+車位,25.085680012165400,121.5537700157400,成功里,9.77,住,NA,NA,1120117,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020904,98.43,2,2,1,有,有,塔式車位,夾層；其他增建；,RPRNMLKKKHIGFCA86DA,42.12,5.79,6.29,有,373,2023-01-17,20,15.291537140399000,13.502217123117600,17.187343460029300,0,31.52281036232180,63000040015,0.1937059142702120,0.6418882257189370,84.58,10216.12,53.90516037798580,26.173872611303100,0,0,0,0,0,0,1,0,0,1,6,12,0,1,0,0,0,2,0,6,"c(121.55377001574, 25.0856800121654)",臺北捷運劍南路站_BR15,165.83386352562600,4734.316312362930,5612.484715698520,10
臺北市中山區北安路８２９號四樓之８,12600000,283337,0,0,63000,中山區,房地(土地+建物),25.08473000725950,121.55690996048800,金泰里,5.64,住,NA,NA,1120115,土地2建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991224,44.47,0,0,0,無,有,NA,NA,RPQNMLTJKHIGFCA67EA,23.3,0.79,3.62,有,270,2023-01-15,21,15.488912005611000,12.323696493442900,19.559996183002700,1.80368504245086,28.859289783374,63000040041,0.1857616371235050,0.5946101743767110,91.22,7217.6,40.76096529139320,19.517350709967,0,0,0,0,0,0,1,0,0,1,14,9,0,0,0,1,1,2,0,15,"c(121.556909960488, 25.0847300072595)",臺北捷運劍南路站_BR15,182.7434838397790,4484.518354670300,5751.247690241910,13
臺北市中山區南京東路一段１３２巷２１號六樓,8000000,172712,0,0,63000,中山區,房地(土地+建物),25.05110000961050,121.52712998051500,正義里,8.99,商,NA,NA,1120101,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,701127,46.32,1,1,1,有,有,NA,其他增建；,RPQQMLTJJHIGFCA77DA,28.48,7.14,2.33,有,NA,2023-01-01,22,19.259947469458000,17.22068744102690,21.53250210450740,1.3138742279973000,34.037016385592600,63000040002,0.1153681506849320,0.4689640410958900,75.88,37515.24,43.43232437366300,30.38263848361430,1,0,0,0,0,0,1,0,0,1,64,58,0,6,1,0,0,0,0,64,"c(121.527129980515, 25.0511000096105)",臺北捷運松江南京站_G15_O08,596.622457975606,1218.8136294124900,1091.985433772100,42
臺北市中山區南京東路一段１３２巷２８號二樓,6660000,182166,0,0,63000,中山區,房地(土地+建物),25.050210019131300,121.52670996334700,正義里,7.6,商,NA,NA,1120103,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,770722,36.56,1,1,1,有,無,NA,陽台外推；,RPSPMLLKJHIGFCA17DA,19.81,2.62,3.48,無,210,2023-01-03,23,16.083459488490600,14.523346345742700,17.427162293867500,0.14403142177712600,34.83915016177490,63000040002,0.1153681506849320,0.4689640410958900,75.88,37515.24,43.43232437366300,30.38263848361430,1,0,0,0,0,0,1,0,0,1,54,46,0,6,1,1,0,0,0,54,"c(121.526709963347, 25.0502100191313)",臺北捷運松江南京站_G15_O08,666.7752167139880,1149.431808767180,1020.916122796680,35
