Model,Quantile,RMSE,Check_Loss,Pseudo_R2,sMAPE,Execution_Time
XGB_Fold_1,0.1,7.4649997920695865,0.7436330030236882,0.4740582073271614,33.49373507704665,
XGB_Fold_1,0.25,5.267023587800788,1.176538996049267,0.5917256927937424,20.247269255446437,
XGB_Fold_1,0.5,3.9188519975882747,1.301429552414489,0.6858890038472975,15.54234369311235,
XGB_Fold_1,0.75,4.247999414371634,1.1097547085447292,0.7108128866200413,17.709758216489096,
XGB_Fold_1,0.9,5.371258486406191,0.644345809839927,0.7193007124066575,23.276902742537704,
XGB_Fold_1,mean,4.47346604665436,,,17.834726651876196,
XGB_Fold_1,Total,,4.9757020698721,,,
XGB_Fold_2,0.1,8.476342240511265,0.9335393213288667,0.3438594364910945,34.207624308015056,
XGB_Fold_2,0.25,5.663055486505297,1.3566093523727842,0.5263053288334261,21.602358304385312,
XGB_Fold_2,0.5,4.802434916379169,1.4484811237334367,0.6412875939376506,17.20847220603569,
XGB_Fold_2,0.75,4.965019804568952,1.144447941817403,0.6913549539040116,18.499717498265404,
XGB_Fold_2,0.9,6.633102903233426,0.7096981940927347,0.6802137669463659,26.173070138268244,
XGB_Fold_2,mean,5.071092606162234,,,18.82524265875193,
XGB_Fold_2,Total,,5.5927759333452265,,,
XGB_Fold_3,0.1,9.525563418072187,0.9012141725135605,0.35910655233623234,38.4879056819727,
XGB_Fold_3,0.25,5.201021507114421,1.2597257428325244,0.5650068987077295,19.3631528274668,
XGB_Fold_3,0.5,4.410571296966232,1.407069007996644,0.662969543969087,15.955292479802766,
XGB_Fold_3,0.75,5.10454687952941,1.1531333262868437,0.6899381832136303,17.96917148962163,
XGB_Fold_3,0.9,6.941168591642114,0.770744563989698,0.6543583565642854,28.203019320336235,
XGB_Fold_3,mean,4.794350532598104,,,17.90069394081448,
XGB_Fold_3,Total,,5.491886813619271,,,
XGB_Fold_4,0.1,7.496179531257244,0.8758908427051946,0.35881858751345563,31.765998785472522,
XGB_Fold_4,0.25,5.560615277751075,1.3318888986442963,0.527752346631134,20.894758133504705,
XGB_Fold_4,0.5,4.731899022158685,1.4637001516491512,0.639160040109457,16.936631506625243,
XGB_Fold_4,0.75,4.965508986225331,1.236843337081395,0.6706948462775219,19.357641084922857,
XGB_Fold_4,0.9,5.923229903861409,0.7800432710433906,0.664662953781697,25.306039673908565,
XGB_Fold_4,mean,5.058970082825225,,,19.75821069779419,
XGB_Fold_4,Total,,5.6883665011234275,,,
XGB_Fold_5,0.1,7.002187239082269,0.8605950790214777,0.3828855162768098,31.409869569077493,
XGB_Fold_5,0.25,5.0423376022045945,1.2980297200721127,0.5288546788826209,20.60265630233759,
XGB_Fold_5,0.5,4.446978120562019,1.4133149000019047,0.639047637913403,17.18596150608528,
XGB_Fold_5,0.75,4.854606040507305,1.0954715530814658,0.7019583251471415,20.045706526827683,
XGB_Fold_5,0.9,6.0845511195211675,0.6812140727443642,0.7058699080507714,27.65132780408397,
XGB_Fold_5,mean,4.685377722456919,,,19.25861187187006,
XGB_Fold_5,Total,,5.348625324921326,,,
XGBoost_Train_70_OOF,0.1,8.04432355161603,0.8629751395681331,0.38402449639775604,33.87369938320781,12.72 分鐘
XGBoost_Train_70_OOF,0.25,5.351866274488034,1.2845548613889148,0.5485258394419419,20.542022168592766,12.72 分鐘
XGBoost_Train_70_OOF,0.5,4.473046386991372,1.40679716180456,0.6541375449768261,16.565570718709825,12.72 分鐘
XGBoost_Train_70_OOF,0.75,4.836870176822233,1.1479444895519557,0.6933101726379507,18.71603587294757,12.72 分鐘
XGBoost_Train_70_OOF,0.9,6.215093055909105,0.7172190148337687,0.6855178307147318,26.121654388065846,12.72 分鐘
XGBoost_Train_70_OOF,mean,4.822061671766967,,,18.715348637207953,12.72 分鐘
XGBoost_Train_70_OOF,Total,,5.419490667147333,,,12.72 分鐘
