Model,Quantile,RMSE,Check_Loss,Pseudo_R2,sMAPE,Execution_Time
RF_Fold_1,0.1,10.500927154975319,1.0357743358141296,0.3463345700629793,37.11296418092556,
RF_Fold_1,0.25,9.06251333176874,1.8107397444147884,0.42506545751123115,29.068806368636945,
RF_Fold_1,0.5,7.610701435703983,2.3823682941528097,0.45395632522409524,25.43873052761662,
RF_Fold_1,0.75,7.918057979681503,2.126819152571788,0.47944487271538627,31.15946595664988,
RF_Fold_1,0.9,11.608840493803791,1.3411611066448528,0.4995524828264958,42.82826555640391,
RF_Fold_1,mean,7.802193642481203,,,25.424218513599516,
RF_Fold_1,Total,,8.696862633598368,,,
RF_Fold_2,0.1,11.124204412321685,1.092646046062608,0.3074018571348437,51.253060080389965,
RF_Fold_2,0.25,8.55941331958794,1.8655439495284771,0.413795501661691,35.36782273188335,
RF_Fold_2,0.5,6.77004906165229,2.2990641578957334,0.49545129134854304,25.494533459299873,
RF_Fold_2,0.75,7.040389770733161,1.9418329371570053,0.5371455091736164,26.501679721899073,
RF_Fold_2,0.9,9.26463187354261,1.22271897207307,0.527488092560608,34.100755855397196,
RF_Fold_2,mean,6.880257099715274,,,26.07236192872322,
RF_Fold_2,Total,,8.421806062716893,,,
RF_Fold_3,0.1,10.980406685666777,1.191737474045502,0.24106611992009175,41.59127459943884,
RF_Fold_3,0.25,9.008647863195506,2.0506355296581535,0.3470226753969834,31.62013911578078,
RF_Fold_3,0.5,7.7044471775113355,2.66956833857371,0.4043076075977694,28.239446072922014,
RF_Fold_3,0.75,8.321734711281941,2.2410177944554777,0.4728988722790415,30.324488332557404,
RF_Fold_3,0.9,9.749722014609183,1.3567655323838275,0.49950413640308766,37.94085854131488,
RF_Fold_3,mean,7.664578779198825,,,27.425666203672193,
RF_Fold_3,Total,,9.50972466911667,,,
RF_Fold_4,0.1,10.857894370071662,1.0378543903401385,0.32319631049294917,42.02193219331074,
RF_Fold_4,0.25,8.521014219074285,1.970492350132414,0.3622477865832615,29.819650702166335,
RF_Fold_4,0.5,7.2093222129137455,2.429672729234031,0.45452099140915925,25.14804557144274,
RF_Fold_4,0.75,7.685775175093875,2.0966755714063723,0.4914958607273757,27.403427171840406,
RF_Fold_4,0.9,9.25720988984386,1.3755431006632097,0.4663515981427723,33.32229369525585,
RF_Fold_4,mean,7.633578546168825,,,25.84122592295401,
RF_Fold_4,Total,,8.910238141776166,,,
RF_Fold_5,0.1,10.9042851975222,1.0815526333624796,0.31487200272767135,45.99750761514975,
RF_Fold_5,0.25,7.447979861899823,1.96901740645381,0.37245778694719167,27.514206358558308,
RF_Fold_5,0.5,6.816898424236507,2.3810222254084374,0.47265027050566255,25.274982318625455,
RF_Fold_5,0.75,7.5182088747908935,2.00416601983203,0.5361051430188587,26.507977497086028,
RF_Fold_5,0.9,10.120289487412318,1.1761919758679786,0.5681946896103549,35.1810871679127,
RF_Fold_5,mean,6.949257319442777,,,25.65322065195708,
RF_Fold_5,Total,,8.611950260924736,,,
RandomForest_Train_70_OOF,0.1,10.875508534483178,1.0879408646684947,0.3084389760934074,43.594938072774866,10.19 分鐘
RandomForest_Train_70_OOF,0.25,8.54016921524235,1.9332497415815169,0.3846613848963847,30.680113386126884,10.19 分鐘
RandomForest_Train_70_OOF,0.5,7.232904678118404,2.4323658338495155,0.4569748166049332,25.919847178359927,10.19 分鐘
RandomForest_Train_70_OOF,0.75,7.708652714646795,2.0821336163889987,0.5038976437560059,28.380815254940362,10.19 分鐘
RandomForest_Train_70_OOF,0.9,10.037977442590838,1.2944945345599648,0.5135271257105836,36.67704757772222,10.19 分鐘
RandomForest_Train_70_OOF,mean,7.396332354465399,,,26.083670938157212,10.19 分鐘
RandomForest_Train_70_OOF,Total,,8.830184591048491,,,10.19 分鐘
