Model,Quantile,RMSE,Check_Loss,Pseudo_R2,sMAPE,Execution_Time
NN_Fold_1,0.1,10.932247161865234,1.0011507272720337,0.3681851029396057,45.888736844062805,
NN_Fold_1,0.25,6.7338032722473145,1.5314491987228394,0.5137439966201782,27.84808576107025,
NN_Fold_1,0.5,6.2296552658081055,1.8882664442062378,0.5672055184841156,21.451883018016815,
NN_Fold_1,0.75,11.017910957336426,1.5589354038238525,0.6184387505054474,24.401308596134186,
NN_Fold_1,0.9,12.434621810913086,0.8863802552223206,0.6692516505718231,32.89395570755005,
NN_Fold_1,mean,5.5407586097717285,,,23.22125881910324,
NN_Fold_1,Total,,6.866182029247284,,,
NN_Fold_2,0.1,9.45837116241455,0.9884868264198303,0.3734254837036133,45.26427388191223,
NN_Fold_2,0.25,6.418835639953613,1.5755228996276855,0.5049279928207397,28.65103781223297,
NN_Fold_2,0.5,5.462782859802246,1.8670966625213623,0.590250164270401,22.953860461711884,
NN_Fold_2,0.75,6.42783260345459,1.4996886253356934,0.6425348818302155,26.93496346473694,
NN_Fold_2,0.9,9.208003997802734,0.8925988674163818,0.6550608277320862,35.4051411151886,
NN_Fold_2,mean,5.440494060516357,,,23.579877614974976,
NN_Fold_2,Total,,6.823393881320953,,,
NN_Fold_3,0.1,13.152280807495117,1.444705605506897,0.07996851205825806,45.35536170005798,
NN_Fold_3,0.25,8.326412200927734,1.8742965459823608,0.4031737446784973,27.87787914276123,
NN_Fold_3,0.5,9.428060531616211,2.2308261394500732,0.502209335565567,23.341788351535797,
NN_Fold_3,0.75,11.9078369140625,1.7253715991973877,0.594182014465332,26.384475827217102,
NN_Fold_3,0.9,14.58442497253418,0.9653987884521484,0.643875002861023,33.04901421070099,
NN_Fold_3,mean,9.323789596557617,,,23.23850989341736,
NN_Fold_3,Total,,8.240598678588867,,,
NN_Fold_4,0.1,9.367477416992188,0.930730402469635,0.3930538296699524,42.504167556762695,
NN_Fold_4,0.25,7.23918342590332,1.5321238040924072,0.504126250743866,26.844853162765503,
NN_Fold_4,0.5,5.41170072555542,1.7665444612503052,0.6033980548381805,19.307972490787506,
NN_Fold_4,0.75,6.104742527008057,1.4396963119506836,0.6508322358131409,24.481888115406036,
NN_Fold_4,0.9,8.228630065917969,0.8238477110862732,0.6803843975067139,31.744232773780823,
NN_Fold_4,mean,5.768028259277344,,,20.07230669260025,
NN_Fold_4,Total,,6.492942690849304,,,
NN_Fold_5,0.1,9.097259521484375,0.9898847937583923,0.3729405403137207,44.93801295757294,
NN_Fold_5,0.25,6.562632083892822,1.6205247640609741,0.48352527618408203,27.65573263168335,
NN_Fold_5,0.5,5.54889440536499,1.9289730787277222,0.5727702379226685,21.69943004846573,
NN_Fold_5,0.75,6.089053630828857,1.580586552619934,0.6341490745544434,24.94616061449051,
NN_Fold_5,0.9,8.83776569366455,0.8730619549751282,0.6794801950454712,34.58195924758911,
NN_Fold_5,mean,5.607666015625,,,21.454501152038574,
NN_Fold_5,Total,,6.993031144142151,,,
NN_Train_70_OOF,0.1,10.512770652770996,1.071101188659668,0.31914329528808594,44.791167974472046,2h 23m 10.34s
NN_Train_70_OOF,0.25,7.0902910232543945,1.6268333196640015,0.48219138383865356,27.77603566646576,2h 23m 10.34s
NN_Train_70_OOF,0.5,6.598217010498047,1.9364289045333862,0.5676926076412201,21.752218902111053,2h 23m 10.34s
NN_Train_70_OOF,0.75,8.706815719604492,1.560905933380127,0.628088653087616,25.43046772480011,2h 23m 10.34s
NN_Train_70_OOF,0.9,10.937639236450195,0.888296902179718,0.6661767661571503,33.53523015975952,2h 23m 10.34s
NN_Train_70_OOF,mean,6.511492729187012,,,22.314822673797607,2h 23m 10.34s
NN_Train_70_OOF,Total,,7.083566248416901,,,2h 23m 10.34s
