Model,Quantile,RMSE,Check_Loss,Pseudo_R2,sMAPE,Execution_Time
CNN_Fold_1,0.1,10.779703140258789,0.9969313144683838,0.3708479404449463,42.40745007991791,
CNN_Fold_1,0.25,6.957383155822754,1.7109695672988892,0.45674383640289307,25.460511445999146,
CNN_Fold_1,0.5,5.773543357849121,1.930179238319397,0.5575990080833435,22.102807462215424,
CNN_Fold_1,0.75,7.652066707611084,1.6393364667892456,0.5987599790096283,26.15879774093628,
CNN_Fold_1,0.9,12.296247482299805,0.9857164025306702,0.6321848630905151,38.76711130142212,
CNN_Fold_1,mean,5.611477851867676,,,22.36049324274063,
CNN_Fold_1,Total,,7.263132989406586,,,
CNN_Fold_2,0.1,9.9818115234375,1.2275606393814087,0.22188323736190796,43.295690417289734,
CNN_Fold_2,0.25,6.516698360443115,1.5386472940444946,0.51651531457901,26.86454951763153,
CNN_Fold_2,0.5,5.2319464683532715,1.7860780954360962,0.6080303490161896,22.018910944461823,
CNN_Fold_2,0.75,7.143951892852783,1.8103268146514893,0.5684913098812103,33.283933997154236,
CNN_Fold_2,0.9,11.247147560119629,1.0823606252670288,0.581728607416153,45.258086919784546,
CNN_Fold_2,mean,5.829030990600586,,,24.423779547214508,
CNN_Fold_2,Total,,7.444973468780518,,,
CNN_Fold_3,0.1,11.829387664794922,1.2401823997497559,0.21021497249603271,44.81774866580963,
CNN_Fold_3,0.25,9.736241340637207,2.0723695755004883,0.340101957321167,31.6902756690979,
CNN_Fold_3,0.5,7.902092933654785,2.212876558303833,0.5062146484851837,23.354823887348175,
CNN_Fold_3,0.75,8.373123168945312,1.8776695728302002,0.5583606064319611,26.81821584701538,
CNN_Fold_3,0.9,11.537322998046875,1.0652145147323608,0.6070540845394135,40.24780988693237,
CNN_Fold_3,mean,8.368205070495605,,,24.714630842208862,
CNN_Fold_3,Total,,8.468312621116638,,,
CNN_Fold_4,0.1,9.598398208618164,0.9696531891822815,0.36767154932022095,37.22502589225769,
CNN_Fold_4,0.25,8.198345184326172,1.7493689060211182,0.4338145852088928,27.662363648414612,
CNN_Fold_4,0.5,5.524676322937012,1.8819578886032104,0.5774869024753571,20.644378662109375,
CNN_Fold_4,0.75,6.510329246520996,1.4807478189468384,0.640876054763794,24.47529435157776,
CNN_Fold_4,0.9,9.538995742797852,0.9365270733833313,0.6366699039936066,39.38245177268982,
CNN_Fold_4,mean,6.44174337387085,,,22.968554496765137,
CNN_Fold_4,Total,,7.01825487613678,,,
CNN_Fold_5,0.1,10.027303695678711,1.0934873819351196,0.3073117136955261,43.61242055892944,
CNN_Fold_5,0.25,7.436204433441162,1.7701977491378784,0.4358232021331787,28.939789533615112,
CNN_Fold_5,0.5,6.120453834533691,2.094728946685791,0.5360585451126099,22.8718101978302,
CNN_Fold_5,0.75,6.279445171356201,1.5728868246078491,0.6359312832355499,25.596439838409424,
CNN_Fold_5,0.9,10.949259757995605,0.9651025533676147,0.6456901133060455,39.61762189865112,
CNN_Fold_5,mean,6.577210426330566,,,23.85518103837967,
CNN_Fold_5,Total,,7.496403455734253,,,
CNN_Train_70_OOF,0.1,10.473920822143555,1.1056361198425293,0.29719078540802,42.273497581481934,4h 19m 43.81s
CNN_Train_70_OOF,0.25,7.850844860076904,1.768319010734558,0.4371575713157654,28.123322129249573,4h 19m 43.81s
CNN_Train_70_OOF,0.5,6.183091163635254,1.9811570644378662,0.5577070713043213,22.198981046676636,4h 19m 43.81s
CNN_Train_70_OOF,0.75,7.232862949371338,1.6763410568237305,0.6005843281745911,27.26874053478241,4h 19m 43.81s
CNN_Train_70_OOF,0.9,11.151484489440918,1.0070397853851318,0.6215530037879944,40.6557559967041,4h 19m 43.81s
CNN_Train_70_OOF,mean,6.637125492095947,,,23.664778470993042,4h 19m 43.81s
CNN_Train_70_OOF,Total,,7.538493037223816,,,4h 19m 43.81s
