Model,Quantile,RMSE,Check_Loss,Pseudo_R2,sMAPE,Execution_Time
RF_Fold_1,0.1,11.192930767828836,0.9711374744639022,0.3871261597976934,46.90994235931856,
RF_Fold_1,0.25,8.370406919900486,1.5889426032014375,0.4954890721152323,29.271135570500018,
RF_Fold_1,0.5,6.169190683954727,1.7873431015687464,0.5903373136465353,20.302988773942133,
RF_Fold_1,0.75,5.658268781093572,1.4004540610320253,0.6572282410024172,21.464648672282927,
RF_Fold_1,0.9,6.78302602980351,0.917415227345928,0.6576711250663991,27.534319407226736,
RF_Fold_1,mean,6.86352382371236,,,22.34791335786683,
RF_Fold_1,Total,,6.66529246761204,,,
RF_Fold_2,0.1,10.925680272876921,0.923079320823045,0.4148855197681849,51.67389850068096,
RF_Fold_2,0.25,6.930645112552909,1.6216647355912879,0.49042896414180337,27.951969712584823,
RF_Fold_2,0.5,5.967563398185719,1.8886772907662719,0.5855140950100133,20.78848031394074,
RF_Fold_2,0.75,6.436416695966355,1.6295842672874512,0.6115729721845615,23.92921357664125,
RF_Fold_2,0.9,7.985627467188547,1.0850690836468866,0.5806820094169078,30.83928730038638,
RF_Fold_2,mean,6.030708203438538,,,21.440650290805035,
RF_Fold_2,Total,,7.148074698114943,,,
RF_Fold_3,0.1,11.06488221650693,1.036222772415756,0.3401025087958065,45.540439233247994,
RF_Fold_3,0.25,7.179139427590662,1.6881320647195655,0.46245349636514554,26.084907035850485,
RF_Fold_3,0.5,6.335438464303171,1.903372310145731,0.5752779995627879,20.942689573218235,
RF_Fold_3,0.75,7.143293261006925,1.5292800010344019,0.6403039658405727,24.412908445306993,
RF_Fold_3,0.9,9.072841896074273,0.9507438216351404,0.6492810742084116,32.80044533462386,
RF_Fold_3,mean,6.350369072671524,,,21.53324437880626,
RF_Fold_3,Total,,7.107750969950595,,,
RF_Fold_4,0.1,8.894974445710469,0.9559788143281195,0.376588860007808,33.775313949678,
RF_Fold_4,0.25,7.444710741519141,1.5016826188834318,0.513978618603621,26.26250006088143,
RF_Fold_4,0.5,5.33839850552444,1.7349745962583007,0.6104857204387242,18.464615929964587,
RF_Fold_4,0.75,5.692180520736097,1.4431878238923566,0.6499854378019658,21.555750828329582,
RF_Fold_4,0.9,7.408818346364429,0.8440693344534483,0.6725393401554618,29.162634130549257,
RF_Fold_4,mean,5.855516137648377,,,19.831948329741238,
RF_Fold_4,Total,,6.479893187815658,,,
RF_Fold_5,0.1,8.462433164905732,0.991489256063159,0.3719241880890336,37.36193190636379,
RF_Fold_5,0.25,6.468879609052368,1.5511385164249742,0.5056392624268999,25.377280206724794,
RF_Fold_5,0.5,5.381028792896517,1.7917574858650176,0.6031608544400348,19.811421743710117,
RF_Fold_5,0.75,6.076683553738476,1.4728063962921598,0.6590964491923064,22.782880064323567,
RF_Fold_5,0.9,9.308364027705931,0.9678796710108661,0.6446706062143841,38.84094014814541,
RF_Fold_5,mean,5.600295596168499,,,20.879668911891372,
RF_Fold_5,Total,,6.775071325656178,,,
RandomForest_Train_70_OOF,0.1,10.177981464244054,0.9755833541066096,0.3798602063929509,43.05970378823832,17.72 分鐘
RandomForest_Train_70_OOF,0.25,7.306588542098066,1.5903752827914355,0.4937957042180532,26.990714887435352,17.72 分鐘
RandomForest_Train_70_OOF,0.5,5.8530298147775435,1.8212821580239862,0.5933991243784568,20.062952781962693,17.72 分鐘
RandomForest_Train_70_OOF,0.75,6.226031688837805,1.4950991539015648,0.643768196608188,22.829732581213786,17.72 分鐘
RandomForest_Train_70_OOF,0.9,8.16838294834045,0.9530819534957511,0.6418304558481143,31.833383631091756,17.72 分鐘
RandomForest_Train_70_OOF,mean,6.155972857665882,,,21.207526256425215,17.72 分鐘
RandomForest_Train_70_OOF,Total,,6.835421902319347,,,17.72 分鐘
