Model,Quantile,RMSE,Check_Loss,Pseudo_R2,sMAPE,Execution_Time
NN_Fold_1,0.1,9.133822441101074,0.8139641880989075,0.42431575059890747,43.61768066883087,
NN_Fold_1,0.25,5.560822486877441,1.2110466957092285,0.5797510743141174,23.098765313625336,
NN_Fold_1,0.5,4.540290832519531,1.4947869777679443,0.6392205655574799,17.31456220149994,
NN_Fold_1,0.75,5.257004261016846,1.205285668373108,0.6859188079833984,21.39320969581604,
NN_Fold_1,0.9,6.898356914520264,0.6591624021530151,0.7128461003303528,28.366807103157043,
NN_Fold_1,mean,5.169923305511475,,,18.744544684886932,
NN_Fold_1,Total,,5.384245932102203,,,
NN_Fold_2,0.1,8.504596710205078,0.9270811080932617,0.3483986258506775,39.67910408973694,
NN_Fold_2,0.25,5.80743932723999,1.4278911352157593,0.5014154613018036,23.854677379131317,
NN_Fold_2,0.5,5.095962047576904,1.6235389709472656,0.5979349911212921,18.954655528068542,
NN_Fold_2,0.75,5.821478843688965,1.2081191539764404,0.6741835176944733,21.401585638523102,
NN_Fold_2,0.9,6.875055313110352,0.73829185962677,0.6673296093940735,28.33397686481476,
NN_Fold_2,mean,5.338560104370117,,,19.9179545044899,
NN_Fold_2,Total,,5.924922227859497,,,
NN_Fold_3,0.1,8.026537895202637,0.8428134322166443,0.4006378650665283,35.4366660118103,
NN_Fold_3,0.25,5.5010271072387695,1.334987998008728,0.5390182435512543,22.818653285503387,
NN_Fold_3,0.5,4.817499160766602,1.5700987577438354,0.6239196062088013,17.696736752986908,
NN_Fold_3,0.75,5.563471794128418,1.2424620389938354,0.6659189164638519,21.79075926542282,
NN_Fold_3,0.9,7.972986698150635,0.7246655821800232,0.6750225722789764,30.260002613067627,
NN_Fold_3,mean,4.940264701843262,,,18.034283816814423,
NN_Fold_3,Total,,5.715027809143066,,,
NN_Fold_4,0.1,8.61055850982666,0.9375742673873901,0.3136642575263977,38.719311356544495,
NN_Fold_4,0.25,6.212856769561768,1.4154679775238037,0.49811768531799316,24.440374970436096,
NN_Fold_4,0.5,5.097939491271973,1.5402811765670776,0.6202808320522308,17.972658574581146,
NN_Fold_4,0.75,6.498419284820557,1.2581678628921509,0.6650172770023346,21.494901180267334,
NN_Fold_4,0.9,8.72182559967041,0.7459514737129211,0.6793188750743866,29.374808073043823,
NN_Fold_4,mean,5.528685569763184,,,18.78383159637451,
NN_Fold_4,Total,,5.8974427580833435,,,
NN_Fold_5,0.1,7.25208044052124,0.8750647902488708,0.3725096583366394,35.45393943786621,
NN_Fold_5,0.25,5.210707187652588,1.367310881614685,0.5037077069282532,23.534244298934937,
NN_Fold_5,0.5,4.791382789611816,1.537354826927185,0.6073685884475708,18.969163298606873,
NN_Fold_5,0.75,5.489110469818115,1.2420226335525513,0.6620865762233734,23.705799877643585,
NN_Fold_5,0.9,7.351622104644775,0.6790421009063721,0.7068077027797699,30.41934072971344,
NN_Fold_5,mean,4.930904865264893,,,20.35355120897293,
NN_Fold_5,Total,,5.700795233249664,,,
NN_Train_70_OOF,0.1,8.329916000366211,0.8793007135391235,0.3723716139793396,38.58219087123871,3h 26m 32.27s
NN_Train_70_OOF,0.25,5.6686553955078125,1.3513365983963013,0.5250544846057892,23.54934811592102,3h 26m 32.27s
NN_Train_70_OOF,0.5,4.873167037963867,1.553216576576233,0.6181402206420898,18.181340396404266,3h 26m 32.27s
NN_Train_70_OOF,0.75,5.741804599761963,1.2312084436416626,0.6710650026798248,21.956773102283478,3h 26m 32.27s
NN_Train_70_OOF,0.9,7.596628665924072,0.709430992603302,0.6889326870441437,29.35069501399994,3h 26m 32.27s
NN_Train_70_OOF,mean,5.186873435974121,,,19.166509807109833,3h 26m 32.27s
NN_Train_70_OOF,Total,,5.724493324756622,,,3h 26m 32.27s
