土地位置建物門牌,緯度,經度,actual_price,xgboost_qmean,xgboost_q0.1,xgboost_q0.25,xgboost_q0.5,xgboost_q0.75,xgboost_q0.9,rf_qmean,rf_q0.1,rf_q0.25,rf_q0.5,rf_q0.75,rf_q0.9,lgb_qmean,lgb_q0.1,lgb_q0.25,lgb_q0.5,lgb_q0.75,lgb_q0.9,nn_qmean,nn_q0.1,nn_q0.25,nn_q0.5,nn_q0.75,nn_q0.9
臺北市大安區泰順街１０號四樓,25.025619987876,121.531450013412,26730000.000000000,27690408.0,21833588.0,26710436.0,29398914.0,31991934.0,34380516.0,29397670.84580490,24968900.323261900,26730000.000000000,26730000.000000000,31635338.77827600,35569820.57761900,27984641.406831500,22541306.224581400,27082671.30090490,29284613.452753400,31389206.01072250,34806026.61070700,28049912.0,24917434.0,27891728.0,30674408.0,33246684.0,36097130.0
臺北市萬華區環河南路二段１２５巷１５弄６號三樓,25.0340699940147,121.494169990297,8000000.000000000,12659590.0,9800652.0,10598567.0,12921842.0,13686166.0,15418296.0,13133236.929723700,7650424.458377090,8000000.000000000,8000000.000000000,14248770.781492600,16181486.946821800,11829856.87327830,7932679.864697800,11031176.197609300,13352738.4789673,13789371.74452730,16095709.788156100,13773423.0,9365252.0,11659803.0,15136641.0,16331904.0,18555780.0
臺北市文山區興隆路二段１０號七樓,24.9999986464029,121.556568579963,61250000.00000000,50566508.0,44172070.0,56719256.0,57255010.0,64242904.0,65935816.0,54732438.05972740,43246119.347263300,61250000.00000000,61250000.00000000,62854635.81534190,66115200.16585120,51343125.71026890,38246052.64040350,55524199.30312300,58643899.70468340,61389669.929815000,63752414.11862340,51424180.0,39361036.0,45743720.0,57491490.0,69922270.0,77199930.0
臺北市萬華區東園街７３巷４２號五樓,25.0263399933587,121.497710003284,8100000.000000000,7069910.0,5777412.0,7073532.0,8033353.0,8314152.0,9604896.0,8284599.431973130,6289336.850168760,8100000.000000000,8100000.000000000,8624287.653440250,9895953.566833230,6432107.220035580,5365420.700976170,7050285.637883290,7934776.17830038,8270307.765500660,9451714.75210063,7332533.5,5201325.0,6499096.0,7634123.5,8907610.0,10389014.0
臺北市中正區羅斯福路二段１９８號九樓之２,25.0248299935017,121.5238399997,14100000.000000000,13824826.0,11859988.0,13615788.0,14093302.0,14143712.0,14553462.0,13140103.873561700,10780206.867277500,14100000.000000000,14100000.000000000,14674034.2797226,15460586.80586550,13696485.172370900,12753201.830854400,13596147.95910230,14099467.213384700,14285898.484569100,17462842.718256200,15730463.0,10600710.0,13185175.0,14561264.0,16161780.0,18679140.0
臺北市士林區重慶北路四段８１號四樓之８,25.0816400186539,121.512199966941,11750000.000000000,9145079.0,7367848.0,10013777.0,10105337.0,11417349.0,11884671.0,10446806.544775600,8414545.36719784,11750000.000000000,11750000.000000000,12131417.750399000,12593932.882190400,8999192.016209930,8232020.852702690,9988138.906623940,10461279.505672300,11759658.387946100,12012049.001880200,10543845.0,7245268.5,9050629.0,11081535.0,12460540.0,13178688.0
臺北市北投區大業路５２９號二樓之６,25.1352999988642,121.49604996736,5800000.0,7300186.0,5014804.0,5826958.0,6757552.5,7957955.0,9337748.0,6368511.730929830,5012323.936116680,5800000.0,5800000.0,6902479.304780180,8069904.481101620,7431013.964782320,4950927.737406340,5997896.766918180,6540291.083425880,8262152.240116320,9891345.178160360,6630927.0,3976282.0,5348581.0,6310281.5,7592136.5,9045296.0
臺北市內湖區安泰街１２５巷２６號五樓,25.0772399804915,121.616909970351,10800000.0,7867305.0,6725221.0,8359398.5,10004518.0,10344998.0,10997794.0,9787970.109056500,7251311.323318280,10549881.515933600,10800000.0,11144893.82335740,12160656.559281700,7908429.807252420,7083188.837865940,7537600.19821035,9485732.67336416,10386008.67345600,10918306.003883300,11918767.0,8148638.5,9245451.0,11403377.0,12413572.0,12912751.0
臺北市中山區敬業三路１６２巷９８號四樓,25.0777500192997,121.559350016322,28500000.000000000,29677004.0,25661270.0,27270418.0,28500438.0,30943188.0,32133018.0,29648928.17945020,27328047.143895600,28500000.000000000,28500000.000000000,29508642.320697300,31642752.265737900,29085375.080929000,27374429.33814500,27743020.288861600,28574839.49452990,30146101.47336010,32677670.94842430,25986944.0,21449956.0,23942396.0,27705782.0,28653000.0,31748724.0
臺北市中山區新生北路二段１３７巷８號六樓之１,25.061240016977,121.52810001817,15000000.00000000,15010857.0,8838197.0,12113806.0,15010828.0,18468636.0,18619204.0,14534611.65479210,12352950.413304000,15000000.00000000,15000000.00000000,15384074.433534400,16346440.840940200,13919422.945466700,10414995.715703300,14568025.2013058,14983403.435730800,18041131.11632080,19089817.114981200,14679669.0,10256156.0,12919870.0,14858772.0,16088365.0,17850910.0
臺北市大安區忠孝東路四段２０８號三樓,25.0412299833452,121.552420026414,51680000.00000010,44492290.0,29030704.0,45718772.0,48998590.0,50453504.0,53282404.0,45499865.74963140,35678575.01826980,47200000.00000000,51680000.00000010,52074685.89987280,56276967.00566390,45473201.78204730,31113826.519814900,45210195.3868957,49992990.70201430,50559619.52924460,53905616.10264510,50810050.0,24456704.0,38932976.0,48874916.0,57014280.0,59750336.0
臺北市萬華區開封街二段５９號,25.04706299,121.505353,7330000.000000010,6165162.0,5028548.5,5874026.0,7081024.0,7555249.5,8535279.0,6891680.991533460,6002750.824003330,7100000.000000010,7330000.000000010,7398531.846861110,7742350.35757503,5922670.024961980,4961707.253093640,6104101.2804913300,7078458.668317590,7177141.759823990,8068310.672402310,7441266.5,5347836.0,5704078.0,6711196.0,7612458.5,8495090.0
臺北市北投區行義路１０巷７號二樓之１,25.1245600148684,121.526550036635,17850000.000000000,17996614.0,14589510.0,17664860.0,17802424.0,20250544.0,21516256.0,17262749.894136700,14085035.80555520,16100000.00000000,17850000.000000000,18722937.064214100,20943505.934528800,19249324.366381500,14124466.096858300,17722078.33091520,17840794.36725590,19829110.97620610,20898774.934477400,17419078.0,15545567.0,16371857.0,17516330.0,18762302.0,21854296.0
臺北市南港區昆陽街５９巷２弄１６號四樓,25.0521899922994,121.593629988652,17500000.000000000,11953418.0,9466849.0,11830098.0,14032601.0,16557989.0,17226650.0,12739570.097658800,8772430.848509180,13974977.638624200,17500000.000000000,17500000.000000000,17793058.312042500,12487847.528577300,9131207.308086050,11493196.450154900,14966531.681638000,15606482.6163044,17377347.198130100,11791599.0,6636741.5,9488053.0,13819500.0,17016474.0,18637040.0
臺北市中山區龍江路１００巷１之２號,25.05266101,121.540151,39000000.000000000,27364726.0,13355517.0,21078050.0,23809420.0,29713366.0,37377256.0,26550455.531166900,16951935.524359400,21500000.000000000,37432253.31296790,39000000.000000000,39000000.000000000,27444312.31475550,13505976.345035000,21433899.036718100,24177375.3726075,33764796.90833600,37836266.81108640,36107180.0,16836134.0,22464702.0,34059656.0,47480012.0,50305904.0
臺北市內湖區東湖路１１３巷４９弄８６號,25.07033501,121.614746,37500000.0,35749264.0,30407324.0,37423268.0,37861080.0,41011910.0,43720536.0,39434417.1903012,32277108.635861900,37500000.0,37500000.0,40881189.98468710,45512275.48918880,35425789.52456670,35216700.35902440,37220649.17750220,38813727.44179850,42068183.32196630,44007231.27291230,37608600.0,27796718.0,32952426.0,39152356.0,43626320.0,48181650.0
臺北市南港區福德街４６７號十三樓,25.03605001,121.57895,5300000.000000000,19804886.0,15887560.0,16650528.0,20212072.0,24566056.0,31940110.0,12040636.551374100,5300000.000000000,5300000.000000000,7816730.923793310,25226789.95347700,30951262.37910900,19203123.86979460,14463289.40354020,18577283.265526900,21119519.227821400,25335419.974519700,29683237.468247800,17529932.0,15541505.0,18557160.0,24881672.0,26082286.0,31279228.0
臺北市北投區大業路７１７號二樓,25.13738001,121.50195,27780000.00000000,23555608.0,19453708.0,20197736.0,22902668.0,24505966.0,28315672.0,27417834.91892800,22365803.270754900,27780000.00000000,27780000.00000000,29065544.278345900,32823755.83751460,24907681.76076840,20033057.174764000,20748375.154800900,22769389.161892100,23206350.78673000,29370972.889133800,25058080.0,15421766.0,16639353.0,23802744.0,27798256.0,36564240.0
臺北市中山區錦西街３１號七樓之５,25.0604299898541,121.520689996668,11740000.000000000,10214164.0,9086468.0,10097187.0,11454452.0,11494678.0,12540988.0,10557524.396147100,9550579.676706370,10600000.000000000,11740000.000000000,11815084.248069200,12465254.12011450,10247847.157259900,9791630.125716480,9923122.231700640,11628859.450157000,11737164.840473100,12320002.30902890,11324026.0,8550498.0,9006922.0,10240049.0,11187402.0,12602854.0
臺北市大安區東豐街２３號,25.03616899,121.545323,20000000.00000000,22299662.0,15008338.0,20059372.0,20353354.0,24109796.0,30126242.0,19741890.59443790,14281002.533092900,20000000.00000000,20000000.00000000,21241253.948925600,24045184.827555900,19674384.300289800,15035079.575189200,19576441.008428900,21737185.94914730,25385374.46609360,28698704.611282900,21820390.0,18392984.0,21407776.0,23970496.0,26924088.0,28459100.0
臺北市大同區民權西路２３７之１號,25.06313491,121.5118477,43500000.00000000,43408936.0,29934418.0,42395610.0,43416056.0,43470084.0,48162536.0,38885469.322556600,31296769.594429000,40637618.04049010,43500000.00000000,43930326.08625920,46493048.86927310,42417169.65343670,29495879.913701500,36675446.00687830,42268028.27224010,44969710.23099580,50841362.67763690,37491284.0,27227280.0,34054264.0,38197644.0,44682870.0,50112744.0
臺北市大同區大龍街９１巷１２號,25.06723199,121.517021,8699999.999999990,9796914.0,8739796.0,9253725.0,10679452.0,10766148.0,12001346.0,8719565.720489960,7727302.035582320,8699999.999999990,8699999.999999990,9281623.993124030,11596112.678856600,9936932.399569180,8698445.987550450,8718292.027856840,9416043.320376850,9770201.521998110,12205482.3831743,10940405.0,8646414.0,9070295.0,9442162.0,12163213.0,13419686.0
臺北市信義區松山路４６５巷６號三樓,25.0394500023869,121.578590004509,19400000.000000000,16601534.0,12733184.0,16440481.0,18620092.0,19501224.0,19916256.0,15707999.78429370,13837140.158370200,16500000.000000000,18990681.92584550,19400000.000000000,19512911.3050816,17825263.054523600,14339703.466863800,16321389.294766000,18033083.26101170,19375213.05935300,19385294.768822100,17380182.0,12258704.0,14325946.0,17742118.0,18904516.0,20234560.0
臺北市中山區新生北路二段４１巷７之１號,25.05538002,121.52819,7500000.000000000,15953667.0,10117622.0,12006200.0,16118189.0,22065058.0,25915370.0,11806168.24737160,7245688.373689770,7500000.000000000,7500000.000000000,12013150.162295700,21911764.799828400,17123333.670761900,8355859.753521530,11841606.84190490,16183947.720376900,20981774.98286160,26160546.63128500,12380610.0,8582719.0,11870285.0,14743984.0,18301614.0,19995580.0
臺北市士林區士東路４６巷６號五樓,25.1115600183194,121.527619986575,20000000.00000000,17983712.0,14839371.0,18491936.0,20019086.0,20432080.0,23382864.0,19103741.03205080,17591502.520822700,20000000.00000000,20000000.00000000,20721660.658455400,21481159.806028800,18114963.02284600,15343529.027043000,18186388.783043700,19977991.669836900,20179478.80886010,23816153.867449400,19113424.0,15709744.0,17285532.0,19180804.0,21422768.0,22405948.0
臺北市文山區興隆路四段１２０之１號五樓,24.9827600060882,121.562179998291,12580000.000000000,14079196.0,11984465.0,12548381.0,12990046.0,14596607.0,17383928.0,14038022.601330700,11628622.773632400,12580000.000000000,12580000.000000000,13913001.81572500,14905094.155711900,14099305.003498200,10739180.28639710,12446484.839469500,12944720.13905260,14417215.72257570,15745566.83645130,13607091.0,9041312.0,11820264.0,13372110.0,14935974.0,17035602.0
臺北市松山區南京東路五段３８９巷５弄５號,25.05204901,121.56952,12500000.000000000,10802412.0,9129916.0,11202370.0,12460636.0,13507562.0,14974397.0,12271814.141335400,10704363.403210000,12500000.000000000,12500000.000000000,13131750.677753100,14635759.818535200,10755277.060166700,9511677.39718851,11087353.299957900,12504580.535293400,13397114.588969800,14201159.47477900,10974011.0,9485194.0,11132973.0,12165812.0,13570339.0,13961214.0
臺北市中山區南京東路一段１３２巷２１號六樓,25.05110001,121.52713,8000000.000000000,8531942.0,7424530.0,7993346.5,8002408.0,9051060.0,9962150.0,8789150.354737640,7270724.889206810,8000000.000000000,8000000.000000000,8680144.676093460,9820543.92337897,7988889.591855680,7983481.800266630,8004070.466361750,8012428.931917550,8830462.892070240,9590678.385808680,8614249.0,6322763.0,6471320.5,8228644.0,9187563.0,10079389.0
臺北市文山區秀明路二段１１５巷５號,24.9912400194403,121.577330036823,27100000.000000000,28176352.0,22266850.0,23764368.0,27042254.0,30849254.0,32609232.0,26359314.774515500,22587427.800896800,27100000.000000000,27100000.000000000,28298588.364688000,30556283.26734840,29254824.011851000,23632810.68832750,25967734.818192700,27105309.50258910,30431186.564335300,32557648.336402600,27954948.0,21697256.0,25093712.0,29079970.0,32284142.0,35237136.0
臺北市信義區吳興街３６４巷２０號,25.0246699829701,121.565710036813,15200000.00000000,13565292.0,9586739.0,14021846.0,15158426.0,17316882.0,20765716.0,15051357.744388600,12816211.574582500,15200000.00000000,15200000.00000000,17164236.417758900,20244911.705119900,13062027.315215900,9340755.974632250,13896013.496007400,15181650.535466300,17881315.810629100,19844021.74826060,16779200.0,11343764.0,12568334.0,16859176.0,19275132.0,21297976.0
臺北市信義區永吉路１２７巷１１弄６號,25.04632098,121.569887,15200000.00000000,14527531.0,13047157.0,14373652.0,15164007.0,15294050.0,15375097.0,14630942.89468440,13276452.499901900,15200000.00000000,15200000.00000000,15807510.413261900,16735389.960800700,15212941.786832900,12595604.852153100,15300699.025416600,15401313.523499400,15868051.231582800,16182830.995529000,16422491.0,13058186.0,14874198.0,15809902.0,18639814.0,20152214.0
臺北市文山區秀明路二段１６３巷８號六樓,24.990709989793,121.577240015183,26150000.000000000,23973880.0,18506120.0,22122410.0,24017818.0,26345930.0,26546386.0,22758516.80561490,17479587.176281700,21089997.629208100,26150000.000000000,26150000.000000000,26881675.11136650,23124124.64444980,19640417.33787280,20811564.371739800,24868783.12133750,25770539.365958600,26006197.980331500,22121820.0,17707872.0,19313808.0,24253470.0,25884002.0,28136932.0
臺北市中山區龍江路４５５號,25.06751601,121.541121,22800000.0,17399154.0,11366808.0,17791188.0,20443306.0,23088900.0,24633904.0,17601715.975914200,13943663.57790660,20587314.05502850,22800000.0,22800000.0,23576472.95544100,18399804.60617990,12614813.310639000,16017604.899877400,19634094.77528660,22980863.2799953,24346973.666958200,16503914.0,10035689.0,14237334.0,19085448.0,22530914.0,23967982.0
臺北市士林區福國路９５號,25.10140119,121.5221412,17500000.000000000,12593482.0,11399919.0,12550440.0,17111510.0,17475350.0,17699868.0,14591715.200056800,11982502.80095130,16549924.4711313,17500000.000000000,18562184.464900600,22105814.978938500,12968765.989292500,10165821.94248250,13972503.07050460,15688549.552137200,17180103.638376100,17737858.44724030,15859252.0,12026622.0,12622821.0,15189770.0,16865704.0,18951448.0
臺北市萬華區興義街７５號,25.02598301,121.491114,8900000.000000000,9413534.0,8021617.0,8631971.0,9346319.0,10802206.0,14020322.0,9384574.345635930,7388252.249446810,8900000.000000000,8900000.000000000,9576445.035138030,10886003.390750300,8940875.314458660,8300759.409689360,8899939.304065240,9295351.80054728,10230183.395247700,12880952.91538450,11749392.0,5980115.0,8979357.0,9822659.0,11403703.0,13095374.0
臺北市大同區民族西路３３８號,25.06858399,121.509445,55659999.99999990,53765690.0,37099332.0,43478210.0,45827640.0,54964440.0,57344296.0,48792845.68361530,39339538.40614810,53338916.37446490,55659999.99999990,55845743.88171060,59128962.45537070,50988614.12855980,31277106.32920690,44275040.87703130,47444033.00010630,52203287.43484340,55772381.15643180,51167350.0,31211764.0,43763084.0,48012390.0,57346812.0,64255404.0
臺北市大安區新生南路一段９７巷２１之３號,25.041276,121.535751,68800000.00000010,78412960.0,43860940.0,71631380.0,80791336.0,97521570.0,112144984.0,77481165.21549610,64045543.014654100,68800000.00000010,68800000.00000010,86045626.56290460,111782969.616175,67422580.07490340,43529236.61737710,69341326.06738990,70963950.37638620,84071642.0053812,91472921.5737466,78855860.0,46698720.0,59306620.0,69251870.0,90476136.0,101940850.0
臺北市中正區忠孝東路一段８４巷２號六樓之６,25.0442400085946,121.524060024658,22000000.000000000,18886532.0,13800824.0,15508399.0,20541256.0,22105540.0,22117264.0,20788288.99384680,18002239.904058100,21900000.0,21997295.51412620,22000000.000000000,22991088.628628700,20238055.861690500,14402266.197853300,19327307.59360180,20820510.85184710,22107585.82415640,23203614.979094900,19685126.0,15747004.0,16965366.0,21918040.0,22070444.0,24907836.0
臺北市松山區新東街６５巷１０號四樓,25.0621000002428,121.564570014162,22770000.00000000,21395000.0,18442060.0,19476244.0,22644436.0,22757792.0,25019300.0,21317532.21637050,16829667.459537200,22770000.00000000,22770000.00000000,23630426.319189400,25995576.7114276,22716947.78479310,19474525.84153400,20244788.789080200,22776409.535911900,23603309.21259330,24304225.826133900,23273008.0,18071668.0,19714096.0,24979580.0,25452104.0,27762118.0
臺北市大安區羅斯福路三段３０９號十七樓之２,25.0173700158565,121.531929961188,112000000.00000000,111921040.0,47355744.0,96490260.0,117317304.0,130448260.0,177077470.0,108522333.952736,84094565.3051893,112000000.00000000,112000000.00000000,120563795.87605700,140962738.34594500,108797316.64991700,47850843.5423293,99420073.54828120,112637614.20942600,116733306.78522300,149942910.797848,139359200.0,65892064.0,90970690.0,126528140.0,143582880.0,177820030.0
臺北市松山區吉祥路５號五樓,25.0503699877534,121.562619964388,16800000.000000000,16883600.0,14157208.0,16040810.0,16421458.0,17454564.0,18163276.0,16814084.780541000,15855870.391731000,16800000.000000000,16800000.000000000,17425661.11455100,18634271.352969800,15783464.381114000,14823934.180618200,16040954.88473930,16768186.566011600,16956187.92482250,18179935.91896110,16342811.0,12969720.0,14824406.0,16399860.0,18113320.0,19408382.0
臺北市松山區健康路１８５巷２０號三樓,25.0551299867477,121.561520007235,30280000.000000000,30247440.0,22595080.0,26808176.0,30289470.0,32462592.0,33161124.0,30452998.62490130,28392405.604382900,30280000.000000000,30280000.000000000,31324316.34506810,32080896.145164900,28210111.780474700,23850434.57030990,27875909.186286000,30517983.55220100,31761837.265922900,33144386.305200300,25337262.0,21450038.0,26940012.0,30073884.0,32471570.0,33828520.0
臺北市大安區和平東路一段８５巷１２號三樓之１,25.02801,121.5255,16450000.000000000,15250094.0,12154308.0,14289814.0,16455508.0,17066954.0,17249666.0,14502161.018078000,12152601.96877860,16450000.000000000,16450000.000000000,17101404.261427000,17909290.39727580,14433555.523569900,10668590.124773600,15736519.296172900,16441137.464307200,16451101.852446700,17363070.304770800,14193627.0,12286208.0,13597440.0,16505992.0,17508814.0,19387146.0
臺北市文山區光輝路３０巷４號,24.98627399,121.554436,121802.00000000000,239547.88,937895.8,957888.44,1602573.2,2740160.2,9184270.0,62257.32009322190,13099.522104389500,121802.00000000000,121802.00000000000,157003.00660916200,728468.8833117860,463556.3061760470,820985.0223196480,1138323.3207865200,1726031.9809926200,2898269.5276318400,7096841.062438960,206994.19,25412.842,242136.4,748480.4,2458157.2,3976297.0
臺北市信義區富陽街７２巷１０號四樓,25.0219000154277,121.555889966691,15000000.00000000,16523001.0,13137228.0,14366937.0,15000124.0,17189562.0,18792780.0,15759945.530407100,12843474.753652200,15000000.00000000,15000000.00000000,15948397.114352900,17498892.56682570,16009726.047587300,14237750.261846900,14848861.472018500,14993513.074500900,17427284.504161200,18487402.18433470,15289616.0,13674503.0,13748331.0,14587450.0,16627520.0,18189104.0
臺北市內湖區江南街７１巷６０號六樓,25.07429999,121.57917,20000000.00000000,22885856.0,18995636.0,20063008.0,22425702.0,24072348.0,24473316.0,22034055.711702500,19115766.99906930,20000000.00000000,20000000.00000000,22404094.728501200,24725475.287148300,23619115.44456040,18467306.19121750,20000358.863615400,22538050.848814500,23679345.904438700,24472305.46875070,21215914.0,18145514.0,19472568.0,22599952.0,25317988.0,26841178.0
臺北市大安區安居街３５巷１０號,25.0196099956611,121.554990001747,8699999.999999990,19907484.0,13469126.0,17368882.0,19669962.0,24233678.0,26640680.0,15341588.885129300,8699999.999999990,8699999.999999990,8965328.03847639,16569374.40277530,22601463.327027400,20210638.781497300,12481648.87118710,16802481.391899100,20750019.72764650,24747789.234571300,25994588.22865550,16138984.0,12736706.0,15164759.0,18471772.0,22734366.0,23511484.0
臺北市中正區晉江街７２巷６號,25.02354999,121.523639,7400000.0,22548712.0,16581471.0,19710712.0,20242900.0,26764290.0,27035498.0,12045392.959527900,7400000.0,7400000.0,8431514.277485980,18124289.1428389,26054804.594583400,20224859.405856400,15405934.07932660,17489021.453942900,19957395.15873100,26730839.034526400,29326087.002411600,16854096.0,9350563.0,15973642.0,17865896.0,21620706.0,24389716.0
臺北市文山區木新路二段２１１巷６弄１４號二樓,24.98310002,121.56748,14100000.000000000,12706376.0,9625381.0,12392706.0,14039374.0,15253963.0,16439760.0,14077721.211809600,12378803.578697800,14100000.000000000,14100000.000000000,14723130.723956000,16513979.789002100,12638343.498328300,10429818.592072500,11846274.436656200,14097896.407152800,15364240.431447600,15831841.759326300,13811094.0,10397855.0,12861673.0,12902288.0,14974083.0,16668704.0
臺北市北投區溫泉路７３巷６號四樓之１,25.1355900127141,121.50611001137,8500000.000000000,10587192.0,9051164.0,9313629.0,10332792.0,11029998.0,13832290.0,10544852.541833500,8134754.191452510,8500000.000000000,8500000.000000000,11625236.56541470,14029714.580334700,10911662.36226410,8497514.436162350,8749381.822306450,9937632.645292620,11123401.941976000,14247625.548338800,9820542.0,7795688.5,9208686.0,10283972.0,12777146.0,13692590.0
臺北市松山區復興南路一段５號三樓,25.0454099965493,121.544169970576,26180000.000000000,23063328.0,17074148.0,21279176.0,24859804.0,25490192.0,27830140.0,23803980.229138500,18810150.86259390,26180000.000000000,26180000.000000000,27332504.436238900,29648905.432358600,24225390.765838100,16859299.321776000,20718957.28124600,24558463.02195010,26158397.64090640,28723446.2260269,24970054.0,16478845.0,19506172.0,21248514.0,29424888.0,32153126.0
臺北市松山區敦化北路２２２巷１８弄６號,25.05924001,121.547576,22500000.000000000,22942936.0,20486478.0,21960094.0,22448684.0,25518456.0,26307266.0,21483354.84827740,20854222.503173700,22500000.000000000,22500000.000000000,22843268.634468900,23769655.541425300,21359832.05170660,20915897.79748000,21999065.010407400,22776095.330060600,24624201.955398600,26436170.24680980,21759712.0,17638398.0,21882324.0,22205226.0,24098074.0,26648404.0
臺北市北投區一心路１巷５號,25.13271301,121.474388,11580000.000000000,11476452.0,9580890.0,10989721.0,11585716.0,11982750.0,15463650.0,12111527.282340700,10338111.32648950,11580000.000000000,11580000.000000000,12087888.225297200,13324450.282290000,11035123.524803800,9899970.255775650,10498671.446432100,11592338.058336400,11956571.53255460,14852734.844982200,12159966.0,8280751.0,9812941.0,11922769.0,12876498.0,14728637.0
臺北市松山區八德路二段３４８號十二樓之９,25.04779,121.54531,15500000.000000000,14127024.0,11378934.0,14689472.0,15631673.0,15732863.0,15999895.0,14907268.966380500,12851030.74551250,15500000.000000000,15500000.000000000,16078947.187590200,17085721.939181500,14423257.38150630,11533404.923144600,15337671.77006780,15542356.209485400,15811467.91903200,18762391.93809950,12753018.0,9385101.0,10817834.0,13909702.0,14714373.0,18559318.0
臺北市南港區向陽路１９６巷３６號六樓,25.0568900187765,121.59532003179,41000000.00000000,36115376.0,26529936.0,31257400.0,41182720.0,41251348.0,42681364.0,37967958.958306300,35484166.929480800,40200000.00000000,41000000.00000000,41326624.9406023,42213139.0773069,35906436.41980420,32227444.397441,37169694.49308040,39661108.37673270,41150948.76592210,43600153.33176460,36592636.0,24409308.0,31772592.0,37323044.0,41160260.0,44753240.0
臺北市大安區安和路二段８０號九樓之２,25.0295599852826,121.551010022662,36800000.00000000,25412668.0,19422788.0,24543152.0,30721600.0,31559928.0,33982436.0,28258556.03060620,23333841.988566000,28080000.000000000,36252546.15266150,36800000.00000000,36800000.00000000,28280729.37035810,21384698.394094500,25631121.92726980,29326314.268132500,31204313.77209640,33072425.99963060,26211302.0,20254100.0,24197284.0,27397524.0,30711876.0,33339650.0
臺北市萬華區桂林路２４６巷３２號,25.03713999,121.493135,3700000.000000000,11623122.0,10203513.0,12300605.0,16576632.0,17345806.0,19706538.0,7928939.397809410,3700000.000000000,3700000.000000000,4449612.174657590,16777562.56113520,21814374.57934460,13729289.611015700,8621448.090036950,14524829.95715930,16424120.145790100,17433608.676809000,19812581.524727300,10522449.0,5211742.0,11665742.0,14927715.0,16746109.0,20108904.0
臺北市大安區忠孝東路四段７６號四樓之９,25.04137,121.54576,13400000.000000000,13696377.0,10452099.0,13329127.0,13825590.0,16191184.0,21892804.0,13647474.771555900,11520443.85392840,13400000.000000000,13400000.000000000,14467889.952420400,16923834.397138500,12667912.859287900,8964661.556170010,13307499.98181710,14783345.36300630,17029764.170125300,17797100.46800370,12747472.0,9478720.0,12239172.0,15116215.0,15284106.0,17803544.0
臺北市中正區臨沂街２３之１號,25.04173101,121.53054,30499999.999999900,25101802.0,20392912.0,26251328.0,28835842.0,30462878.0,30690208.0,27386105.74064230,25578337.807376100,27800000.000000000,30499999.999999900,30515971.14310370,31281906.37771200,24140535.747826900,20806567.547532000,25229454.294969300,29588701.52864550,29918533.21917680,30507729.40837700,26314240.0,21488694.0,23791534.0,28229984.0,28308274.0,32929996.0
臺北市松山區八德路四段６３６號,25.049832,121.574493,15643333.330000000,13294698.0,11364142.0,12318354.0,14782364.0,14841041.0,15122270.0,14179273.657460100,12856023.441645500,14700000.000000000,15315282.540485100,15643333.330000000,15643333.330000000,13822714.792729400,11550248.858122200,12623546.357257800,15009799.277538600,15441784.66022940,15691260.57927950,14944152.0,12331142.0,12816760.0,13045540.0,15639009.0,16930132.0
臺北市信義區崇德街２０６巷３號,25.02316401,121.558398,4500000.000000000,3418823.8,1454674.4,1772289.0,2739013.2,4046212.8,9310183.0,3320147.5644979000,1644239.9702833200,2680000.0000000000,4473135.114851930,4500000.000000000,4675505.359505180,3234126.706639930,1333452.7590558300,1716301.8943847500,2822509.799716290,3820948.8068385800,8938767.68179325,2381653.0,1616842.2,1938407.6,2876476.5,5148985.5,6687467.0
臺北市南港區經貿二路２３５巷３０號二樓,25.0613299967075,121.614980037145,23380000.000000000,21137514.0,17611034.0,23187448.0,23366368.0,25141236.0,26532618.0,23217061.948143100,18975156.730808100,23380000.000000000,23380000.000000000,24574832.85999760,26224952.82864220,21957310.59057940,19490537.176759000,22010730.56676670,23375840.94246080,24577450.74872160,25445870.99764190,20027908.0,16803540.0,19681672.0,21248230.0,23403522.0,26795498.0
臺北市內湖區民權東路六段１２５號九樓,25.0690900045769,121.593060019237,68800000.00000010,58437404.0,41183424.0,53834236.0,57009280.0,65987652.0,66718010.0,57994772.68402980,45744547.934566300,58311988.47585310,67376983.18216210,68800000.00000010,68800000.00000010,58244150.108947900,46234515.30272100,51712377.760740100,58402204.21657020,63404998.1942486,68806114.8168821,47028104.0,34806292.0,41760620.0,53737600.0,60740256.0,69776260.0
臺北市信義區永吉路１７７號十二樓,25.0457699992907,121.57159002571,28000000.00000000,21148886.0,16833374.0,20462928.0,23667204.0,24168500.0,25474446.0,22003311.14640230,18894569.036128600,21850000.000000000,27984736.042942900,28000000.00000000,28623990.66553010,21411638.82398260,17851443.720540700,22287491.875707100,23296928.063087800,24118414.789434000,25262173.75650400,20403612.0,16298327.0,18914362.0,23222192.0,25002508.0,27311176.0
臺北市內湖區康樂街８５巷９２號五樓,25.0711299921717,121.620939989398,16200000.000000000,19256170.0,16832570.0,17215384.0,17503138.0,20392446.0,22309192.0,18274753.10045810,14196128.053974100,16200000.000000000,16200000.000000000,19519856.784769300,21083016.393584900,18804464.641582400,15471177.687664100,16145034.769700100,17314397.68558030,20507247.74784080,22189318.78397790,17984054.0,14286162.0,16001818.0,18765844.0,19517672.0,22413088.0
