土地位置建物門牌,緯度,經度,actual_price,xgboost_qmean,xgboost_q0.1,xgboost_q0.25,xgboost_q0.5,xgboost_q0.75,xgboost_q0.9,rf_qmean,rf_q0.1,rf_q0.25,rf_q0.5,rf_q0.75,rf_q0.9,lgb_qmean,lgb_q0.1,lgb_q0.25,lgb_q0.5,lgb_q0.75,lgb_q0.9,nn_qmean,nn_q0.1,nn_q0.25,nn_q0.5,nn_q0.75,nn_q0.9,Ensemble_qmean,Ensemble_q0.1,Ensemble_q0.25,Ensemble_q0.5,Ensemble_q0.75,Ensemble_q0.9
臺北市內湖區內湖路三段３５９之６號,25.08929161,121.5837309,28980000.000000004,33355934.0,25804638.0,30272028.0,33721970.0,38581692.0,40104990.0,33762519.860068165,28513906.233185053,31347617.98731492,32509678.96640256,33000000.00000001,36872322.95332073,34853209.5256123,27600821.308297817,29177511.371219814,34017320.71465091,38393957.92572868,48615666.21379229,33511724.0,22950726.0,26696532.0,33068340.0,37229548.0,45022936.0,33870846.84642012,26217522.885370716,29373422.339633685,33329327.420263365,36801299.48143217,42653978.79177825
臺北市中正區臨沂街７１巷３１號五樓,25.03544999,121.530252,54879999.99999996,43069320.0,30713164.0,38894824.0,44512068.0,50157690.0,59656504.0,43640667.10799075,36019988.899165936,39320358.623982176,45998038.00680931,54879999.99999996,55589836.50980002,45307529.39379944,30407078.538546607,36151562.7726868,44446454.32995984,49088269.14477762,56292371.29061983,41345636.0,26127096.0,33844656.0,42250544.0,49453864.0,57661816.0,43340788.12544754,30816831.859428138,37052850.34916724,44301776.08419229,50894955.7861944,57300131.95010496
臺北市信義區忠孝東路五段４２３巷４弄２９號二樓,25.041449,121.576592,29499999.999999966,18361858.0,11811588.0,14719033.0,19091672.0,22599520.0,28765692.0,18584369.4317324,14349716.112898404,15900303.565939998,20246666.17226298,29499999.999999966,29499999.999999966,18567873.682896588,12601349.174044942,15624917.593604255,18958635.593891576,23470593.975627027,27661253.68575061,18880696.0,11752328.0,15388710.0,19821778.0,24196036.0,27819154.0,18598699.278657246,12628745.321735837,15408241.039886065,19529687.94153864,24941537.49390675,28436524.921437643
臺北市內湖區陽光街１６１巷１２之３７號,25.07457001,121.585052,12390000.000000004,12706666.0,9775914.0,11770409.0,12262398.0,14636167.0,18941402.0,12435683.11487342,10985626.973857548,11225861.99207936,13092520.70691426,13879999.99999999,16055305.79674077,15068903.806896595,10233613.755522802,11598404.631121732,11722593.031697055,16428667.06810576,17311916.106730856,13712270.0,9580762.0,10377448.0,13705732.0,17396698.0,19235980.0,13480880.730442503,10143979.182345089,11243030.905800274,12695810.93465283,15585383.017026437,17886150.975867905
臺北市萬華區武昌街二段７２號,25.044806,121.506211,7339999.999999994,13279340.0,7894106.0,8607564.0,11925840.0,16432236.0,16969800.0,14618585.328009196,7413067.799433145,10934786.88179181,11198214.143495008,13928010.15317228,18359029.161194924,12265123.34019034,7330010.599223051,9278067.48515506,10802201.399719426,15670927.273312423,20895369.54418969,11416630.0,5986243.0,10289034.0,12520194.0,16098955.0,20116154.0,12894919.667049885,7155856.849664049,9777363.091736717,11611612.385803608,15532532.106621176,19085088.176346153
臺北市內湖區星雲街１２５號十一樓,25.08042401,121.595661,63579999.999999896,55762104.0,37537580.0,47048740.0,57371756.0,63457890.0,63967184.0,52773966.521919705,52996136.29829005,54408868.461956695,55303040.26337046,63579999.999999896,64130443.50381727,57756299.1564537,46594492.69896102,47144204.03649844,56975330.0806238,62500458.98406835,67862544.01687564,49393816.0,32393256.0,40966336.0,48203430.0,55916964.0,69448700.0,53921546.41959335,42380366.249312766,47392037.124613784,54463389.085998565,61363828.24601706,66352217.88017322
臺北市信義區大道路５５號四樓,25.04145902,121.582306,14000000.000000007,16038332.0,12578910.0,13731978.0,15351156.0,17891644.0,18506508.0,15075595.866569864,12341556.193851244,14966642.224765692,15216226.943354657,15402439.679985676,18915858.282006983,16499751.524624163,11850330.208388451,13037463.31127692,14501714.6158121,18947783.95750684,19852832.90201344,13820027.0,9761493.0,13291072.0,14465236.0,16921060.0,18831208.0,15358426.597798506,11633072.350559924,13756788.884010654,14883583.38979169,17290731.909373127,19026601.796005104
臺北市大安區敦化南路一段２３６巷７號十一樓,25.04068298,121.547768,80880000.00000004,55828190.0,33796920.0,45414930.0,59763216.0,72721670.0,75058020.0,53565128.24493712,45921681.519581296,50257276.10287357,60745280.520333685,80880000.00000004,80880000.00000004,59011377.23720966,39806068.83763422,44136968.38816018,60469216.66826788,75869981.71720906,76459320.22352967,47335336.0,30132736.0,42535976.0,52652204.0,64111316.0,75638050.0,53935007.8705367,37414351.58930388,45586287.62275843,58407479.29715039,73395741.92930228,77008847.55588242
臺北市大同區民權西路１５３號十樓之５,25.06314501,121.516434,10800000.0,12147355.0,5828514.0,9427496.0,10000874.0,10935920.0,16032582.0,9825619.600339416,7868852.801188935,8604195.794059666,9792058.051141668,10800000.0,14505673.009621665,11549763.59004248,8766034.736732537,10067308.583495554,10504250.075903269,13305254.406137489,16286056.926865622,13200928.0,9605060.0,9773397.0,12827962.0,14571016.0,17893622.0,11680916.547595475,8017115.384480368,9468099.344388805,10781286.031761235,12403047.601534372,16179483.484121822
臺北市內湖區民權東路六段９０巷２５弄１７號三樓,25.06707001,121.586583,16000000.000000026,14507677.0,10191143.0,13303144.0,15795916.0,18230924.0,20117728.0,15288955.325389097,12622479.37111188,13905154.912476342,14986368.052509358,16344817.79068618,18277546.791762963,14430111.796866896,10712644.475480014,12408901.123810545,16468375.95945855,18414103.15899956,21899674.27586262,15021311.0,10432998.0,13749065.0,16079100.0,18661086.0,20903332.0,14812013.780563997,10989816.211647972,13341566.259071723,15832440.002991978,17912732.737421434,20299570.266906396
臺北市內湖區文湖街２１巷９４弄８號五樓,25.09032698,121.560749,19000000.00000001,18853060.0,10511276.0,17180548.0,20392328.0,23039190.0,25777040.0,19550001.820630528,11513390.304233946,17159164.13619499,19953633.62900694,20965644.52286946,25323496.659935493,19206348.577377904,11889906.120922972,16783231.772089202,19886563.044509344,22625335.32030332,27005520.51850069,19397428.0,11130043.0,15766418.0,20322748.0,25428668.0,27853930.0,19251709.59950211,11261153.85628923,16722340.477071047,20138818.16837907,23014709.460793197,26489996.794609044
臺北市北投區杏林二路５７號五樓,25.14228598,121.497106,8499999.999999998,10708742.0,7930574.5,8889788.0,10518134.0,13372008.0,14436736.0,12379752.096166017,6212085.04576602,9551411.58067381,9999999.999999996,11741168.028738825,12512679.81727361,10278880.995900804,8001480.619906882,9081131.131670382,10389211.42227819,14029554.939824916,16750954.539800664,10352064.0,6547259.0,9052545.0,10435088.0,12493215.0,15375126.0,10929859.773016704,7172849.7914182255,9143718.928086048,10335608.355569547,12908986.492140936,14768874.089268569
臺北市萬華區環河南路二段１４８巷１４號五樓,25.03622201,121.494462,5179999.999999996,8661740.0,5279517.0,6507624.0,7820000.0,11043576.0,13908747.0,9358712.7557679,4480194.855300838,5790525.25595866,6261975.035413912,8536150.664251307,10399999.999999989,9354661.896996556,5480488.680006205,7781888.197101227,8269202.42881455,11415942.228008397,14957538.427848885,7661781.0,4960782.0,6494053.0,7321772.0,10764875.0,12450135.0,8759223.913191114,5050245.633826761,6643522.613264971,7418237.366057116,10440135.973064926,12929105.106962219
臺北市大安區樂業街１６９巷５２號四樓,25.020388,121.555521,22000000.000000007,18920208.0,12815367.0,16218507.0,18909816.0,21941880.0,24687666.0,17211135.610557374,16343872.35554454,17903266.38739418,18542304.52089152,22000000.000000007,23070115.326295078,18994619.63016905,12858295.589819929,16231294.104772678,18822547.835132748,22033921.194004267,22785587.091835536,18325086.0,12236581.0,16577296.0,19570756.0,22451552.0,25908896.0,18362762.310181607,13563528.986341117,16732590.873041714,18961356.089006066,22106838.298501067,24113066.10453265
