土地位置建物門牌,緯度,經度,actual_price,xgboost_qmean,xgboost_q0.1,xgboost_q0.25,xgboost_q0.5,xgboost_q0.75,xgboost_q0.9,rf_qmean,rf_q0.1,rf_q0.25,rf_q0.5,rf_q0.75,rf_q0.9,lgb_qmean,lgb_q0.1,lgb_q0.25,lgb_q0.5,lgb_q0.75,lgb_q0.9,nn_qmean,nn_q0.1,nn_q0.25,nn_q0.5,nn_q0.75,nn_q0.9,Ensemble_qmean,Ensemble_q0.1,Ensemble_q0.25,Ensemble_q0.5,Ensemble_q0.75,Ensemble_q0.9
臺北市南港區忠孝東路六段２９８號三樓,25.04920499,121.589691,24999999.999999963,18795756.0,13535958.0,13740100.0,18050792.0,21097598.0,21239154.0,19167708.072911475,14883808.621430822,17951675.266147956,22039296.81701329,22826406.1170276,24999999.999999963,18115848.358566534,13474651.808646204,17570839.34444826,19023222.86185968,22513563.2770498,23052384.8488152,16674396.0,12123306.0,13309083.0,17666512.0,19016008.0,22223912.0,18188427.107869502,13504431.107519256,15642924.402649054,19194955.919718243,21363393.848519348,22878862.71220379
臺北市大安區忠孝東路四段２３３號十一樓之１０,25.04165511,121.5536086,18099999.999999978,17361892.0,11729889.0,17390362.0,18121164.0,18127318.0,18783750.0,16730630.360436192,12890615.873566007,15069841.535577934,17804887.139542896,18427133.86017212,20437658.66165392,18133495.105609417,13204123.481822869,16265906.806490509,18110693.90931821,18182480.799484205,18388056.31014801,16871464.0,10856550.0,13692094.0,17587268.0,20488548.0,21837586.0,17274370.366511405,12170294.58884722,15604551.08551711,17906003.262215275,18806370.164914083,19861762.742950484
臺北市文山區試院路１５４巷２弄２９號,24.99104698,121.547903,9800000.000000007,13273946.0,7162416.0,10726241.0,15781732.0,20841864.0,22830748.0,12159111.2459907,8988323.491904654,10912089.811558044,10979071.005411066,14503180.427372277,17001511.256527334,13613400.02215856,8034914.767982051,11394180.72900137,15158011.340084624,18203922.642852075,22846925.67999645,13551069.0,8595153.0,10745387.0,12834545.0,17909636.0,26009208.0,13149381.567037314,8195201.814971676,10944474.635139853,13688339.836373921,17864650.767556086,22172098.234130945
臺北市信義區松隆路７３巷５號四樓,25.04506102,121.569117,11399999.99999998,12401550.0,8308064.5,12148838.0,12452178.0,13636060.0,14807027.0,12833215.73048739,10080083.06300928,11432024.383856928,12389028.175237808,14309602.29655824,16517521.498884637,10995745.085384222,9819151.55802235,11380790.432570752,12183285.806691686,12246886.782143723,15138131.33704549,11933052.0,8738071.0,9330698.0,11526710.0,14111862.0,17035894.0,12040890.703967903,9236342.530257907,11073087.70410692,12137800.495482374,13576102.76967549,15874643.458982531
臺北市松山區八德路四段６３８號,25.04981301,121.574671,19499999.99999998,18165980.0,13563119.0,17275512.0,19499178.0,19711652.0,24098488.0,19626234.52753122,17186651.828237195,18372716.009159297,19499999.99999998,20796312.866405103,22226613.61136684,18408086.95622468,13878227.406263469,17684969.642276432,19502570.16003982,21469557.84107688,24622511.10565335,18521056.0,13629117.0,16054186.0,18981294.0,24455956.0,30551440.0,18680339.370938975,14564278.808625165,17346845.912858933,19370760.540009953,21608369.676870495,25374763.179255046
臺北市信義區忠孝東路五段４６９號十三樓之６,25.04103401,121.577216,20800000.000000004,21971572.0,15009826.0,17329240.0,17867532.0,24670672.0,24810920.0,17103115.04395348,13356350.64627612,15456882.593209824,20050546.6409896,20800000.000000004,21204896.67580207,22038200.53358384,10766523.029223176,19006766.559112657,20259081.119246926,20795611.97968399,20806787.211998284,22698750.0,15904236.0,16681458.0,20292612.0,24976960.0,24999314.0,20952909.39438433,13759233.918874824,17118586.78808062,19617442.940059133,22810810.994921,22955479.471950088
臺北市士林區承德路四段４０巷２號四樓之３,25.08078402,121.522128,5800000.0,4596093.0,2423201.5,3840358.5,5175925.5,6515237.5,9154957.0,5507850.219613997,4539070.0310110105,4841319.331638712,5683507.057766164,6137732.262892521,6350677.165709345,4700954.386482719,3453713.6639408106,3824666.651190675,5047846.165429108,5790291.779247817,7194390.319146996,6889966.0,4307347.5,4658601.5,5432156.0,6787968.0,8660682.0,5423715.901524179,3680833.1737379553,4291236.495707347,5334858.680798817,6307807.385535085,7840176.621214085
臺北市內湖區康樂街１３６巷２９弄４７號五樓,25.07314001,121.617924,17499999.999999985,15837971.0,13464836.0,15354524.0,16727274.0,16843072.0,18644400.0,15522352.861166768,12815147.05879098,14127284.847671792,16833506.400043026,17421790.33434258,18591374.01089932,15865945.32752217,14107021.280032098,15048408.798923071,16548375.042613924,17502772.151937556,18352650.00995728,16162797.0,14312208.0,14722486.0,16646623.0,17558878.0,20200858.0,15847266.547172233,13674803.08470577,14813175.911648717,16688944.610664237,17331628.121570036,18947320.50521415
臺北市大同區大龍街９１巷１２號二樓之１５,25.06723199,121.517021,13879999.99999999,13728364.0,11469821.0,13636658.0,13865916.0,14182613.0,15459109.0,13883414.503469042,11949572.71968484,12923871.497155238,13879999.99999999,14689852.45341377,15749810.68676692,14912875.874186816,12608428.912612231,13693457.19603302,13802473.333099777,13876357.663379597,14542131.442855729,15186439.0,12690898.0,13498342.0,14250402.0,15246138.0,18096158.0,14427773.344413964,12179680.158074267,13438082.173297064,13949697.833274942,14498740.279198341,15961802.282405663
臺北市中山區新生北路一段９０號十三樓之１,25.04776401,121.529611,15000000.00000001,20045526.0,13243574.0,17738870.0,19899662.0,21443044.0,21913106.0,17121861.63724859,14201789.848126812,15383004.995686095,15814801.250171715,19125831.48168561,22060353.426579382,19934015.391815443,14419234.629032174,17954383.236756213,18214075.82020625,21440764.402767543,22217042.833955254,18535440.0,14666348.0,17240422.0,19798238.0,22931604.0,28193768.0,18909210.757266007,14132736.619289747,17079170.058110576,18431694.26759449,21235310.971113287,23596067.56513366
