土地位置建物門牌,緯度,經度,actual_price,xgboost_qmean,xgboost_q0.1,xgboost_q0.25,xgboost_q0.5,xgboost_q0.75,xgboost_q0.9,rf_qmean,rf_q0.1,rf_q0.25,rf_q0.5,rf_q0.75,rf_q0.9,lgb_qmean,lgb_q0.1,lgb_q0.25,lgb_q0.5,lgb_q0.75,lgb_q0.9,nn_qmean,nn_q0.1,nn_q0.25,nn_q0.5,nn_q0.75,nn_q0.9,Ensemble_qmean,Ensemble_q0.1,Ensemble_q0.25,Ensemble_q0.5,Ensemble_q0.75,Ensemble_q0.9
臺北市北投區杏林二路５７號五樓,25.14228598,121.497106,8499999.999999998,9517053.0,7563078.5,8224258.5,9654118.0,11526798.0,13445127.0,10805815.605909647,7667364.206330387,8404944.57646297,8821054.100038165,9999999.999999996,13858208.119669585,8595852.432871824,8083615.802762037,8310549.930864657,8501739.60011851,11298715.258837368,12661385.551276544,11879753.0,4578274.5,10367437.0,12182321.0,13584893.0,16090145.0,10199618.509695368,6973083.252273106,8826797.501831908,9789808.175039168,11602601.564709341,14013716.417736532
臺北市萬華區環河南路二段１４８巷１４號五樓,25.03622201,121.494462,5179999.999999996,7156496.0,5293527.5,6372171.0,7310455.0,7731570.5,10777695.0,6637670.382141268,4336475.123878372,4874878.5645545125,5179999.999999996,5250000.0,9468883.792675408,5762749.059068264,4993868.431696881,5520022.964414478,7069364.50366597,7413741.071342178,8635743.830141434,5925768.0,2863533.0,6424825.0,7029699.0,8166368.5,9589958.0,6370670.860302383,4371851.013893813,5797974.382242247,6647379.625916491,7140420.017835544,9618070.15570421
臺北市大安區樂業街１６９巷５２號四樓,25.020388,121.555521,22000000.000000007,18932986.0,15965996.0,18284936.0,21107982.0,21973332.0,23141764.0,19956136.6966136,16065536.778689267,17979120.79051915,21833918.570246693,22000000.000000007,22982254.85917325,19066442.78397705,17499731.224686604,18777874.984385908,21189764.598432787,21795330.446988814,21986750.9042292,20769876.0,8321894.0,19272704.0,19923512.0,22687322.0,26632552.0,19681360.37014766,14463289.500843968,18578658.943726264,21013794.29216987,22113996.111747205,23685830.440850616
臺北市大安區仁愛路四段４１３之１號五樓,25.03800161,121.5561852,22800000.0,39180596.0,21625202.0,34636820.0,38699612.0,41481976.0,42455000.0,33717278.6492045,23634664.91105573,25868615.64755191,27429910.698727798,39200000.00000003,42232123.418470845,36857280.13095641,30740964.764415864,37296180.24359263,38011005.916845046,41198672.45697597,44241824.27093354,34545772.0,14603680.0,27533832.0,33309142.0,40934700.0,46552164.0,36075231.695040226,22651127.918867897,31333861.972786136,34362417.65389321,40703837.114244,43870277.92235109
臺北市內湖區成功路四段１７８號二十一樓之２,25.08355201,121.5938529,72499999.99999996,86828850.0,44619256.0,64795936.0,73971340.0,102418330.0,105577970.0,73991586.142171,35445708.2078465,63146654.71113002,72499999.99999996,72499999.99999996,98956888.80499604,93740614.38380924,48596020.06782758,60823991.53229952,76049104.78080605,79783237.22458503,102105411.95953384,67054424.0,24220092.0,35162680.0,73218536.0,92340370.0,162344240.0,80403868.63149506,38220269.06891852,55982315.560857385,73934745.1952015,86760484.30614623,117246127.69113247
臺北市南港區東新街９６號八樓,25.04635061,121.5875026,33000000.00000001,34200656.0,25492478.0,31517038.0,33900348.0,34861636.0,37853284.0,34952976.76993033,30938698.25864872,32832484.424697865,33437105.137942094,35000000.000000015,39571668.91971731,33893607.4916506,25451113.4262869,32965594.75676775,35504673.04190276,37031460.37764247,39297101.601570845,30948264.0,14853587.0,25440020.0,28428068.0,39064932.0,41945584.0,33498876.065395236,24183969.171233907,30688784.295366403,32817548.544961214,36489507.09441062,39666909.63032204
臺北市士林區中山北路七段１４巷６３弄２３號四樓,25.12217859,121.5346202,14499999.99999999,16684990.0,13962625.0,14484231.0,16139662.0,19591260.0,23328784.0,17556797.557542942,13388953.235998305,13992843.603796637,14499999.99999999,18500000.000000037,22370018.83546999,16665343.927892668,14165888.928579938,14673205.192723144,16606777.260185268,19389468.330250584,21318075.89773065,18824816.0,7416852.0,16855734.0,17835560.0,19576206.0,23924410.0,17432986.8713589,12233579.791144561,15001503.449129947,16270499.815046314,19264233.582562655,22735322.18330016
臺北市信義區基隆路一段８３巷１９號六樓,25.04672,121.570729,46000000.00000004,41421016.0,26732148.0,37178812.0,40458260.0,45334788.0,50629336.0,41543577.0516077,32737807.668393664,38703516.08083703,45969970.60743462,46000000.00000004,48521244.23416296,42142999.32592876,33111352.55902725,39826659.79934946,46290549.71447985,47497497.0942875,49076159.99273072,37381892.0,22388732.0,28144392.0,36350136.0,41914390.0,53602372.0,40622371.09438412,28742510.056855228,35963344.970046625,42267229.08047862,45186668.77357188,50457278.056723416
臺北市文山區興隆路四段１０９巷１１６號三樓,24.986778,121.564596,19499999.99999998,21340550.0,19622560.0,19824538.0,22097952.0,26243618.0,29179480.0,22004715.304851227,18885303.178094223,19748417.658211622,19873810.73586612,25280000.000000037,32239716.716361813,22529653.92033357,19229509.18278407,19477769.85019116,20581304.1299065,25637723.11373452,28606152.815987,26141354.0,12697290.0,23066276.0,25247580.0,32918442.0,38725090.0,23004068.3062962,17608665.590219572,20529250.377100695,21950161.716443155,27519945.77843364,32187609.883087203
臺北市大安區溫州街１１巷９之３號,25.02556701,121.534178,34060000.00000001,26689556.0,14955786.0,22210308.0,27954788.0,31735222.0,31958696.0,28237732.154836114,18522221.767095823,27663566.58734382,34060000.00000001,34060000.00000001,36727163.65338553,29155233.70077917,14384935.074507378,24047955.25261788,28875404.6075905,29541003.905490693,34077941.82729328,24644054.0,9320488.0,20716544.0,22094832.0,27351524.0,32509434.0,27181643.963903822,14295857.710400801,23659593.459990427,28246256.151897628,30671937.476372674,33818308.8701697
臺北市大同區甘州街２２號七樓,25.05871199,121.512797,26450000.00000001,22402572.0,14497387.0,20708366.0,26444052.0,26455756.0,29273576.0,23064966.36760342,16000263.351420777,21837709.45535293,26450000.00000001,26450000.00000001,29386191.549040478,21099331.353321724,17113122.346801713,20480630.69300437,26246861.64450777,28038963.68231773,30150600.498551663,23908170.0,10386498.0,22092598.0,23982204.0,29222476.0,35170732.0,22618759.930231288,14499317.674555622,21279826.037089325,25780779.411126945,27541798.920579437,30995275.011898037
臺北市信義區松勤街１４６號七樓,25.0315695,121.5695748,94999999.99999988,68956500.0,31379020.0,62860736.0,86456850.0,94475544.0,96086030.0,73397066.79772966,33132514.689920425,52255111.52992416,90635928.13348024,94999999.99999988,100064158.53129306,70217905.25676091,44316646.01255769,54429325.88889997,63102821.866318434,75915139.81788293,91009023.1505958,52769130.0,35190324.0,39900284.0,57719910.0,83442940.0,105299640.0,66335150.51362264,36004626.17561953,52361364.354706034,74478877.49994966,87208405.9544707,98114712.92047222
臺北市內湖區陽光街１０１號三樓之１,25.07526399,121.58597,25799999.99999997,23202268.0,16735125.0,22201710.0,25891012.0,26836826.0,27117304.0,23371429.894686665,18797470.225128777,22640034.769521147,25799999.99999997,25799999.99999997,27653207.104006626,23459753.49430917,17543348.8884624,22110908.524385456,25799229.03996915,26265835.670287795,26841380.46550449,21165108.0,9089622.0,17604788.0,22012388.0,23927786.0,27780976.0,22799639.84724896,15541391.528397795,21139360.32347665,24875657.25999228,25707611.91757194,27348216.89237778
臺北市大安區光復南路６８８號四樓之１,25.03001701,121.557229,27999999.99999999,22865568.0,15355286.0,18019970.0,22309574.0,23798840.0,25983276.0,21388307.178520247,16793450.25233606,19744683.73275595,25651510.68060084,27999999.99999999,27999999.99999999,22055826.133894265,17109911.01013731,18902440.919488396,22611337.53108217,24935065.112256903,27558787.313002776,20466520.0,9428377.0,14789753.0,19459720.0,22465644.0,25735432.0,21694055.328103628,14671756.065618342,17864211.913061086,22508035.55292075,24799887.27806422,26819373.82825069
臺北市內湖區內湖路二段１０３巷６６號九樓,25.08285699,121.58099,33000000.00000001,29763962.0,23967296.0,26796214.0,31766350.0,33620304.0,41105970.0,29887902.2321272,23511270.72186516,27459436.178546783,33000000.00000001,33000000.00000001,37173623.76343496,30153877.598564405,24106431.47182869,27514967.42632281,33006565.89032207,35308576.712400414,40486512.58349423,28271366.0,11264033.0,23117852.0,26908686.0,36834292.0,44204440.0,29519276.9576729,20712257.79842346,26222117.4012174,31170400.472580522,34690793.17810011,40742636.5867323
臺北市萬華區環河南路一段２３號,25.04684401,121.504205,7100000.000000005,8793395.0,6271950.0,7705005.5,9780092.0,11670550.0,14615050.0,8770795.951724714,7402352.5804019105,7617164.477716503,8003838.894961363,8800000.000000006,11145555.518795952,9142193.161415745,5591043.725930482,7096347.543128613,10348860.92663456,12601585.382991947,15694532.843484765,8934273.0,5804971.5,6944461.5,9629806.0,12254168.0,15952055.0,8910164.278285116,6267579.451583099,7340744.755211279,9440649.45539898,11331575.845747989,14351798.34057018
臺北市松山區民生東路五段１８８號八樓之１,25.058613,121.5638946,52999999.99999999,49777420.0,43085012.0,48367644.0,52992030.0,56594336.0,62521628.0,50758906.28287472,29643742.62188942,40331952.96329097,52999999.99999999,52999999.99999999,67768106.89669955,49433494.72641681,39229666.63633241,51194138.1207086,52936876.844395466,57865980.16143864,62310913.47284896,44392264.0,34141996.0,36492268.0,54282756.0,63959376.0,85118740.0,48590521.25232288,36525104.31455545,44096500.77099989,53302915.711098865,57854923.04035966,69429847.09238712
臺北市文山區秀明路一段７９巷５弄２７號五樓,24.99043599,121.564786,15680000.000000017,14782082.0,13723992.0,14532630.0,15691148.0,18130638.0,22050584.0,15693843.77041727,12942880.609297007,14779574.700359482,15680000.000000017,15680000.000000017,19384366.922039643,15207581.757815843,11175403.548414309,14817032.331248922,15683063.24489654,19082534.13391717,20925814.69412832,17011962.0,7435896.0,17400350.0,18020554.0,21198196.0,25965044.0,15673867.382058278,11319543.039427828,15382396.7579021,16268691.311224138,18522842.033479296,22081452.40404199
臺北市萬華區成都路６７號九樓之１３,25.04292799,121.505704,4099999.999999998,5110056.0,3949840.8,4411870.0,5457480.0,6244352.5,8074106.5,5195691.262442758,3591093.320845661,4124774.541216689,4166398.5605914216,4199999.999999997,7379340.293635996,4619915.324148795,3154043.414338478,4263458.137534224,4761994.832382259,6247254.706661881,7761622.793195622,5104031.0,2045723.1,5444032.0,6864518.5,9570607.0,10217788.0,5007423.396647888,3185175.1587960343,4561033.669687728,5312597.97324342,6565553.551665469,8358214.3967079045
臺北市北投區光明路６８號五樓之８,25.1327677,121.5002257,8879999.999999993,8103474.0,6878076.5,8457138.0,8857470.0,9265841.0,14527919.0,8002533.888841202,5619383.4435175285,7884026.9394036895,8879999.999999993,8879999.999999993,10194203.772009302,8200148.51866799,6980264.674327776,8464058.216468401,8837204.99465152,8962584.369350418,10819946.307967909,7367897.0,5334902.5,6309072.0,7854044.0,11559294.0,11680348.0,7918513.351877298,6203156.779461326,7778573.788968023,8607179.748662878,9666929.842337603,11805604.269994304
臺北市信義區松山路６５６巷３號三樓,25.03162298,121.578017,11630000.00000002,11724163.0,7185739.0,10008392.0,11637518.0,13588988.0,15573374.0,12930980.888995783,8834832.545580974,10784247.774485905,11630000.00000002,11630000.00000002,16045244.868494978,11798913.653565388,7959779.246587522,11206654.510209382,11671389.455534294,13307626.20173833,15171858.392248243,13397768.0,6344272.0,12500318.0,13726610.0,15340912.0,17082096.0,12462956.385640293,7581155.6980421245,11124903.07117382,12166379.36388358,13466881.550434588,15968143.315185806
臺北市內湖區瑞光路２３７號,25.07469301,121.578184,19799999.99999998,17815738.0,12067660.0,15629705.0,19959722.0,22478332.0,25695652.0,18749539.310603216,14896082.84696216,18342948.008446828,20000000.00000001,20010966.63138825,24265524.028795265,17632212.39208008,11692907.271699913,15639917.964734882,18928932.68862064,21872032.463412598,25124728.491215408,19224462.0,7760402.5,15886106.0,19362090.0,23735874.0,27741210.0,18355487.925670825,11604263.154665519,16374669.243295427,19562686.172155164,22024301.27370021,25706778.63000267
臺北市內湖區安康路３５０號七樓之１,25.06591301,121.612136,16999999.999999974,15813913.0,12609466.0,15779054.0,17082162.0,18714624.0,23451782.0,15497161.375800883,11796723.675188491,15050002.600999909,16999999.999999974,16999999.999999974,18569161.54260423,17436067.284095112,13318269.11525333,15224510.80352131,17033636.384865362,22590609.940019585,22815911.26901187,20543646.0,8519413.0,17846790.0,19397020.0,22246218.0,24595828.0,17322696.914974,11560967.947610455,15975089.351130305,17628204.596216332,20137862.985004887,22358170.702904023
臺北市北投區東華街一段４２４號,25.11136698,121.518168,16000000.000000026,15905449.0,7874917.0,13200298.0,16071496.0,19582480.0,21984568.0,16145462.375190835,12224540.51948467,14036307.373204514,16000000.000000026,16000000.000000026,19408663.5574912,14708025.058091572,10563721.1446601,13893105.8917026,15804611.60762971,19688311.14216742,24615104.14436287,16867634.0,7813633.5,15363166.0,15469698.0,20427910.0,27179960.0,15906642.608320601,9619203.041036192,14123219.316226779,15836451.401907435,18924675.285541862,23297073.925463516
臺北市北投區崗山路８巷１６號六樓,25.140952,121.486647,22000000.000000007,22759268.0,20805044.0,22008860.0,22031120.0,24630284.0,25689920.0,22360190.02749923,18518693.19775772,22106153.634040207,22289506.884214085,22880000.0,25668938.053882822,22178670.73879358,21253680.601968788,22000919.72013756,22008253.134695742,22832076.26156393,26000904.605850264,23135408.0,11543828.0,22773338.0,22978890.0,28203074.0,32066648.0,22608384.191573203,18030311.44993163,22222317.838544443,22326942.504727457,24636358.56539098,27356602.66493327
臺北市南港區研究院路二段５４巷２４號三樓,25.04617799,121.613707,24000000.0,22111442.0,11744351.0,20322398.0,22267316.0,23983392.0,26779456.0,20708544.741477747,16258037.095241567,20415651.052497577,24000000.0,24000000.0,26486435.225558758,22188495.098484177,13372131.027940804,20434139.413138967,23983927.692058533,24002784.781227525,27090481.17934184,20620158.0,9182535.0,19819888.0,20506690.0,21885622.0,26593568.0,21407159.95999048,12639263.530795593,20248019.116409138,22689483.423014633,23467949.695306882,26737485.10122515
臺北市大安區光復南路２４０巷５２號四樓,25.04088901,121.555142,42250000.0,41980800.0,24695624.0,39463650.0,42265940.0,42332984.0,52431730.0,40499726.56620969,32294338.94545874,38500176.2977666,42250000.0,42250000.0,46015700.5152484,44796643.29446207,31654119.083587445,39468159.91805439,42265285.774000496,47574325.54238236,48609121.52942035,41750504.0,22033012.0,28909802.0,40368770.0,45895784.0,53557508.0,42256918.46516794,27669273.507261544,36585447.05395524,41787498.943500124,44513273.38559559,50153515.01116719
臺北市中山區伊通街１２９號七樓之１,25.05440499,121.534992,6999999.999999995,9232253.0,8078342.5,8261992.5,11451000.0,13376116.0,20813816.0,9155291.530017734,6879281.036182936,7264979.439863774,7318297.4655331345,11979999.999999996,14636760.77450487,8809189.8502074,6631722.327084525,7946206.35004818,9567772.037061015,14689771.587077616,17426020.52663548,12180207.0,8234704.5,10083369.0,12631804.0,16869244.0,17933256.0,9844235.345056284,7456012.590816865,8389136.822477989,10242218.375648538,14228782.896769403,17702463.32528509
臺北市文山區下崙路２８巷１號五樓,24.986167,121.556753,20659999.999999966,22447100.0,17763960.0,20533852.0,21692580.0,24012872.0,31162274.0,20853612.78297072,17621560.58590042,19384068.50764093,20659999.999999966,20659999.999999966,23412154.786295258,21020666.118453752,17488636.053450048,20657005.037768755,23391546.267924085,24795948.8941019,26396574.31174321,23586314.0,10421741.0,20573212.0,24689124.0,26114244.0,31242736.0,21976923.225356117,15823974.409837617,20287034.38635242,22608312.566981014,23895766.22352547,28053434.774509616
臺北市文山區仙岩路１６巷２８之１號七樓,24.99765901,121.548927,16999999.999999974,14955587.0,13004746.0,15193247.0,16435559.0,18422056.0,21433148.0,17490555.704303555,13822312.596125124,15287222.423674049,16999999.999999974,16999999.999999974,21749447.012167208,15358328.44142689,12013504.495311417,15705958.5227915,16071560.657188289,18387540.587905254,20521526.640488125,16368142.0,7027534.0,16643543.0,17129176.0,20712118.0,25394062.0,16043153.28643261,11467024.272859136,15707492.736616386,16659073.914297067,18630428.646976307,22274545.913163833
臺北市中山區民生東路二段１４７巷１１弄２４號三樓,25.05983999,121.535878,21500000.000000007,18790702.0,15997576.0,16682890.0,20549092.0,21498738.0,23500680.0,19097792.157795098,15884633.140093075,18677276.813368466,21500000.000000007,21500000.000000007,23179765.77591756,17947012.326393466,15787041.220332032,18341378.01451451,21496258.46389885,21506819.44625568,23648033.9365343,20020880.0,7653215.0,18300218.0,18641520.0,22580002.0,26652676.0,18964096.621047143,13830616.340106277,18000440.706970744,20546717.615974713,21771389.86156392,24245288.928112965
