土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,緯度,經度,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age,aqi_idw
臺北市中山區中山北路一段５３巷３號,10600000,56757,34.73,0,63000,中山區,房地(土地+建物)+車位,25.0493139936818,121.522050966286,正得里,24.3,商,NA,NA,1130104,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,880721,186.76,4,2,2,有,有,升降平面,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLMLJHJGFCA37DA,87.33,3.84,8.43,有,NA,2024-01-04,2,16.35144412846660,13.62036592405020,17.872270616048700,0,0,0,0,0,0,2,1,0,0,3,50,52,0,6,2,4,0,1,0,50,"c(302675.240550426, 2771341.29593821)",臺北捷運中山站_G14_R11,487.00354583185100,670.1630362726210,542.7367666761310,25,65.78890380644840
臺北市中山區中山北路一段５３巷８號,8480000,264587,0,0,63000,中山區,房地(土地+建物),25.0491010095221,121.522126990148,正得里,4.78,商,NA,NA,1130122,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970104,32.05,1,1,1,有,有,NA,NA,RPRNMLMJKHJGFCA17EA,17.55,3.55,0,有,229,2024-01-22,3,13.471556691287400,9.922606537484230,15.100575219793900,0.38261138364181400,0,0,0,0,0,2,1,0,0,3,50,52,0,6,2,5,0,1,0,50,"c(302683.00256453, 2771317.73423458)",臺北捷運中山站_G14_R11,511.0038967882610,670.9613160404350,542.6151419237130,16,31.34812905207690
臺北市中山區中山北路二段１１５巷３弄１９號,10200000,198444,0,0,63000,中山區,房地(土地+建物),25.0612760172511,121.524077039922,聚葉里,20.75,商,NA,NA,1130125,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630209,51.4,2,1,1,有,無,NA,NA,RPSNMLTKKHJGFCA08EA,51.4,0,0,無,NA,2024-01-25,8,11.798107881226300,10.817884360735600,12.488054003410100,2.6343058762634000,0,0,0,0,0,0,0,0,0,0,75,81,0,12,1,3,0,5,0,75,"c(302874.543577904, 2772667.06718227)",臺北捷運中山國小站_O10,316.2145284625150,1741.8925237889000,1668.3872982303900,50,54.587065649495900
臺北市中山區中山北路二段１１５巷３弄２１號,10000000,123320,0,0,63000,中山區,房地(土地+建物),25.0612760172511,121.524144011328,聚葉里,24.25,商,NA,NA,1130112,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640820,81.09,2,1,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLOLJHJGFCA47EA,71.23,0,9.86,無,NA,2024-01-12,9,16.7686152121768,12.803743863935600,21.163369300156200,0,0,0,0,0,0,0,0,0,0,0,75,80,0,11,1,3,0,5,0,75,"c(302881.300497274, 2772667.09336435)",臺北捷運中山國小站_O10,310.5101612540840,1745.1785697562600,1671.2971149519200,49,51.267141634291700
臺北市中山區中山北路二段１６８之３號,21180000,294603,18.6,1200000,63000,中山區,房地(土地+建物)+車位,25.0633909809698,121.522246013173,集英里,7.53,商,NA,NA,1130106,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,951129,86.42,1,1,1,有,有,其他,陽台外推；,RPRPMLLJKHJGFCA17DA,45.15,0,5.63,有,242,2024-01-06,10,18.407551886866800,15.95755177937560,22.55338117973070,0,1,0,0,0,1,0,0,0,0,0,53,60,0,11,0,4,0,6,0,53,"c(302688.90199317, 2772900.61810406)",臺北捷運民權西路站_O11_R13,293.79355907624900,1877.4895433831400,1820.4958534445900,18,88.53649405248430
臺北市中山區五常街１１巷３號,18500000,286555,0,0,63000,中山區,房地(土地+建物),25.0645269803072,121.538121002511,行孝里,9.93,住,NA,NA,1130128,土地2建物1車位0,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,64.56,1,1,1,有,有,NA,NA,RPUNMLMLKHJGFCA57DA,38.3,1.67,3.17,有,503,2024-01-28,16,13.607220727999600,12.795414615634200,14.397687067362000,1.1137966340077200,0,1,0,0,0,1,1,0,0,0,42,36,0,9,1,1,1,1,3,43,"c(304290.043819206, 2773032.72665497)",臺北捷運行天宮站_O09,684.7301894404990,2943.164206792820,2834.5532762575700,5,94.03033361811450
臺北市中山區伊通街１０６巷１６號,22000000,339978,0,0,63000,中山區,房地(土地+建物),25.0539060193365,121.533817984878,中央里,18.04,住,NA,NA,1130116,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,701109,64.71,1,1,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLQLJHJGFCA47EA,53.86,5.12,0,無,NA,2024-01-16,17,17.123021231145,15.732331088417200,18.609713751493300,0,1,0,0,0,0,0,1,0,0,0,57,57,0,10,1,2,0,0,0,57,"c(303860.554708701, 2771854.56699241)",臺北捷運松江南京站_G15_O08,193.8792018111150,1959.4449479767700,1833.65891838724,43,52.70004425769760
臺北市中山區北安路５５４巷１９號,38000000,261186,0,0,63000,中山區,房地(土地+建物)+車位,25.0802640035191,121.548998030624,永安里,25.32,住,NA,NA,1130108,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821221,145.48,3,2,2,有,有,坡道平面,其它增建:陽台加窗其他增建；,RPQPMLRKJHJGFCA67DA,114.23,0,10.4,有,NA,2024-01-08,20,18.746026546840800,16.944375565681300,21.282029107423000,0,0,0,0,0,1,0,1,0,0,0,27,44,0,11,0,2,0,2,0,27,"c(305380.350696448, 2774780.26697927)",臺北捷運大直站_BR14,247.93704792474600,4531.662294791840,4844.272572091960,31,52.829325589001300
臺北市中山區北安路８２９號,19793333.333333300,239481.33333333300,14,833333.3333333330,63000,中山區,房地(土地+建物)+車位,25.0860130864186,121.552345413337,北安里,6.18,住,NA,NA,1130106,土地2建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991224,85.48,0,0,0,無,有,坡道平面,NA,RPRNMLMLJHJGFCA27EA,38.34,0.9,3.62,有,124,2024-01-06,21,18.40705730089320,15.68313389391640,22.62696076625040,0,0,0,0,0,0,0,1,0,0,0,9,19,0,2,0,1,0,2,0,9,"c(305715.423131305, 2775418.44774349)",臺北捷運劍南路站_BR15,308.65027954548700,4841.846180106620,5546.692415652050,14,85.56753358104240
臺北市中山區南京東路二段１０８號,23550000,318223.5,0,0,63000,中山區,房地(土地+建物),25.0518390001039,121.532169013066,興亞里,6.63,商,NA,NA,1130106,土地3建物1車位0,五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,990917,102.33,2,2,1,有,有,NA,NA,RPWQMLMJKHJGFCA87DA,57.24,2.42,7.82,有,367,2024-01-06,22,18.34664957685080,15.854090067439500,22.81810353727850,0,0,0,0,0,0,0,1,0,0,0,61,79,0,9,1,2,0,0,0,61,"c(303695.076072907, 2771624.95675405)",臺北捷運松江南京站_G15_O08,93.0751497811916,1728.4859974008400,1600.285566077710,14,88.34126959058810
臺北市中山區合江街１１６巷７號,21380000,290253,0,0,63000,中山區,房地(土地+建物),25.0591960060686,121.538721984969,江山里,28.75,住,NA,NA,1130107,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,560915,73.66,3,2,2,有,無,NA,3建築物含有：增建法定空地,RPQNMLPKKHJGFCA47EA,73.66,0,0,無,NA,2024-01-07,25,17.640700320681800,17.2339250891941,18.284552320253900,0,1,0,0,0,0,0,0,0,0,0,43,51,0,16,0,1,0,1,2,43,"c(304353.028899844, 2772442.47792816)",臺北捷運中山國中站_BR12,559.3785077492100,2657.92629278181,2537.868063022420,57,68.51962058490770
臺北市中山區合江街１３０巷２８號,21200000,216902,0,0,63000,中山區,房地(土地+建物),25.0594359799565,121.537966021121,江山里,33.75,住,NA,NA,1130107,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,621113,97.74,3,2,2,有,無,NA,陽台外推；其他增建；,RPQOMLSKJHJGFCA67DA,81.37,0,16.37,無,323,2024-01-07,27,17.64228647986890,17.237822730726000,18.277039708039300,0,0,0,0,0,0,0,0,0,0,0,41,49,0,13,0,1,0,1,3,41,"c(304276.650627013, 2772468.75529049)",臺北捷運行天宮站_O09,511.0907019053510,2604.913754953670,2486.072700850010,51,68.43853659957460
臺北市中山區合江街１７０巷５號,22380000,182619,0,0,63000,中山區,房地(土地+建物),25.0607809820496,121.538776970254,江寧里,33.3,住,NA,NA,1130117,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720902,122.55,3,2,2,有,無,NA,頂樓加蓋；,RPUNMLLJLHJGFCA47EA,96.05,9.35,8.07,無,NA,2024-01-17,28,20.868356499080500,17.53869729568980,24.31528221089980,0,0,0,0,0,0,0,0,0,0,0,38,53,0,13,0,1,0,0,3,38,"c(304357.877332154, 2772618.06125885)",臺北捷運中山國中站_BR12,525.9648407831180,2752.301058591150,2635.181567407890,41,39.342178844405900
臺北市中山區吉林路１４４巷７號,32000000,234398,0,0,63000,中山區,房地(土地+建物),25.0561149860994,121.529813027722,中原里,26.25,住,NA,NA,1130117,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,671101,136.52,3,2,2,有,有,NA,其他增建；,RPUOMLRKKHJGFCA08DA,116.26,0,20.26,有,NA,2024-01-17,29,21.06306664215850,17.96694588513590,24.249847873705400,0,0,0,0,0,0,0,1,0,0,1,67,63,0,11,1,1,0,3,0,67,"c(303455.501485862, 2772097.65632036)",臺北捷運松江南京站_G15_O08,516.0441940605930,1712.213573561370,1597.0736003233000,46,38.8343341921712
臺北市中山區吉林路２３６巷１７號,4473333.333333330,175532,0,0,63000,中山區,房地(土地+建物),25.0594760035442,121.529496024144,中庄里,14.12,住,NA,NA,1130120,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,550503,39.48,3,1,2,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPRNMLTKKHJGFCA97EA,39.48,0,0,無,334,2024-01-20,30,20.069055151507000,17.535669163943400,23.01001789627150,0,0,0,0,0,0,0,1,0,0,0,61,62,0,11,1,1,0,3,0,61,"c(303422.05962514, 2772469.81662967)",臺北捷運行天宮站_O09,371.7503395583340,1920.650833734120,1817.66461110675,58,36.78593839864040
臺北市中山區大直街１１７號,34300000,200292,0,2500000,63000,中山區,房地(土地+建物)+車位,25.0840649870616,121.548286993778,大直里,39.97,住,NA,NA,1130115,土地1建物1車位1,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740703,171.25,4,2,2,有,無,坡道平面,其他增建；,RPOOMLPKKHJGFCA27DA,138.8,0.63,12.02,無,NA,2024-01-15,32,17.083852361141500,15.113059354997200,19.583599892258600,2.63048346451318,0,0,0,0,1,0,1,0,0,0,19,35,0,10,0,1,0,2,0,19,"c(305306.91523146, 2775200.9967332)",臺北捷運大直站_BR14,528.8938314335700,4902.838735093560,5121.106035630180,39,56.82580467796720
臺北市中山區天祥路１６號,15500000,306809,0,0,63000,中山區,房地(土地+建物),25.0609372207247,121.520943297782,集英里,9.42,商,NA,NA,1130104,土地2建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050914,50.52,1,1,1,有,有,NA,NA,RPXNMLSJJHJGFCA18DA,28.32,2.69,0,有,NA,2024-01-04,33,16.40189403412150,13.746437370711700,17.98606381776420,0,0,0,0,0,0,0,0,0,0,0,61,86,0,10,0,2,0,8,0,61,"c(302558.516765489, 2772628.31877913)",臺北捷運民權西路站_O11_R13,235.82068521432400,1577.0827886738900,1522.8931761685500,8,66.19043437937250
臺北市中山區天祥路４８巷５號,2499100,242396,0,0,63000,中山區,房地(土地+建物),25.0619389838828,121.520665018596,集英里,6.54,住,NA,NA,1130115,土地2建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,561112,10.31,2,1,1,有,無,NA,NA,RPPNMLPLJHJGFCA37EA,10.31,0,0,無,167,2024-01-15,34,17.289424578064600,16.101048883716300,18.655472003497500,3.1274074705782900,1,0,0,0,0,0,0,0,0,0,55,68,0,7,0,3,0,7,0,55,"c(302530.01325327, 2772739.17164967)",臺北捷運民權西路站_O11_R13,140.487953847913,1673.437279362020,1623.5762650025300,57,62.9852161722572
臺北市中山區市民大道二段６７巷３３號,18000000,176678,0,0,63000,中山區,房地(土地+建物),25.0474449969118,121.528565968167,正守里,26.92,商,NA,NA,1130119,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730822,101.88,3,2,2,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLTLKHJGFCA48DA,79.36,0,9.69,無,NA,2024-01-19,36,21.16902983169680,17.582069417436700,24.58145950921790,0,1,0,0,0,0,1,2,0,0,0,43,40,0,3,1,0,0,1,0,43,"c(303333.428537148, 2771136.82736948)",臺北捷運善導寺站_BL13,590.1421282016550,1297.5169717582000,1168.939271099160,40,48.96052847716260
臺北市中山區建國北路一段５０巷２５號,32880000,308364,19.97,1800000,63000,中山區,房地(土地+建物)+車位,25.047966979932,121.535187001124,朱園里,20.9,商,NA,NA,1130114,土地2建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070501,120.76,2,1,2,有,有,其他,NA,RPTNMLSKJHJGFCA87DA,49.35,7.28,5.26,有,279,2024-01-14,37,20.39235541315770,17.06621868330200,24.96544296409350,0,0,0,0,0,0,2,2,0,0,0,30,37,0,3,0,2,0,0,0,30,"c(304001.288642064, 2771197.27090495)",臺北捷運松江南京站_G15_O08,541.9146052306490,1966.196686606640,1837.0575192004900,6,37.614012734758200
臺北市中山區建國北路二段２５８巷２９號,28200000,204659,0,0,63000,中山區,房地(土地+建物),25.0618800171939,121.535338965028,松江里,26.81,商,NA,NA,1130219,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,660312,137.79,4,2,3,有,無,NA,陽台外推；其他增建；,RPSPMLTKKHJGFCA18DA,121.79,0,16,有,55,2024-02-19,39,24.423348681026300,19.914792649614800,30.161018979228500,0,0,1,0,0,0,0,1,0,0,0,53,63,0,12,0,1,1,3,3,54,"c(304010.524363792, 2772738.41955929)",臺北捷運行天宮站_O09,282.51331316544700,2540.2624085763200,2430.500194090080,47,53.25426498802890
臺北市中山區建國北路二段３５號,10800000,268323,0,0,63000,中山區,房地(土地+建物),25.0552930147645,121.53726495874,朱馥里,4.77,住,NA,NA,1130106,土地5建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,770524,40.25,0,0,0,無,有,NA,陽台外推；,RPQOMLTKKHJGFCA87DA,24.4,0,4.85,有,NA,2024-01-06,40,18.30297540591870,15.833334665912900,23.0157294776985,0,1,1,0,0,0,0,0,0,0,0,53,41,0,10,1,1,0,1,0,53,"c(304207.739996032, 2772009.57527769)",臺北捷運松江南京站_G15_O08,548.0421430024860,2339.3133397287500,2213.7363885469700,36,88.29770355421250
臺北市中山區建國北路二段８９號,8550000,257375,0,0,63000,中山區,房地(土地+建物),25.0586230191675,121.537446007848,江山里,9.56,住,NA,NA,1130111,土地4建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850924,33.22,1,1,1,有,有,NA,NA,RPTNMLRKJHJGFCA77DA,21.06,0.8,3.05,有,NA,2024-01-11,41,14.690437271052600,12.896816992864400,17.380172867228700,0,1,0,0,0,0,0,0,0,0,0,43,59,0,14,1,1,0,1,3,43,"c(304224.542049602, 2772378.49845069)",臺北捷運行天宮站_O09,489.7930316194040,2514.580939995260,2394.695578243540,28,81.29988860126710
臺北市中山區復興北路３８０巷２０號,3600000,50512,0,0,63000,中山區,建物,25.0609249831461,121.543030031744,江寧里,0,NA,NA,NA,1130119,土地0建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731231,71.27,3,1,1,有,無,NA,建物坐落地號：榮星段三小段80地號；親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLLKHJGFCA07EA,61.53,1.89,5.99,無,NA,2024-01-19,43,21.08252080791810,17.77238443228840,24.51581606300530,0,0,0,0,0,0,0,0,0,0,0,49,66,0,15,0,2,1,0,0,50,"c(304786.91821309, 2772635.72763968)",臺北捷運中山國中站_BR12,98.36462112696300,3131.1649014838400,3010.338602750520,40,48.31977178725200
臺北市中山區復興北路４３０巷３８號,30600000,218322,0,0,63000,中山區,房地(土地+建物),25.0632841117044,121.542163259137,下埤里,29.43,住,NA,NA,1130102,土地3建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700313,140.16,5,1,2,有,無,NA,NA,RPRNMLPKKHJGFCA57EA,114.32,0,20.92,有,NA,2024-01-02,44,19.05624838106540,15.574744903381700,23.795074133389000,0,0,0,0,0,0,0,0,0,0,0,43,55,0,10,0,2,2,0,0,45,"c(304698.419397642, 2772896.68791314)",臺北捷運中山國中站_BR12,333.94564361867600,3189.6204038429600,3073.3685285685700,43,57.80503981523580
臺北市中山區復興北路４３６號,28700000,220566,0,0,63000,中山區,房地(土地+建物),25.0635990198066,121.544035021935,下埤里,25.41,住,NA,NA,1130110,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,661123,130.12,3,2,2,有,有,NA,其他增建；,RPSNMLPJKHJGFCA47DA,97.17,0,7.11,有,NA,2024-01-10,45,16.18890229602090,13.43756299711350,18.165789899093100,0,0,0,0,0,0,0,0,0,0,0,39,52,0,8,1,2,1,0,0,40,"c(304887.123404279, 2772932.32733101)",臺北捷運中山國中站_BR12,313.39454774496800,3367.5804481457600,3250.033527558690,47,78.26768328205040
臺北市中山區復興南路一段３４號,23300000,264953,0,0,63000,中山區,房地(土地+建物),25.0462910183921,121.54368398783,埤頭里,7.34,商,NA,NA,1130101,土地3建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,690310,87.94,3,2,1,有,有,NA,NA,RPXNMLLKJHJGFCA57DA,58.7,0,16.81,有,89,2024-01-01,47,16.95860305551290,15.976426347369,17.86285700168270,0,0,0,0,0,0,2,2,0,0,1,44,74,0,20,2,2,0,4,0,44,"c(304859.411501728, 2771015.0494571)",臺北捷運南京復興站_BR11_G16,638.1119644616590,2826.273680124170,2698.492628815120,44,88.8537331558965
臺北市中山區德惠街１８號,27800000,306471,0,0,63000,中山區,房地(土地+建物),25.0666077039515,121.525110109488,晴光里,9.86,商,NA,NA,1130108,土地1建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041221,90.71,2,2,1,有,有,NA,NA,RPVOMLTKJHJGFCA28DA,59.78,1.49,2.34,有,204,2024-01-08,48,18.937263150783500,17.0272280080266,20.838491850992900,0,0,0,0,0,1,0,0,0,0,0,33,35,0,10,0,1,1,3,0,34,"c(302976.479699572, 2773258.03978308)",臺北捷運中山國小站_O10,453.2180925261100,2317.1769603650100,2252.2029759633700,9,53.75062182216880
臺北市中山區德惠街５２號,16000000,102002,0,0,63000,中山區,房地(土地+建物),25.0665698177491,121.527200639959,晴光里,15.36,商,NA,NA,1130108,土地1建物2車位0,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,710227,156.86,3,2,3,有,有,NA,本案建物為二戶打通使用親友、員工、共有人或其他特殊關係間之交易；,RPUOMLPJKHJGFCA77DA,126.16,0,7.2,有,NA,2024-01-08,52,18.922946910515200,17.00964684471480,20.84244551073800,0,1,0,0,0,0,1,0,0,0,0,43,30,0,11,0,1,1,3,0,44,"c(303187.40603196, 2773254.66388402)",臺北捷運中山國小站_O10,421.0834511788980,2407.5488095419100,2333.4953444547900,42,53.49124680770490
臺北市中山區敬業三路１６２巷１１９號,30000000,193013,0,0,63000,中山區,房地(土地+建物)+車位,25.0795470155215,121.559488988276,金泰里,47.09,住,NA,NA,1130104,土地1建物1車位1,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,890628,155.43,3,2,2,有,有,坡道平面,NA,RPRNMLQKKHJGFCA57DA,77.59,0,8.1,有,NA,2024-01-04,53,16.26451373208080,13.49096711427900,17.86769099168050,0,0,0,0,0,0,1,0,0,0,1,16,16,0,2,0,1,0,1,0,16,"c(306438.97961595, 2774705.18840954)",臺北捷運劍南路站_BR15,731.1529929537830,3856.280167701990,5554.972122707350,24,67.4607776171555
臺北市中山區敬業三路１６２巷３６號,32000000,205576,0,0,63000,中山區,房地(土地+建物)+車位,25.0778889912543,121.556993025149,金泰里,47.09,住,NA,NA,1130129,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,890628,155.66,2,2,1,有,有,坡道平面,B1B2每年輪流一年B1一年B2編號按照每年抽籤決定但每一戶都一定有個車位,RPPNMLNLKHJGFCA27EA,77.7,0,8.22,有,407,2024-01-29,54,18.80261994583010,13.87780195671370,23.83410240176050,1.5576935082853700,0,0,0,0,0,1,0,0,0,0,11,10,0,1,0,1,0,1,0,11,"c(306187.94862392, 2774520.49520999)",臺北捷運劍南路站_BR15,788.9731344374470,3832.310790991550,5243.882929149240,24,69.26618928715370
臺北市中山區新生北路三段１號,7100000,231950,0,0,63000,中山區,房地(土地+建物),25.0628870190414,121.527990969609,新福里,3.09,商,NA,NA,1130103,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,700122,30.61,1,1,1,有,有,NA,NA,RPXOMLQKKHJGFCA28DA,21.49,0,0,有,305,2024-01-03,56,15.778740209926900,13.767303666160600,18.04215448837820,5.238884059858880,0,0,0,0,0,0,0,0,0,0,55,59,0,16,1,1,2,4,0,57,"c(303268.733619491, 2772847.04678112)",臺北捷運中山國小站_O10,127.39271473728200,2105.3940940219900,2018.5204184008400,43,58.309996704877900
臺北市中山區新生北路三段６２巷２３之１號,32000000,231147,0,0,63000,中山區,房地(土地+建物),25.0659089885028,121.526689008589,晴光里,31.84,商,NA,NA,1130112,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840512,138.44,4,2,2,有,有,NA,其他增建；,RPWNMLNLKHJGFCA87DA,87.02,3.32,10.65,有,NA,2024-01-12,60,16.756195046806300,12.802957527341400,21.11221830832950,0,1,0,0,0,1,1,0,0,0,0,42,36,0,12,0,1,1,3,0,43,"c(303136.07349259, 2773181.26546044)",臺北捷運中山國小站_O10,345.2575233019000,2318.55986827725,2245.0673602234600,29,51.49710952832260
臺北市中山區新生北路三段６８巷２５號,3500000,205158,0,0,63000,中山區,房地(土地+建物),25.0662389840308,121.526693031903,晴光里,2.88,商,NA,NA,1130102,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,740316,17.06,2,1,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPPNMLMLJHJGFCA07EA,11.73,2.25,0,有,114,2024-01-02,61,19.440996092861400,16.240395602141900,23.60154268284840,0,1,0,0,0,1,1,0,0,0,0,41,34,0,12,0,1,1,3,0,42,"c(303136.337042063, 2773217.81926477)",臺北捷運中山國小站_O10,381.80288244026500,2350.9238900002600,2278.1895722569600,39,56.0665673717507
臺北市中山區新生北路三段９３巷２３號,12200000,160021,0,0,63000,中山區,房地(土地+建物),25.0678770174588,121.528746011447,新庄里,39,住,NA,NA,1130124,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,580417,76.24,2,1,2,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPROMLOLJHJGFCA47DA,76.24,0,0,無,NA,2024-01-24,64,10.74097205807930,9.619030791342440,11.699532342584900,0,1,0,0,0,0,1,0,0,0,0,33,19,0,10,0,1,2,3,0,35,"c(303342.749802564, 2773400.06567918)",臺北捷運中山國小站_O10,598.7333986588530,2610.396700184510,2533.4099094475800,55,50.08926419536160
臺北市中山區新生北路二段１３３巷１７號,5800000,152311,0,0,63000,中山區,房地(土地+建物),25.0609210017421,121.528397994828,新生里,9.9,住,NA,NA,1130113,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730319,38.08,2,1,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLTLJHJGFCA48DA,31.41,0,3.23,無,NA,2024-01-13,65,18.606945382415300,14.831641963232300,22.460483018482100,0,0,0,0,0,0,0,1,0,0,0,61,68,0,9,1,1,0,3,0,61,"c(303310.649673297, 2772629.43972784)",臺北捷運中山國小站_O10,266.82389480100100,1960.1941655730700,1865.6529440427200,40,32.76463118419910
臺北市中山區新生北路二段１４１巷２７號,23000000,192581,0,0,63000,中山區,房地(土地+建物),25.0616819947314,121.528821029481,新生里,46.29,住,NA,NA,1130103,土地1建物1車位0,三層，四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,550916,119.43,10,0,10,有,無,NA,頂樓加蓋；其他增建；含租約；,RPROMLPLJHJGFCA57DA,119.43,0,0,無,215,2024-01-03,66,15.769675828372300,13.756649813464100,18.022970080278300,5.406221674596460,0,0,0,0,0,0,0,0,0,0,55,75,0,13,1,2,1,3,0,56,"c(303353.001327614, 2772713.89850216)",臺北捷運中山國小站_O10,243.97059634764500,2052.0227122411700,1958.4017692485600,58,58.3708882744402
臺北市中山區新生北路二段６８巷８號,26500000,302115,45.39,2500000,63000,中山區,房地(土地+建物)+車位,25.0566901103857,121.526669227298,中山里,10.62,商,NA,NA,1130106,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1050602,124.83,2,1,1,有,有,坡道平面,NA,RPUNMLOLJHJGFCA67DA,43.63,3.05,4.72,有,390,2024-01-06,70,18.369993984471200,15.88352903282370,22.676370800763400,0,0,0,0,0,0,0,1,0,0,1,73,74,0,7,2,1,0,2,0,73,"c(303138.053856056, 2772160.12179683)",臺北捷運雙連站_R12,626.9087331974310,1501.5527703117000,1397.5915984084700,8,88.06008784557340
臺北市中山區新生北路二段９６號,5600000,174945,0,0,63000,中山區,房地(土地+建物),25.0591359916419,121.527227964963,聚盛里,2.86,商,NA,NA,1130123,土地3建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,711224,32.01,1,1,1,有,有,NA,NA,RPRNMLRJKHJGFCA57DA,22.38,0,2.81,有,NA,2024-01-23,71,9.043976017730160,7.536752660043220,9.967181128650440,9.480860442026090,0,0,0,0,0,0,1,0,0,0,72,71,0,12,2,1,0,3,0,72,"c(303193.372580833, 2772431.2611353)",臺北捷運中山國小站_O10,408.0646078416560,1733.8340977602100,1637.4907271384200,42,34.115544037133500
