土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,緯度,經度,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age
臺北市中山區建國北路一段７１號,42000000,188408,0,5000000,63000,中山區,房地(土地+建物)+車位,25.0511290109954,121.537191030354,力行里,22.47,住,NA,NA,1121002,土地2建物1車位2,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,731231,222.92,4,2,2,有,有,坡道平面,陽台外推；其他增建；,RPTNMLMLJIIGFCA37DA,189.97,3.45,14.9,有,NA,2023-10-02,39,26.405187236290800,25.52107038370760,27.652758271692100,0.47749790868046800,48.5579857686793,63000040039,0.17506436189775700,0.5884516366311140,86.16,20807.17,59.49632737159070,42.654774385452600,1,0,0,0,0,2,0,0,0,0,58,49,0,7,2,2,0,3,0,58,"c(121.537191030354, 25.0511290109954)",臺北捷運松江南京站_G15_O08,457.26565638918000,2204.2795537829400,2074.638557719780,39
臺北市中山區建國北路二段１５１巷１２號,37880000,270359,0,0,63000,中山區,房地(土地+建物),25.0617249938947,121.538294004993,江寧里,26.76,住,NA,NA,1121029,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,691114,140.11,3,2,2,有,無,NA,陽台外推；,RPOPMLRJJIIGFCA37DA,121.33,0,15.36,有,NA,2023-10-29,40,22.61576405475380,22.023621145044400,23.631361862265900,0.32554576886723800,37.51400650623960,63000040028,0.1684599865501010,0.5828850033624750,87.5,38658.38,56.07151147989980,38.100766185720700,0,0,0,0,0,0,1,0,0,0,46,51,0,17,0,1,1,1,3,47,"c(121.538294004993, 25.0617249938947)",臺北捷運行天宮站_O09,550.3262354564570,2769.2433348242100,2654.591776780990,43
臺北市中山區建國北路二段３３巷１號,33000000,228738,0,0,63000,中山區,房地(土地+建物),25.0553350080994,121.537472997577,朱馥里,17.19,住,NA,NA,1121009,土地5建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,770524,144.27,4,2,2,有,有,NA,NA,RPRNMLSJJIIGFCA67EA,105.05,0.15,14.01,有,468,2023-10-09,41,24.67094685040490,23.664915297734700,25.87501957590590,4.986231322993160,33.939557677241100,63000040034,0.12900641025641000,0.5002003205128210,84.58,31361.42,51.92410474293850,33.404596463547700,1,1,0,0,0,0,0,0,0,0,54,41,0,11,1,1,0,0,0,54,"c(121.537472997577, 25.0553350080994)",臺北捷運松江南京站_G15_O08,567.8171290692290,2360.5457148747700,2234.917807768980,35
臺北市中山區復興北路１９０巷２５號,25700000,261046,0,0,63000,中山區,房地(土地+建物),25.0557020935489,121.542741107541,龍洲里,18.51,住,NA,NA,1121030,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,750609,98.45,3,2,1,有,有,NA,陽台外推；,RPTNMLTJJIIGFCA87DA,76.81,0,6.1,有,NA,2023-10-30,43,23.76242661538240,22.137809866388000,26.122676203743800,0,35.731485335892300,63000040035,0.17289293849658300,0.592255125284738,82.31,68477.71,51.76991148806260,38.74841970962440,1,1,0,0,0,0,0,0,0,0,51,84,0,14,0,1,0,0,0,51,"c(121.542741107541, 25.0557020935489)",臺北捷運南京復興站_BR11_G16,427.8624155852680,2874.291260303830,2746.9902627897000,37
臺北市中山區復興北路２１４號,24200000,216535,0,0,63000,中山區,房地(土地+建物),25.0564220152127,121.543579968411,龍洲里,22.82,住,NA,NA,1121019,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,750314,111.76,3,1,2,有,有,NA,NA,RPWNMLNJJIIGFCA57DA,84.44,0.99,6.25,有,NA,2023-10-19,44,27.920243474881400,24.12657077201630,32.18108854382890,0,52.51087973215960,63000040035,0.17289293849658300,0.592255125284738,82.31,68477.71,51.76991148806260,38.74841970962440,1,1,0,0,0,0,0,0,0,0,58,77,0,16,0,1,0,0,0,58,"c(121.543579968411, 25.0564220152127)",臺北捷運中山國中站_BR12,483.3859490446010,2980.151127598030,2853.294212666860,37
臺北市中山區復興南路一段３０巷４號,17000000,357368,0,0,63000,中山區,房地(土地+建物),25.0464954949201,121.543384502429,埤頭里,7.91,商,NA,NA,1121013,土地1建物1車位0,一層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620502,47.57,0,0,0,無,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLKLIIIGFCA57EA,47.57,0,0,無,NA,2023-10-13,45,24.848315257589200,23.41740893236240,27.46833236582050,0,40.68995321202300,63000040037,0.14668498797664000,0.5173479903813120,92,17806.88,51.01751062422270,37.7662091633856,0,0,0,0,0,2,2,0,0,1,44,73,0,20,2,2,0,4,0,44,"c(121.543384502429, 25.0464954949201)",臺北捷運南京復興站_BR11_G16,618.2582733109610,2795.0743832434300,2667.119081349260,50
臺北市中山區德惠街３４號,3850000,200407,0,0,63000,中山區,房地(土地+建物),25.0665869168316,121.526186513494,晴光里,0.76,商,NA,NA,1121128,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,681219,7.19,1,1,1,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLPJKIIGFCA47DA,6.57,0,0,有,NA,2023-11-28,48,21.96942317404510,20.113743136759200,24.472425608542500,0,69.53411641224370,63000040011,0.14303203427871900,0.5154050193837990,73.13,49418.72,48.326015354466000,34.495060363750000,1,0,0,0,1,1,0,0,0,0,40,28,0,12,0,1,1,3,0,41,"c(121.526186513494, 25.0665869168316)",臺北捷運中山國小站_O10,423.91685162357700,2361.661327460710,2291.8662247470400,44
臺北市中山區德惠街４５號,6250000,227936,0,0,63000,中山區,房地(土地+建物),25.0667429878687,121.526995031874,圓山里,3,商,NA,NA,1121020,土地1建物1車位0,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,681215,27.42,1,1,1,有,有,NA,陽台外推；其他增建；,RPQOMLNKJIIGFCA17DA,19.51,0,2.91,有,NA,2023-10-20,49,24.95350273223600,22.118448953173900,27.846911524233300,0.7258937667931940,59.899860767029100,63000040012,0.12247719104230000,0.48742051423831900,81.16,6501.12,47.69568396207180,32.297000719715800,1,0,0,0,1,1,0,0,0,0,41,29,0,11,0,1,1,3,0,42,"c(121.526995031874, 25.0667429878687)",臺北捷運中山國小站_O10,438.4090843287180,2414.5216479519100,2341.6958336959,44
臺北市中山區德惠街５２號,6200000,202416,0,0,63000,中山區,房地(土地+建物),25.0665698177491,121.527200639959,晴光里,3.23,商,NA,NA,1121027,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,710227,30.63,1,1,1,有,有,NA,NA,RPVNMLRLJIIGFCA08DA,25.58,0,0,有,NA,2023-10-27,50,23.94059244580430,22.47560958759580,25.524117111786900,0,36.5199771594699,63000040011,0.14303203427871900,0.5154050193837990,73.13,49418.72,48.326015354466000,34.495060363750000,1,0,0,0,0,1,0,0,0,0,43,30,0,11,0,1,1,3,0,44,"c(121.527200639959, 25.0665698177491)",臺北捷運中山國小站_O10,421.0834511788980,2407.5488095419100,2333.4953444547900,41
臺北市中山區撫順街３１號,12450000,229451,0,0,63000,中山區,房地(土地+建物),25.0635649892798,121.520073004775,集英里,7.92,商,NA,NA,1121009,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,651108,54.26,2,1,1,有,無,NA,陽台外推；其他增建；,RPROMLNKJIIGFCA27DA,30.98,0,12.41,有,716,2023-10-09,51,25.34631800555320,24.32646588107220,26.608160482328800,1.3632778295202700,35.20109875656720,63000040008,0.12927883017613800,0.5149551345962110,80.54,19971.22,54.244031818248400,33.02387267174540,1,0,0,0,1,0,0,0,0,0,45,52,0,5,0,2,0,6,0,45,"c(121.520073004775, 25.0635649892798)",臺北捷運民權西路站_O11_R13,123.95250769639600,1830.81179896954,1788.0045570074000,47
臺北市中山區敬業三路１６２巷１３２號,36000000,252030,0,0,63000,中山區,房地(土地+建物)+車位,25.0774740032281,121.55901599748,金泰里,43.31,住,NA,NA,1121121,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890628,142.84,2,1,1,有,有,坡道平面,陽台外推；,RPQNMLNJKIIGFCA07DA,71.24,0,7.62,有,NA,2023-11-21,53,22.9576738546521,20.414610095373700,25.839100092844900,0,38.12262347297330,63000040041,0.1857616371235050,0.5946101743767110,91.54,7338.63,40.595258688251400,20.072676930252200,0,0,0,0,0,1,0,0,0,0,12,13,0,2,0,1,0,1,0,12,"c(121.55901599748, 25.0774740032281)",臺北捷運劍南路站_BR15,902.5271440652350,3682.8384833936500,5374.214425069440,23
