土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,lat,lng,nomi_address,里,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age
臺北市中山區中山北路三段３９號七樓之１,5200000,207751,0,0,63000,中山區,房地(土地+建物),2.43,商,NA,NA,1130409,土地3建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,711127,25.03,1,1,1,有,有,NA,陽台外推；,RPORMLMJNHJGFCA47DA,17.28,0,3.31,有,NA,25.066037985992600,121.52253300953800,"39號, 中山北路三段, 晴光里, 中山區, 雙連, 臺北市, 104, 臺灣",晴光里,2024-04-09,15,19.13958834674680,18.54579908811530,19.72141954993550,0.8781023091010580,46.17326281607390,63000040011,0.14442449630959500,0.533213644524237,71.9,49665.59,49.02606308668700,35.22633743889540,1,0,0,0,1,0,0,0,0,0,43,43,0,10,0,3,0,3,0,43,"c(121.522533009538, 25.0660379859926)",臺北捷運民權西路站_O11_R13,491.2865367683660,2163.496797106460,2110.185166606370,42
臺北市中山區中山北路二段１１５巷３弄１０號四樓之２,12000000,226672,0,0,63000,中山區,房地(土地+建物),8.87,商,NA,NA,1130502,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,710825,52.94,4,0,4,有,有,NA,NA,RPVNMLKKNHJGFCA67DA,38.29,3.37,1.55,有,NA,25.06136901446680,121.52375802468700,"10號, 中山北路二段115巷3弄, 聚葉里, 中山區, 雙連, 臺北市, 104, 臺灣",聚葉里,2024-05-02,18,21.60138760151150,20.64433746316760,22.93172228351190,9.582367336507380,41.948061421457700,63000040009,0.1214265496744980,0.497594112652137,79.61,29859.86,48.66743914690330,35.689455374395700,0,0,0,0,0,0,0,0,0,0,74,81,0,12,1,3,0,5,0,74,"c(121.523758024687, 25.0613690144668)",臺北捷運中山國小站_O10,338.99956082720900,1735.6130939278600,1664.2217049419900,42
臺北市中山區中山北路二段５９巷２８號五樓,11460000,220639,0,0,63000,中山區,房地(土地+建物),4.43,商,NA,NA,1130412,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780522,51.94,3,2,2,有,無,NA,其他增建；,RPWNMLMKMHJGFCA87DA,33.53,13.26,0,無,546,25.05578201499570,121.5241099808010,"26號, 中山北路二段59巷, 中山里, 中山區, 南西商圈, 臺北市, 104, 臺灣",中山里,2024-04-12,20,25.57631647542890,22.398677462351200,28.719732548549100,0,91.55777096859760,63000040006,0.14903389293633200,0.5163129553373460,72.22,41066.2,43.706219477031200,32.6045425530451,0,0,0,0,0,0,1,0,0,3,83,81,0,7,2,1,0,3,0,83,"c(121.524109980801, 25.0557820149957)",臺北捷運雙連站_R12,419.5966797031990,1247.371015353160,1150.808484198500,35
臺北市中山區中山北路二段５９巷７號二樓之１,30000000,303521,0,0,63000,中山區,房地(土地+建物),15.39,商,NA,NA,1130413,土地1建物1車位0,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041127,98.84,3,2,1,有,有,NA,夾層；其他增建；,RPSPMLNLMHJGFCA87DA,50.57,10.92,3.79,有,NA,25.055976014144700,121.5234649933520,"7之1號, 中山北路二段59巷, 中山里, 中山區, 南西商圈, 臺北市, 104, 臺灣",中山里,2024-04-13,23,26.044100413677300,24.321052515763700,28.297341829366700,0,86.92270617218420,63000040006,0.14903389293633200,0.5163129553373460,72.22,41066.2,43.706219477031200,32.6045425530451,0,0,0,0,0,0,1,0,0,3,78,82,0,8,2,1,0,4,0,78,"c(121.523464993352, 25.0559760141447)",臺北捷運雙連站_R12,353.27983657589800,1220.4911059471000,1128.75403077521,9
臺北市中山區中山北路二段６２巷９之１號,14500000,220532,0,0,63000,中山區,房地(土地+建物),9.83,住,NA,NA,1130402,土地1建物2車位0,一層，地下一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,971031,65.75,1,1,1,有,有,NA,陽台外推；其他增建；,RPOOMLTLNHJGFCA08DA,28.25,1.25,2.97,有,771,25.056745011851500,121.5220140020930,"La Belleza Hair Salon, 中山北路二段62巷, 民安里, 中山區, 南西商圈, 臺北市, 10448, 臺灣",民安里,2024-04-02,25,26.733709600913900,22.012162331341100,32.15931138205220,0.1904385721722490,63.67280935185920,63000040004,0.15217391304347800,0.5416448402304870,87.31,19068.16,63.76372583727240,45.778114333291100,0,0,0,0,0,1,0,0,0,3,84,76,0,10,2,1,0,7,0,84,"c(121.522014002093, 25.0567450118515)",臺北捷運雙連站_R12,184.70731906816000,1203.58432660681,1126.0667974742500,16
臺北市中山區中山北路二段７２巷９號六樓之７,12500000,298045,0,0,63000,中山區,房地(土地+建物),6.41,商,NA,NA,1130424,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,970429,41.94,1,1,1,有,有,NA,車位:機車位10號,RPOOMLPKNHJGFCA57DA,20.48,2.68,0,有,837,25.057107990168500,121.5221859987460,"9號, 中山北路二段72巷, 民安里, 中山區, 南西商圈, 臺北市, 104, 臺灣",民安里,2024-04-24,26,21.43367291370990,19.48704766231080,25.23157508032950,40.64003841628910,51.40872760266150,63000040004,0.15217391304347800,0.5416448402304870,87.31,19068.16,63.76372583727240,45.778114333291100,0,0,0,0,0,1,0,0,0,0,79,74,0,9,1,1,0,7,0,79,"c(121.522185998746, 25.0571079901685)",臺北捷運雙連站_R12,178.7784560070780,1246.903289845270,1169.7818357110100,16
臺北市中山區五常街６５號四樓,17000000,177973,0,0,63000,中山區,房地(土地+建物),38,住,NA,NA,1130411,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650217,95.52,3,2,1,有,無,NA,頂樓加蓋；,RPUNMLKLNHJGFCA77EA,90.89,0,4.63,無,NA,25.064440981980600,121.54004397873800,"四季香頂級手工饅頭, 五常街, 行仁里, 中山區, 下埤頭, 臺北市, 104477, 臺灣",行仁里,2024-04-11,34,24.569158921558500,20.93900790551930,28.836307031948100,0,67.20941509019430,63000040025,0.0956767196553261,0.41791709998514300,87.33,38206.8,49.91001798642070,35.27294540386460,0,0,0,0,0,0,1,0,0,0,34,34,0,9,0,1,2,1,2,36,"c(121.540043978738, 25.0644409819806)",臺北捷運中山國中站_BR12,569.0738223266980,3088.9537888293700,2977.3210051297100,48
臺北市中山區伊通街１２９號七樓之１,7000000,116647,0,0,63000,中山區,房地(土地+建物)+車位,7.22,商,NA,NA,1130514,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,911029,60.010000000000000,0,0,0,無,有,升降機械,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLMLNHJGFCA87EA,25.13,0.38,2.41,有,NA,25.054404994032500,121.5349920380560,"瑞麟美而美, 133, 伊通街, 中央里, 中山區, 朱厝崙, 臺北市, 104, 臺灣",中央里,2024-05-14,36,20.791988500547200,18.58990747403940,22.627614596882300,1.4636596617026600,48.086008098357300,63000040033,0.16058621764889300,0.5715622076707200,87.38,14924.35,56.75675673278850,35.05067566087390,1,0,0,0,0,0,0,0,0,0,58,50,0,8,1,2,0,1,0,58,"c(121.534992038056, 25.0544049940325)",臺北捷運松江南京站_G15_O08,309.72239145233200,2089.887037729410,1964.2243920980700,22
臺北市中山區八德路二段８８巷２號三樓,21000000,240770,0,0,63000,中山區,房地(土地+建物),29.75,住,NA,NA,1130428,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640722,87.22,3,2,1,有,無,NA,含裝潢費；,RPOOMLNKNHJGFCA37DA,77.26,0,9.96,無,NA,25.045419007095200,121.5357940185520,"2號, 八德路二段88巷, 朱園里, 中山區, 朱厝崙, 臺北市, 104, 臺灣",朱園里,2024-04-28,40,27.080250184478400,24.796434254532100,32.594395596164800,0.6308744537787550,44.13585243190440,63000040036,0.18483533316313500,0.6065866734745980,81.74,16150.82,54.42294400330930,36.24740841871200,0,0,0,0,1,2,2,0,0,0,21,39,0,4,0,2,0,0,0,21,"c(121.535794018552, 25.0454190070952)",臺北捷運忠孝新生站_BL14_O07,461.444426517677,2040.1909477343100,1914.3401902105800,49
臺北市中山區北安路６０８巷４弄６之２號四樓,10000000,256871,0,0,63000,中山區,房地(土地+建物),9.27,住,NA,NA,1130426,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850216,38.93,1,1,1,有,無,NA,NA,RPSNMLLLNHJGFCA67EA,24.61,2,4.38,有,NA,25.081384999249800,121.5493089992320,"8號, 北安路608巷4弄, 成功里, 中山區, 下塔悠, 臺北市, 104, 臺灣",成功里,2024-04-26,42,23.995007062821200,22.002204933611200,27.678214372933000,24.039802851447500,52.05052452868130,63000040015,0.19829153035259900,0.6424936386768450,84.03,10330.3,55.120481914939600,28.243744201055700,0,0,0,0,1,0,1,0,0,0,28,46,0,11,0,2,0,2,0,28,"c(121.549308999232, 25.0813849992498)",臺北捷運大直站_BR14,336.1723559682820,4606.668664987460,4958.078250938490,28
臺北市中山區南京東路二段１０８號十八樓之１６,15000000,323067,0,0,63000,中山區,房地(土地+建物),2.94,商,NA,NA,1130415,土地3建物1車位0,十八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,990917,46.43,1,1,1,有,有,NA,NA,RPPNMLQJNHJGFCA67EA,24.83,1.41,3.72,有,411,25.051839000103900,121.53216901306600,"108號, 南京東路二段, 興亞里, 中山區, 朱厝崙, 臺北市, 104, 臺灣",興亞里,2024-04-15,47,27.738654722756700,24.738786756588000,32.90730464809390,0,68.18762087946070,63000040032,0.17677286742034900,0.5932168550873590,82.1,22011.95,57.617808598549300,39.75137321776490,0,0,0,0,0,0,1,0,0,0,61,79,0,9,1,2,0,0,0,61,"c(121.532169013066, 25.0518390001039)",臺北捷運松江南京站_G15_O08,93.07514975370620,1728.48599743377,1600.2855661105600,14
臺北市中山區南京東路二段１０８號十四樓之１５,19280000,213463,38.52,0,63000,中山區,房地(土地+建物)+車位,3.69,商,NA,NA,1130513,土地3建物1車位1,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,990917,90.32,1,1,1,有,有,升降平面,含仲介費1080000元；,RPOOMLRLNHJGFCA97EA,29.21,1.13,4.23,有,104,25.051839000103900,121.53216901306600,"108號, 南京東路二段, 興亞里, 中山區, 朱厝崙, 臺北市, 104, 臺灣",興亞里,2024-05-13,48,19.461559689705500,17.118829425777800,22.315666255098700,11.966553571980800,42.17766993070220,63000040032,0.17677286742034900,0.5932168550873590,82.1,22011.95,57.617808598549300,39.75137321776490,0,0,0,0,0,0,1,0,0,0,61,79,0,9,1,2,0,0,0,61,"c(121.532169013066, 25.0518390001039)",臺北捷運松江南京站_G15_O08,93.07514975370620,1728.48599743377,1600.2855661105600,14
臺北市中山區合江街１８０巷２號四樓之１,22000000,238767,0,0,63000,中山區,房地(土地+建物),17.82,住,NA,NA,1130408,土地3建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,721221,92.14,2,2,1,有,無,NA,陽台外推；,RPPNMLTJNHJGFCA97EA,74.44,0,14.82,有,NA,25.061017980361800,121.5390829935390,"2號, 合江街180巷, 江寧里, 中山區, 下埤頭, 臺北市, 104, 臺灣",江寧里,2024-04-08,50,22.376907215515500,18.7167806912967,23.743236458147900,16.842675418686300,41.95125377459260,63000040028,0.17378772465242500,0.5927433028145130,87.56,38595.12,57.239925010018800,38.89409558601360,0,0,0,0,0,0,0,0,0,0,41,59,0,14,0,1,0,0,3,41,"c(121.539082993539, 25.0610179803618)",臺北捷運中山國中站_BR12,495.848446427675,2792.4272033067600,2675.4169165787400,41
臺北市中山區合江街６１巷８號五樓,15410000,181657,0,0,63000,中山區,房地(土地+建物),25,住,NA,NA,1130413,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700908,84.83,3,2,2,有,無,NA,陽台外推；頂樓加蓋；其他增建；,RPRNMLOKNHJGFCA77EA,73.56,0,11.27,無,NA,25.057155012645400,121.5395890090330,"6號, 合江街61巷, 朱馥里, 中山區, 朱厝崙, 臺北市, 104, 臺灣",朱馥里,2024-04-13,51,25.94365709002290,24.264487678369300,27.95720321188120,0,86.40895422784010,63000040034,0.1336452400325470,0.5134255492270140,83.68,31107.66,53.44217685620620,34.96598638504330,1,1,0,0,0,0,0,0,0,0,44,61,0,17,1,2,0,0,0,44,"c(121.539589009033, 25.0571550126454)",臺北捷運中山國中站_BR12,597.9199116127750,2635.3480323750500,2511.2010072888900,43
臺北市中山區合江街７３巷３號五樓,36200000,276463,0,0,63000,中山區,房地(土地+建物),37.19,住,NA,NA,1130423,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,841204,130.94,2,2,2,有,有,NA,鐵鋁窗增建陽台外推；,RPUNMLOKNHJGFCA97DA,86.37,1.2,10.95,有,NA,25.05882200554890,121.53964282085200,"3號, 合江街73巷, 江山里, 中山區, 朱厝崙, 臺北市, 104, 臺灣",江山里,2024-04-23,52,26.910286315304200,23.81988621435130,29.929325774712300,2.353418706430950,80.24435121324570,63000040029,0.16116085211485000,0.5615930842852730,88.56,36002.78,56.33102850986800,40.60069143461520,1,0,0,0,0,0,0,0,0,0,49,65,0,19,0,1,0,0,0,49,"c(121.539642820852, 25.0588220055489)",臺北捷運中山國中站_BR12,488.8096148971470,2720.168692375700,2598.6420939179000,29
臺北市中山區吉林路２１８巷１９號二樓,38260000,226844,2.58,1500000,63000,中山區,房地(土地+建物)+車位,34.14,住,NA,NA,1130418,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980401,164.62,3,2,2,有,有,塔式車位,其他增建；,RPQNMLLJNHJGFCA17DA,97.96,9.82,10.27,有,NA,25.059021997758700,121.52941002581700,"21號, 吉林路218巷, 中庄里, 中山區, 朱厝崙, 臺北市, 104, 臺灣",中庄里,2024-04-18,54,23.35399262857580,21.563699931206900,27.06668996738290,76.49601637068380,46.03527344380720,63000040023,0.11965811965812000,0.47480881691408000,89.29,33119.25,50.40523689201830,38.87157106020210,0,0,0,0,0,0,1,0,0,0,66,64,0,10,1,1,0,4,0,66,"c(121.529410025817, 25.0590219977587)",臺北捷運行天宮站_O09,397.2228598896530,1879.944326990170,1775.6913145140400,15
臺北市中山區吉林路２２巷２３號三樓,44380000,196650,0,0,63000,中山區,房地(土地+建物),34.14,住,NA,NA,1130406,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,661104,225.68,4,2,2,有,有,NA,NA,RPXOMLQLMHJGFCA58DA,189.16,0,16.16,有,NA,25.051131986571100,121.52868901450600,"23號, 吉林路22巷, 興亞里, 中山區, 南西商圈, 臺北市, 104, 臺灣",興亞里,2024-04-06,55,21.454864142407900,19.77448475981460,24.08810035308030,0.7129456950509590,49.35134653084410,63000040032,0.17677286742034900,0.5932168550873590,82.1,22011.95,57.617808598549300,39.75137321776490,1,0,0,0,0,0,1,0,0,1,57,65,0,7,0,1,0,0,0,57,"c(121.528689014506, 25.0511319865711)",臺北捷運松江南京站_G15_O08,444.2942699683320,1369.5618534777000,1241.7653442544000,47
臺北市中山區吉林路３６９號二樓之１８,8600000,210166,0,0,63000,中山區,房地(土地+建物),6.71,住,NA,NA,1130416,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,681219,40.92,1,1,1,有,有,NA,其他增建；,RPROMLTLMHJGFCA28DA,32.67,0,0,有,NA,25.065068996076000,121.53050998297100,"369號, 吉林路, 新庄里, 中山區, 朱厝崙, 臺北市, 104, 臺灣",新庄里,2024-04-16,56,27.22628206143990,25.0677184228908,30.926979662188100,0,67.30549824090670,63000040019,0.10154211150652400,0.4405693950177940,86.15,7320.92,48.60977946672750,35.826142526102200,1,1,0,0,0,1,0,0,0,0,52,45,0,10,0,2,2,2,0,54,"c(121.530509982971, 25.065068996076)",臺北捷運中山國小站_O10,456.9889693691420,2451.1958575043500,2361.504222575620,45
臺北市中山區吉林路３６９號六樓之１３,8900000,226983,0,0,63000,中山區,房地(土地+建物),6.31,住,NA,NA,1130422,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,681219,39.21,1,1,1,有,有,NA,NA,RPSNMLLLNHJGFCA57DA,31.33,0,0,有,NA,25.065068996076000,121.53050998297100,"369號, 吉林路, 新庄里, 中山區, 朱厝崙, 臺北市, 104, 臺灣",新庄里,2024-04-22,57,26.571568065356200,25.10991635939460,28.889468631112800,0.5,74.28203232873620,63000040019,0.10154211150652400,0.4405693950177940,86.15,7320.92,48.60977946672750,35.826142526102200,1,1,0,0,0,1,0,0,0,0,52,45,0,10,0,2,2,2,0,54,"c(121.530509982971, 25.065068996076)",臺北捷運中山國小站_O10,456.9889693691420,2451.1958575043500,2361.504222575620,45
臺北市中山區吉林路４３３巷２９號三樓,21300000,183305,0,0,63000,中山區,房地(土地+建物),42,住,NA,NA,1130419,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630503,116.2,3,2,2,有,無,NA,陽台外推；,RPPPMLNKNHJGFCA57DA,100.51,0,15.69,無,NA,25.067064014760300,121.53217303638000,"29號, 吉林路433巷, 新喜里, 中山區, 下埤頭, 臺北市, 104, 臺灣",新喜里,2024-04-19,58,25.31743311756230,22.43654406889080,29.15450521469050,0.4456779152078230,64.49113462022000,63000040018,0.10256993404594000,0.45872185581078000,88.24,44369.25,47.536496335907400,33.698296826734100,1,1,0,0,0,2,1,0,0,0,36,24,0,6,1,0,2,3,0,38,"c(121.53217303638, 25.0670640147603)",臺北捷運中山國小站_O10,724.6834410843470,2728.6525896538500,2638.828513379890,50
臺北市中山區吉林路４４０號,16800000,193437,0,0,63000,中山區,房地(土地+建物),25.75,住,NA,NA,1130417,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630510,86.85,3,2,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOKNHJGFCA47DA,86.85,0,0,無,NA,25.066393211049200,121.53029289167900,"440號, 吉林路, 新庄里, 中山區, 朱厝崙, 臺北市, 104, 臺灣",新庄里,2024-04-17,59,27.37324249445860,24.429851911287500,30.074133020750100,0,67.79973888759690,63000040019,0.10154211150652400,0.4405693950177940,86.15,7320.92,48.60977946672750,35.826142526102200,1,1,0,0,0,1,0,0,0,0,46,37,0,11,0,1,2,2,0,48,"c(121.530292891679, 25.0663932110492)",臺北捷運中山國小站_O10,536.7666298018590,2556.380509514430,2470.679478845910,50
臺北市中山區四平街１７號三樓,28500000,201342,0,0,63000,中山區,房地(土地+建物),29.86,住,NA,NA,1130415,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,610424,141.55,0,0,0,無,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPWOMLMLNHJGFCA28EA,111.71,0,29.84,有,678,25.053763987987200,121.53093301762400,"17號, 四平街, 中吉里, 中山區, 朱厝崙, 臺北市, 104, 臺灣",中吉里,2024-04-15,61,27.753883779775400,24.748299949525200,32.90526375076610,0,67.6132813840403,63000040030,0.16167539267015700,0.5757068062827230,87.69,29190.26,56.50485435325800,34.14701802104110,0,0,0,0,0,0,2,0,0,0,68,68,0,10,0,1,0,0,0,68,"c(121.530933017624, 25.0537639879872)",臺北捷運松江南京站_G15_O08,248.49446110030900,1684.7126652748300,1560.9765759001700,52
臺北市中山區市民大道三段１６９號七樓之５,15000000,219010,0,0,63000,中山區,房地(土地+建物),8.91,住,NA,NA,1130421,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970602,68.49,1,1,1,有,有,NA,夾層；,RPVOMLOLNHJGFCA28DA,24.45,1.94,3.41,有,806,25.044810690472300,121.54064755958500,"169號, 市民大道三段, 埤頭里, 中山區, 中崙, 臺北市, 104, 臺灣",埤頭里,2024-04-21,67,27.019918831436800,23.699509848845700,30.72868161912250,0,55.80428586563980,63000040037,0.1510470305526950,0.5248884311706150,92.22,17935.23,51.7469310426124,38.149197337984300,0,0,0,0,1,0,2,0,0,4,36,70,0,14,1,1,1,1,0,37,"c(121.540647559585, 25.0448106904723)",臺北捷運忠孝新生站_BL14_O07,817.2766389659050,2534.461454614190,2408.701729548460,16
臺北市中山區市民大道二段６７巷１０號四樓,19000000,219400,0,0,63000,中山區,房地(土地+建物),32.5,商,NA,NA,1130401,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620601,86.6,3,2,1,有,無,NA,頂樓加蓋；其他增建；,RPWPMLNLMHJGFCA28DA,86.6,0,0,無,NA,25.046773019734200,121.5290159925490,"10號, 市民大道二段67巷, 正守里, 中山區, 華山, 臺北市, 104, 臺灣",正守里,2024-04-01,68,24.189777577587300,21.219294596740400,27.621832483384500,1.0914165771719700,52.0801214855678,63000040001,0.16184164632019500,0.5486571328915240,90.52,28665.91,54.85878408096760,37.5777883975214,1,0,0,0,0,1,1,0,0,0,39,36,0,4,1,1,0,1,0,39,"c(121.529015992549, 25.0467730197342)",臺北捷運善導寺站_BL13,596.2537464355670,1345.4617945276900,1218.1450177618700,51
臺北市中山區建國北路一段２３巷１７號五樓,18880000,159311,0,0,63000,中山區,房地(土地+建物),37.7,都市：其他:第三種住宅區。,NA,NA,1130502,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,840111,118.51,3,2,2,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRLNHJGFCA87DA,81.11,0,9.69,無,NA,25.047383012737800,121.538072974206,"17號, 建國北路一段23巷, 朱崙里, 中山區, 中崙, 臺北市, 104, 臺灣",朱崙里,2024-05-02,69,21.416574003475100,20.46984792157300,22.735951032179900,8.949790525500120,45.391467677800300,63000040038,0.17429111531190900,0.5735349716446120,82.66,23023.04,50.95017973757050,36.1068310035404,0,0,0,0,0,2,2,0,0,0,27,31,0,5,1,1,0,2,0,27,"c(121.538072974206, 25.0473830127378)",臺北捷運松江南京站_G15_O08,762.8275403031930,2256.844314625900,2128.2132373566400,29
臺北市中山區建國北路三段７１號十一樓之６,21200000,261567,0,0,63000,中山區,房地(土地+建物),8.08,住,NA,NA,1130415,土地2建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041016,81.05,1,2,1,有,有,NA,NA,RPOPMLRKNHJGFCA87DA,47.5,3.73,0,有,669,25.064994983871000,121.53723000620400,"71號, 建國北路三段, 行孝里, 中山區, 下埤頭, 臺北市, 104, 臺灣",行孝里,2024-04-15,73,27.706185742133400,24.799474951937500,32.80385188989730,0,67.0292546259094,63000040026,0.1130952380952380,0.4710144927536230,89.63,35796.87,45.941394393418200,31.323677995512400,0,1,0,0,0,1,1,0,0,0,37,29,0,6,1,1,1,2,3,38,"c(121.537230006204, 25.064994983871)",臺北捷運行天宮站_O09,658.8014247141640,2908.8901197516200,2802.7806758354200,9
臺北市中山區建國北路三段８１巷３號六樓,26500000,241084,0,0,63000,中山區,房地(土地+建物),19.71,住,NA,NA,1130410,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700318,109.92,3,2,2,有,無,NA,其他增建；,RPUOMLPKNHJGFCA18DA,94.21,0,9.54,有,612,25.06551013401030,121.53744851255600,"行孝里, 中山區, 下埤頭, 臺北市, 104068, 臺灣",行孝里,2024-04-10,74,21.690776240470300,19.727886913644100,22.88664645192590,4.791801989795100,57.065799052302200,63000040026,0.1130952380952380,0.4710144927536230,89.63,35796.87,45.941394393418200,31.323677995512400,0,1,0,0,0,1,1,0,0,0,34,27,0,6,1,1,1,1,3,35,"c(121.537448512556, 25.0655101340103)",臺北捷運行天宮站_O09,716.9218189903260,2963.4428256948200,2858.038119285050,43
臺北市中山區建國北路二段１０８號六樓,28660000,286085,0,0,63000,中山區,房地(土地+建物),14.98,商,NA,NA,1130406,土地2建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,731005,100.18,2,2,2,有,無,NA,陽台外推；其他增建；,RPSOMLMLMHJGFCA67DA,75.78,0,11.04,有,NA,25.058425499619200,121.53654193577200,"108號, 建國北路二段, 松江里, 中山區, 朱厝崙, 臺北市, 104, 臺灣",松江里,2024-04-06,75,21.350060908784000,19.66740095947520,23.856737291896900,0.6000162756148320,47.26414132886230,63000040021,0.14580237741456200,0.5510772659732540,86.96,32148.74,61.32711247762390,40.90202176233750,1,0,0,0,0,0,0,0,0,0,48,54,0,13,1,1,0,1,3,48,"c(121.536541935772, 25.0584254996192)",臺北捷運行天宮站_O09,419.6734805906850,2424.4474184383800,2305.127422682570,40
臺北市中山區復興北路２８８號二樓,28880000,239787,0,0,63000,中山區,房地(土地+建物),18.3,商,NA,NA,1130505,土地2建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720309,120.44,3,2,1,有,有,NA,陽台外推；其他增建；,RPOPMLMLNHJGFCA47DA,88.03,0,12.73,有,NA,25.059111013570400,121.5439239617180,"288號, 復興北路, 江山里, 中山區, 下埤頭, 臺北市, 104, 臺灣",江山里,2024-05-05,78,27.421890208660900,24.61851152817440,32.014239769150500,0.3844585725519600,59.182065746239800,63000040029,0.16116085211485000,0.5615930842852730,88.56,36002.78,56.33102850986800,40.60069143461520,0,0,0,0,0,0,0,0,0,0,59,78,0,19,0,2,1,0,0,60,"c(121.543923961718, 25.0591110135704)",臺北捷運中山國中站_BR12,183.88140722115800,3123.0655421296100,2999.1378192554100,41
臺北市中山區復興北路４６０號八樓,15700000,322647,0,0,63000,中山區,房地(土地+建物),6.9,住,NA,NA,1130414,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,910207,48.66,1,1,1,有,有,NA,陽台外推；夾層；,RPPNMLNJNHJGFCA37EA,30.31,0,3.44,有,NA,25.064405987534900,121.544056982521,"460號, 復興北路, 下埤里, 中山區, 下埤頭, 臺北市, 104, 臺灣",下埤里,2024-04-14,79,26.57950480469490,24.024828248990500,29.394392837468700,0,72.54111396850580,63000040027,0.1225084329960140,0.5093529592149650,88.32,37405.31,53.63116662002300,38.51365656605680,0,0,0,0,0,0,0,0,0,0,30,37,0,7,1,2,1,0,0,31,"c(121.544056982521, 25.0644059875349)",臺北捷運中山國中站_BR12,402.80362218498100,3417.537209487820,3301.239454611850,22
