土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,緯度,經度,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,count_floor,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age,time_index
臺北市萬華區漢中街１６０號,20100000.0,246868.0,17.35,0.0,63000,萬華區,房地(土地+建物)+車位,25.0411630119389,121.506565986903,新起里,5.18,商,,,1120715,土地1建物1車位1,六層,6,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110322,81.42,1,1,1,有,有,坡道機械,,RPWNMLPKQHIGFBA38DA,37.83,0.0,4.8,有,689.0,2023-07-15,1200,31.8743198922405,29.2978346924852,34.7206205038344,0.0,17.4122233637475,63000070004,0.143685567010309,0.504349226804124,87.45,53262.19,52.0378293060037,39.78833595141,0,0,0,0,0,0,1,0,0,1,67,33,0,5,1,4,0,5,0,67,"c(121.506565986903, 25.0411630119389)",臺北捷運西門站_BL11_G12,263.267118395148,1067.93292364484,1274.6032869193,1,3
臺北市萬華區漢中街２號,16880000.0,138477.5,4.915,750000.0,63000,萬華區,房地(土地+建物)+車位,25.0459960173098,121.507787984567,福星里,7.77,商,,,1120705,土地1建物1車位1,七層,7,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011120,97.31,1,1,1,有,有,塔式車位,親友、員工、共有人或其他特殊關係間之交易；,RPQQMLOLPHIGFBA97DA,49.84,4.19,5.13,有,343.0,2023-07-05,1201,32.5587237695825,28.5004904713306,35.6832106399239,0.0,25.5150669942625,63000070001,0.0995904289717612,0.423151541280448,88.09,22009.67,51.9929140679088,36.96486565191471,0,0,0,0,0,0,0,0,0,1,68,20,0,7,1,2,0,3,0,68,"c(121.507787984567, 25.0459960173098)",臺北捷運北門站_G13,459.467450585737,816.787885304219,946.268541582875,11,3
臺北市萬華區環河南路一段７１號,2880000.0,152220.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0450460124039,121.50197203341,萬壽里,1.77,商,,,1120708,土地1建物1車位0,三層,3,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,660829,18.92,0,0,0,無,有,,其他增建；,RPSOMLLKPHIGFBA57DA,15.28,0.0,0.0,有,,2023-07-08,1203,32.9410535948786,29.7607904649823,37.233806485388705,0.0,55.0449937828011,63000070002,0.0971009430667132,0.407963674467342,92.43,17551.06,56.8204613556567,43.5807422048241,0,0,0,0,0,0,0,0,0,0,38,7,0,3,2,1,0,3,0,38,"c(121.50197203341, 25.0450460124039)",臺北捷運西門站_BL11_G12,810.545755630826,1302.90555478081,1542.42020822214,46,3
臺北市萬華區環河南路二段２５號,23150000.0,234306.0,19.94,1950000.0,63000,萬華區,房地(土地+建物)+車位,25.0391259999197,121.497685025212,青山里,8.57,商,,,1120822,土地2建物1車位1,二十一層,21,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090807,110.42,2,2,1,有,有,坡道機械,買賣價格含直興段二小段1516及1517建號各持分451/100000,RPQNMLKMQHIGFBA47DA,53.82,3.16,3.89,有,,2023-08-22,1204,28.8652698132632,24.5423932906063,35.3162700884573,40.1162911488621,43.802775763807105,63000070006,0.0821917808219178,0.358040908237943,96.8,16440.24,45.8928571311498,35.9438775418511,1,1,0,0,0,1,0,0,0,0,37,33,0,8,1,1,0,6,0,37,"c(121.497685025212, 25.0391259999197)",臺北捷運龍山寺站_BL10,405.217675054858,689.773184335255,2165.19656465172,3,3
臺北市萬華區環河南路二段３１號,19000000.0,231573.0,19.94,1500000.0,63000,萬華區,房地(土地+建物)+車位,25.0389980082582,121.49760296638,青山里,7.2,商,,,1120727,土地2建物1車位1,二十四層,24,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090807,95.51,2,2,1,有,有,坡道機械,買賣價格含直興段二小段1516及1517建號各持分377/100000,RPPNMLPKQHIGFBA67DA,44.07,3.49,3.32,有,,2023-07-27,1205,29.6393370382775,27.9095982353633,31.0438891698762,2.63393633851035,21.9247015488613,63000070006,0.0821917808219178,0.358040908237943,96.8,16440.24,45.8928571311498,35.9438775418511,1,1,0,0,0,1,0,0,0,0,38,33,0,8,1,1,0,6,0,38,"c(121.49760296638, 25.0389980082582)",臺北捷運龍山寺站_BL10,396.358970909662,680.010425227608,2178.86079120363,3,3
臺北市萬華區環河南路二段５４號,12000000.0,111732.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0377009925608,121.496206960406,柳鄉里,24.69,住,,,1120801,土地1建物1車位0,四層,4,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720929,107.4,3,2,2,有,無,,陽台外推；,RPOOMLSLQHIGFBA08DA,84.04,0.0,13.88,無,164.0,2023-08-01,1206,27.5925017786715,25.7256197300537,29.962758504058,52.330118585265,29.9899987459608,63000070019,0.0507131537242472,0.311297260584107,95.25,6798.67,48.5475896018085,36.495673659921,1,1,0,0,0,1,0,0,0,0,34,23,0,6,3,1,0,6,0,34,"c(121.496206960406, 25.0377009925608)",臺北捷運龍山寺站_BL10,386.773600292079,633.524420279256,2369.58899574239,40,3
臺北市萬華區興義街７５號,8900000.0,110108.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0259830081025,121.491114032218,和德里,27.25,住,,,1120801,土地1建物1車位0,四層,4,四層,公寓(5樓含以下無電梯),住家用,加強磚造,590630,80.83,0,3,1,有,無,,其他增建；,RPSNMLLJQHIGFBA47DA,80.83,0.0,0.0,無,,2023-08-01,1209,27.7295501336394,26.0532664903559,29.9864072498333,49.781883979284,28.1334808992049,63000070024,0.0683539626824312,0.330131165712174,97.61,25255.33,41.9206579482534,30.9385582895649,0,0,0,0,0,0,0,0,0,0,20,16,0,5,0,0,1,5,0,21,"c(121.491114032218, 25.0259830081025)",臺北捷運龍山寺站_BL10,1378.31823050748,1238.72946440519,2994.39246206116,53,3
臺北市萬華區艋舺大道２０４號,16980000.0,172386.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0326000177453,121.49944597925,雙園里,24.13,住,,,1120717,土地1建物1車位0,七層,7,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750410,98.5,3,2,2,有,有,,親友、員工、共有人或其他特殊關係間之交易；,RPURMLLLQHIGFBA28DA,66.45,1.18,10.69,有,,2023-07-17,1211,31.0943255044788,29.2644935211652,34.9949743184609,0.580557616759628,29.6945573741959,63000070012,0.106439211917347,0.438491110043248,95.37,30600.88,47.9023168290851,30.306825287944,0,0,0,0,0,0,0,0,0,0,45,40,0,8,3,1,1,7,0,46,"c(121.49944597925, 25.0326000177453)",臺北捷運龍山寺站_BL10,358.879431220682,123.466181687345,2432.78701001424,37,3
臺北市萬華區艋舺大道４１６號,8050000.0,155616.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0290810014257,121.492199991593,和平里,9.17,商,,,1120721,土地2建物1車位0,四層,4,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680410,51.73,2,1,1,有,無,,其他增建:鐵窗陽台外推；其他增建；,RPPNMLTLQHIGFBA18DA,47.14,0.0,4.59,無,,2023-07-21,1212,30.3012325519263,26.8440986097841,34.6012265733289,0.571746962795583,36.9169415887774,63000070016,0.072212389380531,0.346725663716814,93.26,43200.84,47.226890744963505,35.6542616961214,1,0,0,0,0,2,1,0,0,0,30,26,0,9,1,0,3,5,0,33,"c(121.492199991593, 25.0290810014257)",臺北捷運龍山寺站_BL10,1046.80737925535,947.760506215378,3239.53647992886,44,3
臺北市萬華區萬大路３２９巷３弄２５號,13380000.0,149882.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0243339943813,121.501022028504,壽德里,32.0,都市：其他:第三種住宅區。,,,1120709,土地2建物1車位0,三層,3,四層,公寓(5樓含以下無電梯),住家用,加強磚造,600602,89.27,3,2,2,有,無,,,RPSOMLTKPHIGFBA38DA,85.12,0.0,4.15,無,,2023-07-09,1214,31.9882392959973,29.1350591515556,35.0854463121874,0.0,59.7138110938153,63000070030,0.104567586366798,0.419197774171111,94.19,56024.77,46.4693185178941,32.9941412170848,0,0,0,0,0,0,2,0,0,0,30,33,0,13,2,1,1,1,0,31,"c(121.501022028504, 25.0243339943813)",臺北捷運龍山寺站_BL10,1284.30751740305,1004.48906329539,3045.65206605418,52,3
臺北市萬華區萬大路４２３巷１２７號,6500000.0,172918.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0221259915373,121.50234603393,忠貞里,14.83,住,,,1120731,土地2建物1車位0,四層,4,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640403,37.59,2,1,1,有,無,,,RPTNMLKMQHIGFBA77DA,37.59,0.0,0.0,無,818.0,2023-07-31,1215,29.3669056354105,26.8420087572189,32.0254824129343,0.0,23.7963914396759,63000070034,0.0785302593659942,0.348703170028818,82.21,87556.45,60.1848560042002,48.0270174020523,0,0,0,0,0,0,1,0,0,0,22,24,0,7,2,0,2,1,0,24,"c(121.50234603393, 25.0221259915373)",臺北捷運龍山寺站_BL10,1546.90298624928,1263.21617473044,3191.8052526379,48,3
臺北市萬華區萬大路４８６巷３７弄６號,5000000.0,112284.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0199360097851,121.49614602397,華中里,15.5,住,,,1120713,土地1建物1車位0,一層,1,四層,公寓(5樓含以下無電梯),住家用,加強磚造,580213,44.53,2,1,1,有,無,,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLRLPHIGFBA18EA,44.53,0.0,0.0,無,,2023-07-13,1216,31.1279112902252,27.9942882714886,34.74224429493,0.0,29.6647180564702,63000070032,0.0791872388909989,0.367641473604254,94.3,9720.92,45.7099468373298,33.2827132287313,0,0,0,0,0,0,1,0,0,0,17,20,0,4,1,2,2,3,0,19,"c(121.49614602397, 25.0199360097851)",臺北捷運中原站_Y14,1764.92485845618,1547.56631986172,3255.02359466082,54,3
臺北市萬華區萬大路４８６巷３７弄６８號,9300000.0,166250.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0198280089627,121.495761965167,華中里,18.5,住,,,1120720,土地1建物1車位0,一層,1,四層,公寓(5樓含以下無電梯),住家用,加強磚造,580613,55.94,2,0,2,有,無,,其他增建；,RPTOMLPJRHIGFBA18DA,55.94,0.0,0.0,無,,2023-07-20,1217,29.6442255636382,26.8601396084114,34.7155842606794,39.7123014357122,40.2845927288491,63000070032,0.0791872388909989,0.367641473604254,94.3,9720.92,45.7099468373298,33.2827132287313,0,0,0,0,0,0,1,0,0,0,19,19,0,3,1,2,2,3,0,21,"c(121.495761965167, 25.0198280089627)",臺北捷運中原站_Y14,1729.71214384324,1569.99677357932,3214.62974892462,54,3
臺北市萬華區萬大路５３６號,19300000.0,217147.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0185967912053,121.496609040302,華中里,27.25,住,,,1120717,土地1建物1車位0,一層，騎樓,1,四層,公寓(5樓含以下無電梯),住家用,加強磚造,571218,88.88,0,0,0,無,無,,,RPVNMLPKQHIGFBA28DA,88.88,0.0,0.0,無,,2023-07-17,1218,30.8168356767717,29.0001967316519,34.8835689651276,1.9501389647593,30.8205855987421,63000070032,0.0791872388909989,0.367641473604254,94.3,9720.92,45.7099468373298,33.2827132287313,0,0,0,0,0,0,1,0,0,0,16,15,0,2,1,1,2,1,0,18,"c(121.496609040302, 25.0185967912053)",臺北捷運橋和站_Y13,1651.84527917332,1679.75506072903,3273.80762301359,55,3
臺北市萬華區萬大路６２８號,15880000.0,119219.0,40.64,0.0,63000,萬華區,房地(土地+建物)+車位,25.0169497891408,121.49555568653,興德里,15.31,住,,,1120829,土地2建物1車位1,十四層,14,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990310,133.2,2,1,1,有,有,坡道平面,,RPUNMLQJRHIGFBA38EA,56.45,3.37,4.66,有,230.0,2023-08-29,1220,30.7366753862887,27.2489861482681,34.4660078288653,0.0,26.9961478869024,63000070031,0.0582721053965037,0.342285279959463,96.68,6643.67,46.1025982524642,31.4790139801869,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,1,2,1,0,15,"c(121.49555568653, 25.0169497891408)",臺北捷運橋和站_Y13,1442.94713589777,1882.3497241134,3143.9390790687,13,3
臺北市萬華區萬大路９０巷５弄３號,14260000.0,130610.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.030026983018,121.499704980058,雙園里,35.5,住,,,1120707,土地1建物1車位0,三層,3,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661129,109.18,3,2,1,有,無,,陽台外推；其他增建；,RPVOMLLKQHIGFBA97DA,99.2,0.0,9.98,無,650.0,2023-07-07,1221,32.7630045989436,29.3280150951959,36.605160923208,0.0,40.3318532809071,63000070012,0.106439211917347,0.438491110043248,95.37,30600.88,47.9023168290851,30.306825287944,1,0,0,0,0,2,1,0,0,0,26,36,0,7,2,1,1,4,0,27,"c(121.499704980058, 25.030026983018)",臺北捷運龍山寺站_BL10,644.397285552191,376.549837633848,2619.04571822974,46,3
臺北市萬華區西園路二段２０７號,12380000.0,232009.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0272219791204,121.494403007205,忠德里,11.19,住,,,1120725,土地3建物1車位0,三層,3,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,770705,53.35,3,2,1,有,有,,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLSKQHIGFBA78DA,39.39,0.0,4.39,有,,2023-07-25,1223,30.996510341249,29.1408667504635,34.1856202128899,0.0,12.7366314639354,63000070022,0.0799485861182519,0.394601542416452,99.18,51606.48,47.5932203228498,31.8644067688595,1,0,0,0,0,2,0,0,0,0,37,28,0,7,1,0,2,6,0,39,"c(121.494403007205, 25.0272219791204)",臺北捷運龍山寺站_BL10,1081.96191209318,906.545716196713,3212.86136099522,35,3
臺北市萬華區西園路二段２６１巷３９號,22600000.0,335710.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0249529979308,121.493450990642,錦德里,65.0,住,,,1120809,土地2建物1車位0,全,2,二層,透天厝,住家用,加強磚造,491231,67.32,0,0,0,無,無,,陽台外推；頂樓加蓋；,RPPNMLTJQHIGFBA97DA,67.32,0.0,0.0,無,,2023-08-09,1225,32.0832693968893,29.5158638977674,36.6341943577019,0.0,41.3084787787256,63000070025,0.0674086518269635,0.358252834943301,90.86,35846.38,45.3841901477656,31.6196793721339,1,0,0,0,0,2,0,0,0,0,31,23,0,8,1,1,3,6,0,34,"c(121.493450990642, 25.0249529979308)",臺北捷運龍山寺站_BL10,1349.34464709064,1162.68033758417,3160.97313334567,63,3
臺北市萬華區西園路二段３２０巷３６弄３６號,9000000.0,185185.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0268059852658,121.491123000854,和德里,17.51,住,,,1120810,土地1建物1車位0,一層,1,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,601012,48.6,0,3,2,有,無,,其他增建；,RPUNMLKMQHIGFBA87DA,48.6,0.0,0.0,無,176.0,2023-08-10,1227,29.4042097794759,25.7076925143005,34.6501176374229,107.942989586382,46.3611969000173,63000070024,0.0683539626824312,0.330131165712174,97.61,25255.33,41.9206579482534,30.9385582895649,1,0,0,0,0,0,0,0,0,0,23,17,0,5,1,0,2,4,0,25,"c(121.491123000854, 25.0268059852658)",臺北捷運龍山寺站_BL10,1306.70940066089,1179.70203547872,3037.12150338029,52,3
臺北市萬華區西寧南路１０８號,19100000.0,216799.0,4.23,0.0,63000,萬華區,房地(土地+建物)+車位,25.0418079993882,121.505868025825,西門里,6.73,商,,,1120701,土地2建物1車位1,十層,10,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000513,88.1,1,1,1,有,有,塔式車位,塔式車位：地下一層,RPUNMLOJQHIGFBA97DA,43.66,2.54,2.93,有,,2023-07-01,1228,28.7888878724809,26.2194484833062,31.9324600900718,6.63252075146057,32.8981176271703,63000070003,0.129489603024575,0.454316320100819,84.19,24673.16,50.4567202912324,38.0600260817486,0,0,0,0,0,0,1,0,0,1,70,38,0,7,3,3,0,6,0,70,"c(121.505868025825, 25.0418079993882)",臺北捷運西門站_BL11_G12,327.40586607402,1088.54774214787,1296.05681543389,12,3
臺北市萬華區西寧南路２０２號,19400000.0,169107.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0385999935859,121.506224005253,仁德里,26.45,商,,,1120706,土地4建物1車位0,五層,5,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640508,114.72,3,2,1,有,無,,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPPNMLLMPHIGFBA47EA,114.72,0.0,0.0,無,419.0,2023-07-06,1230,32.4314764997487,28.3931153472813,36.093277737881,0.0,32.908344810254,63000070009,0.144011406844106,0.513545627376426,91.21,41901.69,52.6579739041598,40.688732851658706,1,0,0,0,0,0,1,0,0,1,41,34,0,7,0,5,0,6,0,41,"c(121.506224005253, 25.0385999935859)",臺北捷運西門站_BL11_G12,449.398250693842,830.231435046782,1479.26218402194,48,3
臺北市萬華區西寧南路３０７號,13010000.0,216359.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0381819880745,121.506499015496,仁德里,6.87,商,,,1120705,土地1建物1車位0,十層,10,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050701,81.38,2,1,1,有,有,,,RPOOMLOKQHIGFBA57DA,36.37,2.03,9.14,有,707.0,2023-07-05,1231,32.4043338697382,28.1755605114686,35.7238511300339,0.0,27.7636630400439,63000070009,0.144011406844106,0.513545627376426,91.21,41901.69,52.6579739041598,40.688732851658706,1,0,0,0,0,0,1,0,0,1,31,33,0,7,0,5,0,4,0,31,"c(121.506499015496, 25.0381819880745)",臺北捷運西門站_BL11_G12,469.471333187947,819.589541191257,1491.27617659665,7,3
臺北市萬華區西昌街１６９號,14200000.0,129882.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0389819988231,121.500751963584,富民里,15.29,商,,,1120712,土地1建物1車位0,七層,7,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,740116,109.33,3,2,1,有,無,,陽台外推；,RPSNMLKLPHIGFBA47DA,86.24,0.0,1.9,有,,2023-07-12,1234,29.8623015121584,26.9064810273653,33.5455079351314,12.0084751440769,36.760183469207696,63000070007,0.0907187718073971,0.381251453826471,94.86,41471.37,55.8116232278518,43.5871743341392,2,0,0,0,0,1,1,0,0,0,49,50,0,12,2,2,0,9,0,49,"c(121.500751963584, 25.0389819988231)",臺北捷運龍山寺站_BL10,372.000136552059,622.039341851503,1899.72031150268,38,3
臺北市萬華區貴陽街二段１５２號,12700000.0,188371.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0401109992713,121.501465012087,菜園里,6.37,商,,,1120710,土地3建物1車位0,四層,4,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941024,67.42,1,1,1,有,有,,陽台外推；其他增建；,RPVNMLPLPHIGFBA28DA,37.81,0.0,6.44,有,,2023-07-10,1237,31.8571905438957,28.8259272792607,35.476328088275,0.0,49.5298975046966,63000070005,0.0988097487247308,0.415643302474967,95.65,18551.91,48.3003551374175,34.2719431673587,2,0,0,0,0,1,1,0,0,0,38,41,0,9,1,2,0,8,0,38,"c(121.501465012087, 25.0401109992713)",臺北捷運龍山寺站_BL10,514.929475281704,754.46537918377,1775.76312180332,18,3
臺北市萬華區貴陽街二段２２１號,11980000.0,147319.0,0.0,1500000.0,63000,萬華區,房地(土地+建物)+車位,25.0401045032964,121.498776432825,菜園里,5.33,商,,,1120714,土地1建物1車位1,九層,9,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890930,81.32,1,2,1,有,有,升降機械,陽台外推；,RPQOMLTKPHIGFBA18DA,45.21,0.0,6.55,有,647.0,2023-07-14,1239,31.6568909670707,28.7213046400803,35.0602564468648,0.0,31.2243877879577,63000070005,0.0988097487247308,0.415643302474967,95.65,18551.91,48.3003551374175,34.2719431673587,1,1,0,0,0,1,0,0,0,0,29,24,0,7,1,1,0,6,0,29,"c(121.498776432825, 25.0401045032964)",臺北捷運龍山寺站_BL10,477.226644816075,760.958259055301,2019.36490374001,23,3
臺北市萬華區長沙街二段１９９號,9680000.0,131737.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0412060111022,121.500373017742,菜園里,19.6,住,,,1120709,土地1建物1車位0,二層,2,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720312,73.48,2,1,1,有,無,,,RPRNMLLMPHIGFBA57DA,60.76,0.0,12.72,無,,2023-07-09,1240,32.0059427560521,29.136602692104,35.0058427387299,0.0,62.3384595548322,63000070005,0.0988097487247308,0.415643302474967,95.65,18551.91,48.3003551374175,34.2719431673587,1,0,0,0,0,1,1,0,0,0,31,29,0,6,1,1,0,6,0,31,"c(121.500373017742, 25.0412060111022)",臺北捷運龍山寺站_BL10,601.624778168109,866.871286387735,1822.68111942793,40,3
臺北市萬華區長泰街２８２巷１１弄１５號,10600000.0,121504.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0214199838328,121.493100040356,銘德里,28.44,住,,,1120805,土地1建物1車位0,三層，露台,3,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,600720,87.24,2,1,1,有,無,,陽台外推；其他增建；,RPQNMLNLQHIGFBA67DA,87.24,0.0,0.0,無,,2023-08-05,1241,30.1626969578859,28.3957651921154,32.1001076159159,0.0,29.0731455977923,63000070028,0.0778443113772455,0.361776447105788,92.39,30643.75,43.669421473167105,32.4958677578526,0,0,0,0,0,0,0,0,0,0,16,15,0,1,0,2,1,4,0,17,"c(121.493100040356, 25.0214199838328)",臺北捷運中原站_Y14,1706.54502772657,1511.92192197881,2996.5348361166,52,3
臺北市萬華區長泰街２８２巷１１弄２號,10200000.0,134405.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0217029987935,121.493543023939,銘德里,32.25,住,,,1120701,土地1建物1車位0,三層,3,四層,公寓(5樓含以下無電梯),住家用,加強磚造,580812,75.89,3,2,1,有,無,,其他增建；,RPVOMLLKPHIGFBA87DA,75.89,0.0,0.0,無,550.0,2023-07-01,1242,29.0391546627322,26.5404591715164,32.0054299852557,13.0308065494859,34.942331476406,63000070028,0.0778443113772455,0.361776447105788,92.39,30643.75,43.669421473167105,32.4958677578526,0,0,0,0,0,0,0,0,0,0,22,23,0,4,1,2,1,4,0,23,"c(121.493543023939, 25.0217029987935)",臺北捷運龍山寺站_BL10,1675.5285540232,1463.1064822733,3048.26459908929,54,3
臺北市萬華區長泰街７３巷６弄１８號,11000000.0,129214.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0222360040165,121.499921987532,壽德里,28.0,住,,,1120706,土地1建物1車位0,三層,3,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,610822,85.13,3,2,2,有,無,,其他增建；,RPUNMLMKPHIGFBA77DA,81.33,0.0,3.8,無,500.0,2023-07-06,1243,32.1378274674285,28.3100790980965,35.7892749491646,0.0,33.8399841093647,63000070030,0.104567586366798,0.419197774171111,94.19,56024.77,46.4693185178941,32.9941412170848,0,0,0,0,0,0,1,0,0,0,36,30,0,9,2,2,3,1,0,39,"c(121.499921987532, 25.0222360040165)",臺北捷運龍山寺站_BL10,1507.60905615704,1235.02596126175,3301.71956088972,51,3
臺北市萬華區長順街９９巷１５號,12400000.0,125189.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0322569883579,121.490392015078,華江里,45.75,住,,,1120709,土地2建物1車位0,二層,2,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,541201,99.05,3,2,1,有,有,,陽台外推；包含公共設施保留地用地；,RPQNMLLJQHIGFBA27DA,99.05,0.0,0.0,無,,2023-07-09,1244,32.006365842632,29.1767866923967,35.0496397028663,0.0,58.9765790065683,63000070018,0.0717538291706913,0.370498137160204,95.34,15216.02,45.5521193295339,31.8355466560241,0,0,0,0,0,0,1,0,0,0,11,10,0,5,1,1,1,3,0,12,"c(121.490392015078, 25.0322569883579)",臺北捷運龍山寺站_BL10,996.528141506324,1009.5877228061,3180.4645318924,58,3
臺北市萬華區開封街二段５９號,7330000.0,184681.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0470629916746,121.505353041694,福星里,5.46,商,,,1120706,土地1建物1車位0,七層,7,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,720222,39.69,0,1,1,有,無,,,RPRPMLRJQHIGFBA18DA,29.9,0.0,4.69,有,540.0,2023-07-06,1245,32.397030547945,28.9165374734248,36.1383729576875,0.0,31.2127995440086,63000070001,0.0995904289717612,0.423151541280448,88.09,22009.67,51.9929140679088,36.96486565191471,0,0,0,0,0,0,0,0,0,0,45,6,0,4,2,0,0,3,0,45,"c(121.505353041694, 25.0470629916746)",臺北捷運北門站_G13,558.818715141303,1046.03853366292,1175.5413123397,40,3
臺北市萬華區青年路１６６號,6150000.0,189173.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0209259963692,121.502620038345,日祥里,12.18,住,,,1120805,土地1建物1車位0,四層,4,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640523,32.51,0,1,1,有,無,,,RPRNMLNLQHIGFBA77DA,32.51,0.0,0.0,無,115.0,2023-08-05,1247,30.2097643965307,28.4594276727316,32.0656650050053,0.0,29.9305852125549,63000070033,0.0979362101313321,0.407692307692308,91.54,32724.33,47.5274725156025,33.1168831086122,0,0,0,0,0,0,1,0,0,0,14,14,0,3,2,0,2,1,0,16,"c(121.502620038345, 25.0209259963692)",臺北捷運龍山寺站_BL10,1682.65335849823,1398.86970534138,3297.96026414979,48,3
臺北市萬華區青年路１６８巷２弄６６號,6600000.0,147223.0,0.0,0.0,63000,萬華區,房地(土地+建物),25.0198560045193,121.501267031534,日祥里,16.19,住,,,1120725,土地1建物1車位0,二層，陽台,2,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640523,44.83,2,1,1,有,有,,陽台外推；其他增建；,RPWSMLOLPHIGFBA78DA,38.71,0.0,0.0,無,,2023-07-25,1248,31.0494558431073,29.3853902437762,34.2417788870196,0.0,12.7814900640373,63000070033,0.0979362101313321,0.407692307692308,91.54,32724.33,47.5274725156025,33.1168831086122,0,0,0,0,0,0,1,0,0,0,17,16,0,3,2,1,2,1,0,19,"c(121.501267031534, 25.0198560045193)",臺北捷運龍山寺站_BL10,1779.94975430144,1501.04069170897,3465.15073882562,48,3
