Model,Quantile,RMSE,Check_Loss,Pseudo_R2,sMAPE,Execution_Time
XGB_Fold_1,0.1,10.944345786711027,0.9937598439398617,0.3728494391275735,39.48581513572891,
XGB_Fold_1,0.25,6.775746178859471,1.4633865987836947,0.5353548143784657,23.949142790117207,
XGB_Fold_1,0.5,5.035714901221325,1.5721502038652955,0.6396599649494705,18.535368126642364,
XGB_Fold_1,0.75,5.222553638405021,1.2990784990161652,0.6820406791097677,19.509704093129475,
XGB_Fold_1,0.9,6.083488228723896,0.8002678596604633,0.7013840757411065,25.618018675114058,
XGB_Fold_1,mean,5.645904753133482,,,20.285114676960884,
XGB_Fold_1,Total,,6.128643005265481,,,
XGB_Fold_2,0.1,10.112194966229954,0.9420628571630292,0.40285238052655636,41.30240557471823,
XGB_Fold_2,0.25,6.3084964148696665,1.4870379790343602,0.5327323418297503,24.486069885715935,
XGB_Fold_2,0.5,5.214178128194387,1.644344667883287,0.6391349167403064,19.990176620145153,
XGB_Fold_2,0.75,5.579017479801406,1.333418152333294,0.6821670040984671,21.628917852475237,
XGB_Fold_2,0.9,6.515091051338317,0.9706800357955995,0.6248869235671707,27.07991041956676,
XGB_Fold_2,mean,5.035711488959341,,,20.154940844458523,
XGB_Fold_2,Total,,6.377543692209569,,,
XGB_Fold_3,0.1,9.724797663694352,0.9945027307657651,0.36667107257440434,35.41401343287202,
XGB_Fold_3,0.25,6.994201717275192,1.6411315539007483,0.4774197189656886,23.206135727361314,
XGB_Fold_3,0.5,6.062164961651953,1.8281518710979128,0.5920628267749211,19.933681924630736,
XGB_Fold_3,0.75,6.352722296398191,1.4448279814843634,0.6601675987190229,21.88552846608292,
XGB_Fold_3,0.9,7.643629360519937,0.8610320522162769,0.6823747580015218,28.535705975401353,
XGB_Fold_3,mean,6.381681486516908,,,21.69968201835261,
XGB_Fold_3,Total,,6.769646189465066,,,
XGB_Fold_4,0.1,9.768973888054347,0.9215192984649034,0.39906053589213697,35.51390705330319,
XGB_Fold_4,0.25,6.7911864839120355,1.4014055667959198,0.5464334068292231,21.76331425948623,
XGB_Fold_4,0.5,4.969900576280885,1.5810465393100737,0.6450436766968511,17.136244613206244,
XGB_Fold_4,0.75,5.114666407546994,1.3276279432080005,0.6780120330765176,19.201241364823048,
XGB_Fold_4,0.9,6.669057664827388,0.8065430184341825,0.6870978505806279,26.194121966376137,
XGB_Fold_4,mean,5.876739491905388,,,18.70923869619956,
XGB_Fold_4,Total,,6.03814236621308,,,
XGB_Fold_5,0.1,8.632675629506972,1.093886576497293,0.30705885568539204,32.50318720975097,
XGB_Fold_5,0.25,6.241349408183661,1.5328449530757486,0.5114695731144372,23.869907218576092,
XGB_Fold_5,0.5,5.014335796138805,1.6698243673057582,0.6301666490111444,18.854299487010444,
XGB_Fold_5,0.75,5.359232970453265,1.3576577981810019,0.6857493521573169,20.81299835922926,
XGB_Fold_5,0.9,7.455574574834729,0.8133352506847366,0.7014071787782856,28.81528737669477,
XGB_Fold_5,mean,5.265855465210405,,,19.934642920467294,
XGB_Fold_5,Total,,6.4675489457445385,,,
XGBoost_Train_70_OOF,0.1,9.865331040063225,0.9891279167678324,0.3712504630451666,36.84666836060678,9.08 分鐘
XGBoost_Train_70_OOF,0.25,6.628850723365251,1.5051989276972122,0.5209066869617398,23.455544709952665,9.08 分鐘
XGBoost_Train_70_OOF,0.5,5.275486012974003,1.659136816694782,0.6295980392319016,18.89083868460916,9.08 分鐘
XGBoost_Train_70_OOF,0.75,5.5435553257621155,1.3525318314074029,0.677737190747677,20.608271897797785,9.08 分鐘
XGBoost_Train_70_OOF,0.9,6.8982630538092575,0.850411614730341,0.6804141141564557,27.248355927018363,9.08 分鐘
XGBoost_Train_70_OOF,mean,5.6609238594043285,,,20.15754884977649,9.08 分鐘
XGBoost_Train_70_OOF,Total,,6.356407107297571,,,9.08 分鐘
