Model,Quantile,RMSE,Check_Loss,Pseudo_R2,sMAPE,Execution_Time
LGB_Fold_1,0.1,9.147912672795565,1.0184079426078947,0.31498522852272137,35.398770058724224,
LGB_Fold_1,0.25,5.788697096816352,1.5565117286213044,0.486559610195341,22.07587116299742,
LGB_Fold_1,0.5,5.256415676398032,1.7245113225097652,0.6079747682751444,19.721303720495605,
LGB_Fold_1,0.75,5.647564583836532,1.3991130287835252,0.6534490162775045,21.878654072279605,
LGB_Fold_1,0.9,6.688767101643963,0.8392287768558877,0.6687142564204123,27.14539804551489,
LGB_Fold_1,mean,5.339878348020058,,,20.266336346955644,
LGB_Fold_1,Total,,6.537772799378376,,,
LGB_Fold_2,0.1,9.141655051931767,1.0237786857279194,0.32919758224168605,36.35298871303994,
LGB_Fold_2,0.25,6.676598369083227,1.5198795553492181,0.507677204324354,21.58858370123329,
LGB_Fold_2,0.5,5.609110483438203,1.6770433766530448,0.6233681449283821,17.834662759547662,
LGB_Fold_2,0.75,6.087310538848497,1.3087837589944091,0.6859677343081463,19.128453583651176,
LGB_Fold_2,0.9,7.221652309822921,0.7956791626656224,0.710595114229403,24.741089480853436,
LGB_Fold_2,mean,5.9621156408020015,,,19.226512012231932,
LGB_Fold_2,Total,,6.325164539390214,,,
LGB_Fold_3,0.1,9.067754719699899,0.8936185277948042,0.42796338419703694,34.75420517917935,
LGB_Fold_3,0.25,5.337687165962177,1.3359644644274677,0.5684268279119469,21.23464964627822,
LGB_Fold_3,0.5,4.702125222816544,1.580126951730115,0.639284628766851,18.56494050968564,
LGB_Fold_3,0.75,5.156754049972238,1.271439641004135,0.6879320983709651,20.844591192838177,
LGB_Fold_3,0.9,6.423458778713316,0.7548975571350247,0.7073925634152881,26.304411203496407,
LGB_Fold_3,mean,5.134237921344921,,,20.323760786052727,
LGB_Fold_3,Total,,5.836047142091547,,,
LGB_Fold_4,0.1,8.95459754217168,0.9633409775071093,0.39043730773882335,37.23682639640465,
LGB_Fold_4,0.25,6.250587994888928,1.4238417924413467,0.545845623972532,22.060031598976277,
LGB_Fold_4,0.5,4.874151437386425,1.6209494964685112,0.6344869124133257,18.642153261117652,
LGB_Fold_4,0.75,5.06232609163083,1.2681680168261324,0.6957839024240713,20.062454683024438,
LGB_Fold_4,0.9,5.908176258600948,0.755497955671325,0.7092562893666046,25.298929696473536,
LGB_Fold_4,mean,5.2177025686583605,,,19.94885950344278,
LGB_Fold_4,Total,,6.031798238914425,,,
LGB_Fold_5,0.1,8.530615171087428,0.9087247678107586,0.42909916557277217,32.59577026249495,
LGB_Fold_5,0.25,6.011885384234668,1.4251093653333453,0.5515066931650376,21.390331174700403,
LGB_Fold_5,0.5,5.379541971155095,1.6505633986918808,0.6345671991211376,18.058238685858267,
LGB_Fold_5,0.75,5.579708452521308,1.2922142897603972,0.691248114553597,19.792933744211407,
LGB_Fold_5,0.9,7.193559269000004,0.8120059674759416,0.6891659063908703,26.62618960176342,
LGB_Fold_5,mean,5.66914231212137,,,19.137496148377462,
LGB_Fold_5,Total,,6.088617789072323,,,
LightGBM_5Fold_OOF,0.1,8.97144973071462,0.9615741802896972,0.3805861241666145,35.26771212196863,3.67 分鐘
LightGBM_5Fold_OOF,0.25,6.0297512435827105,1.4522613812345364,0.5329279914191342,21.669893456837123,3.67 分鐘
LightGBM_5Fold_OOF,0.5,5.174917039789957,1.6506389092106635,0.6282430745821233,18.564259787340966,3.67 分鐘
LightGBM_5Fold_OOF,0.75,5.519107528034397,1.3079437470737199,0.6833006529119776,20.34141745520096,3.67 分鐘
LightGBM_5Fold_OOF,0.9,6.7053192580986964,0.7914618839607603,0.6976234330362434,26.02320360562034,3.67 分鐘
LightGBM_5Fold_OOF,mean,5.473300966857101,,,19.780592959412107,3.67 分鐘
LightGBM_5Fold_OOF,Total,,6.163880101769378,,,3.67 分鐘
