建物移轉總面積平方公尺,house_age,count_floor,time_index,建物現況格局-廳,建物現況格局-衛,MASTER_UP_rate,Sex_ratio,popdense,dist_to_rail_meter,dist_to_mrt_meter,count_med_500m,count_phar_500m,aqi_idw,t_mean_24h_idw,daily_rain_idw,電梯_無
-1.0949110345513686,0.5752133453355566,0.41349056249220245,0.8291561975888501,-0.7754505255013484,-0.6123666379129792,-0.19866497842954978,-3.702080311930055,1.743155093608531,-0.5803556149619326,-0.291745929290461,0.1765036122083911,0.5907178019440865,-0.7511363011340974,-0.5585420034048605,-0.27605480630600376,False
-0.7293135017570885,0.5752133453355566,-0.3595116286219619,0.8291561975888501,-2.1554489890094124,2.775582829473236,-0.8657414429747301,-1.9954740444255814,0.17218408926278117,-0.7367028666679425,-0.5720433677662966,1.3050268052027232,0.9925128666004068,-1.022679251992929,-0.02513773539613646,0.4935456366912528,False
-0.7424126609399722,0.14270382676908097,-0.10184423158390711,0.8291561975888501,0.6045479380067155,0.5169498512157592,-0.06496520130836037,-3.6312484045887556,1.061059945130752,-0.9151048639482143,-0.42369735309329953,1.3050268052027232,-0.011974795040393877,2.1656106417045837,0.8361201554018799,-0.35369351834308327,True
-0.128062095262733,-1.463760099334971,-0.8748464226980714,0.8291561975888501,0.6045479380067155,-0.6123666379129792,-0.06496520130836037,-3.6312484045887556,1.061059945130752,-0.9249266913952336,-0.545759276817715,1.334724783965732,0.18892273728776626,1.8677268122582749,0.9374760822784902,-0.35369351834308327,False
-0.5615132726243501,-1.0312505807684955,-1.1325138197361262,0.8291561975888501,-0.7754505255013484,-0.6123666379129792,0.026113951595170718,-0.29108127402552125,-0.6838029300290113,-0.9311043710154618,-0.8560316723551572,1.1565369113876796,0.5907178019440865,0.37351505949634156,1.086895449111119,-0.33685561084560894,False
-0.8734042527688077,-1.0312505807684955,0.15582316545414768,0.8291561975888501,-0.7754505255013484,-0.6123666379129792,0.026113951595170718,-0.29108127402552125,-0.6838029300290113,-0.9152757690745175,-0.8669442610981624,1.097140953861662,0.3898202696159264,-0.4146662915675271,-0.06147690133493521,3.2395554775051076,False
-0.17155130374990651,0.945935789821107,-0.3595116286219619,0.8291561975888501,0.6045479380067155,-0.6123666379129792,-1.6126388206379092,-0.2866542798166908,0.834255152284125,-0.2421967735364833,-0.14857165763351712,-0.09077819665868757,0.3898202696159264,0.6008037181301954,0.6178967803394118,-0.35369351834308327,True
-0.6367024463341018,-0.660528136282945,0.41349056249220245,0.8291561975888501,-2.1554489890094124,-1.7416831270417175,0.27012055453596134,-0.27558679429461314,-1.0124858595407213,-0.6072523708741149,-0.6259305469339581,0.3843894635494523,0.18892273728776626,-0.6282090253899154,-0.20051228491004194,-0.22428188845257685,False
-0.28027432496784005,1.0077228639020321,-0.6171790256600167,0.8291561975888501,0.6045479380067155,-0.6123666379129792,0.9734883206203534,-1.5239991611850465,-0.915203466632208,-0.6254111533600057,-0.34667293155625784,0.057711697156356136,-0.6146673920248743,-0.8820754865208682,1.1619812727867165,-0.29791382210081346,True
-0.9128327219092873,-0.28980569179739457,-0.3595116286219619,0.8291561975888501,-0.7754505255013484,-0.6123666379129792,1.363797625676703,-1.0171083242738586,-1.3768813825794881,0.3123710870111942,-0.5772470843565228,0.26559754849741735,0.7916153342722466,-0.37341963472784634,0.4934938451247927,1.7718211418163097,False
2.039979741096326,-0.7841022844447952,1.9594949447205312,0.8291561975888501,-0.7754505255013484,1.6462663403444975,0.8296813454345994,-0.6142518512702096,-0.5632388196985413,-0.5146907248525291,-0.15575238431558117,0.3546914847864435,0.3898202696159264,2.1810584908954045,0.8763568917840122,-0.35369351834308327,False
-0.8145890280376605,-1.1548247289303457,3.247831929910805,0.8291561975888501,-0.7754505255013484,-0.6123666379129792,0.739629117942179,-1.4443132654260828,-0.4503044054665247,-0.739307083703505,-1.0246886581685006,1.2456308476767057,0.3898202696159264,0.6636705170391884,1.3046394492047655,-0.35369351834308327,False
-0.23966693150090107,-1.1548247289303457,2.217162341758586,0.8291561975888501,-0.7754505255013484,-0.6123666379129792,0.739629117942179,-1.4443132654260828,-0.4503044054665247,-0.739307083703505,-1.0246886581685006,1.2456308476767057,0.3898202696159264,-1.0079228968644613,-0.48877965908190696,0.704346982376652,False
-0.2158264617880529,0.5134262712546315,-0.3595116286219619,0.8291561975888501,0.6045479380067155,-0.6123666379129792,0.6530423431264922,-0.2357438464151297,0.8650563123730255,-0.35054658086454094,-0.283349337480546,0.6516712724165309,1.394307931256727,-1.0224740877753906,0.1428960615239432,1.135476494609675,False
-0.3115813154149318,0.6370004194164817,-0.10184423158390711,0.8291561975888501,0.6045479380067155,0.5169498512157592,-0.5113271606482326,-1.0945807229284055,0.271158356771357,-0.40794277640533827,-0.09547791873863479,0.7110672299425485,1.9970005282412076,1.834709281355003,0.9157127741692014,-0.35369351834308327,True
0.29242091450782925,-0.2280186177164695,-0.10184423158390711,0.8291561975888501,0.6045479380067155,0.5169498512157592,0.2867883394384674,-0.014394135973563519,0.6594344557989095,-0.3769495953472367,-0.29630491970520734,0.8298591449945834,2.3987955928975278,1.4385259195573694,1.125154773497127,-0.145612528981045,False
0.7336005957873477,-1.0930376548494207,-0.8748464226980714,0.8291561975888501,0.6045479380067155,0.5169498512157592,-0.9170363730609049,0.14719115264878066,0.430715695108892,-0.6839647243720912,-0.4648783164532912,0.8001611662315746,0.5907178019440865,-0.7600045277309126,0.35460362781029037,6.409814703947846,False
1.533435255494218,0.884148715740182,-0.6171790256600167,0.8291561975888501,0.6045479380067155,0.5169498512157592,0.739629117942179,-1.4443132654260828,-0.4503044054665247,-0.8704567467822417,-0.3782392878046721,0.8298591449945834,-0.011974795040393877,-0.5468889417798698,-0.056885343950085036,-0.290657372161875,False
-0.8867653951353489,0.7605745675783318,-0.8748464226980714,0.8291561975888501,-0.7754505255013484,-0.6123666379129792,-1.4425077594322007,-0.5478469381377372,-1.6155824413669204,-0.47523135528488236,-0.35487358827143867,0.2358995697344086,0.5907178019440865,0.6069787378769026,1.193622369459135,-0.35369351834308327,False
-0.9091649573380799,0.7605745675783318,0.15582316545414768,0.8291561975888501,-0.7754505255013484,-0.6123666379129792,-1.4425077594322007,-0.5478469381377372,-1.6155824413669204,-0.47523135528488236,-0.35487358827143867,0.2358995697344086,0.5907178019440865,1.0553428451040368,1.05176383384092,-0.30948528016779825,False
0.09933930815212565,1.0695099379829571,-0.6171790256600167,0.8291561975888501,0.6045479380067155,0.5169498512157592,-1.412694841968104,-0.08522604331486633,1.3230546191924621,-0.3738496078348492,0.1378413942077725,-0.38775798428877495,-0.21287232736855402,0.42610674390176406,0.780027243219687,-0.31428824751151435,True
-0.28512101386550703,1.0695099379829571,-1.1325138197361262,0.8291561975888501,0.6045479380067155,-0.6123666379129792,-1.4425077594322007,-0.5478469381377372,-1.6155824413669204,-0.4367972407192873,-0.2080358583153647,-0.001684260369661344,0.7916153342722466,0.6387423277818444,1.2254646574078365,-0.35369351834308327,True
5.69228730446792,-1.401973025254046,0.41349056249220245,0.8291561975888501,0.6045479380067155,2.775582829473236,0.739629117942179,-1.4443132654260828,-0.4503044054665247,-0.8437435072947302,-0.324746791979752,0.5922753148905134,-0.41376985969671415,0.020723350979678208,1.1133983604437643,-0.35369351834308327,False
0.431402993438224,1.1930840861448073,-0.6171790256600167,0.8291561975888501,-2.1554489890094124,-1.7416831270417175,0.30171307189690283,-0.2069683840577271,0.1190720765013269,-0.7553017105337181,-0.7386258837584069,0.9189530812836096,0.5907178019440865,0.6267591777063972,1.3079391681407269,-0.35369351834308327,False
3.499226074069554,-0.59874106220202,1.7018275476824765,0.8291561975888501,0.6045479380067155,2.775582829473236,1.0850623278441798,0.7204869026924346,-1.6073721300751969,-0.13975359133971782,0.021416871351919036,-0.9817175595489498,-1.4182575213375148,-0.2823290081341459,-0.13397855843284204,3.8089241310606226,False
-0.5256215764632493,-1.0312505807684955,0.41349056249220245,0.8291561975888501,-0.7754505255013484,-0.6123666379129792,-0.006572291798895796,0.7957458042425679,-0.7736658222300778,-0.44480638896497976,0.30826723674112305,0.9783490388096271,1.394307931256727,-0.1321749378280951,1.1489091266380298,-0.35369351834308327,False
-0.2883958036612279,1.1312970120638823,-0.3595116286219619,0.8291561975888501,0.6045479380067155,-0.6123666379129792,0.3065353922667321,0.4194512964919048,0.07748115073748524,-0.8792628261160355,-0.09854464085699628,-0.03138223913267008,-0.6146673920248743,-0.37151751336273164,0.5356952661587295,-0.2571943103741426,True
0.1295983658645867,-0.2280186177164695,-0.10184423158390711,0.8291561975888501,0.6045479380067155,0.5169498512157592,0.66764363062788,-1.3203574275788053,-0.37010574211082187,-0.5462467489533636,0.20804892987207105,-0.1798721329477138,-0.41376985969671415,-0.8013802869669843,-0.06518176539819948,0.43761542404155207,True
-0.3610961371262316,-1.463760099334971,1.4441601506444215,0.8291561975888501,0.6045479380067155,-0.6123666379129792,-1.1073987698500445,0.22245005419891078,0.6431018773226388,-0.30799142657623857,0.016579806883699644,-0.23926809047373127,-0.21287232736855402,0.589225263447187,1.2976043132123036,-0.35369351834308327,False
0.01707658848361686,0.6370004194164817,0.15582316545414768,0.8291561975888501,0.6045479380067155,0.5169498512157592,-1.1073987698500445,0.22245005419891078,0.6431018773226388,-0.28805805310016125,0.12355545295270798,-0.29866404799974877,-0.21287232736855402,-0.05110069330935824,-0.0057696727535400455,0.06998072898236647,False
-0.11050922195766896,0.4516391971737064,0.15582316545414768,0.8291561975888501,0.6045479380067155,0.5169498512157592,-0.1586982794015594,-0.3685536726800713,0.3537357974011281,-0.48500514440585546,-0.42355599435003677,0.5031813786014873,1.193410398928567,-0.681028312995618,-0.0795933247828442,-0.30064219346617216,False
0.15487974308755187,0.5134262712546315,-0.8748464226980714,0.8291561975888501,0.6045479380067155,-0.6123666379129792,0.2867883394384674,-0.014394135973563519,0.6594344557989095,-0.22973245485589033,-0.8575518351166576,1.215932868913697,2.3987955928975278,0.08490638661878006,1.2360052819030687,-0.31970104601565486,False
-0.7853779030598302,-0.660528136282945,0.6711579595302573,0.8291561975888501,-0.7754505255013484,-0.6123666379129792,-0.8343604367452374,-0.06751806647954141,0.770681754571792,-0.12213350795059671,-0.4546064375407273,-0.001684260369661344,-0.011974795040393877,0.9434584486161626,1.0534835051975635,-0.35369351834308327,False
