土地位置建物門牌,緯度,經度,actual_price,xgboost_qmean,xgboost_q0.1,xgboost_q0.25,xgboost_q0.5,xgboost_q0.75,xgboost_q0.9,rf_qmean,rf_q0.1,rf_q0.25,rf_q0.5,rf_q0.75,rf_q0.9,lgb_qmean,lgb_q0.1,lgb_q0.25,lgb_q0.5,lgb_q0.75,lgb_q0.9,nn_qmean,nn_q0.1,nn_q0.25,nn_q0.5,nn_q0.75,nn_q0.9,dnn_qmean,dnn_q0.1,dnn_q0.25,dnn_q0.5,dnn_q0.75,dnn_q0.9,cnn_qmean,cnn_q0.1,cnn_q0.25,cnn_q0.5,cnn_q0.75,cnn_q0.9,Ensemble_qmean,Ensemble_q0.1,Ensemble_q0.25,Ensemble_q0.5,Ensemble_q0.75,Ensemble_q0.9
臺北市大安區安和路二段１８１巷２號,25.02720098,121.550184,58499999.99999997,56875904.0,39824100.0,57981424.0,58592760.0,59978360.0,66428120.0,55062706.2484621,46833168.80264122,51804594.76157168,57815707.5770193,59204174.26171245,60485535.04138577,53511820.06656796,41327655.97741672,55302248.182476215,57786878.47008655,58362162.77243563,62902014.89676493,53693950.0,37471550.0,52881572.0,60999270.0,65457524.0,82009944.0,61098480.0,31981196.0,49720108.0,51923776.0,65437676.0,81723256.0,56412524.0,30329822.0,47761584.0,49215800.0,66064470.0,87171010.0,56109230.71917168,37961248.79667632,52575255.157341324,56055698.67451764,62417394.50569135,73453313.32302512
臺北市信義區忠孝東路五段３７２巷２７弄４２號二樓,25.0395800057052,121.574929962668,24659999.999999985,25354472.0,20761440.0,23350462.0,24623004.0,25654370.0,28062220.0,24148776.317927614,20285205.62153609,22677460.55071169,24712394.682103142,25102322.2899798,25947204.73038395,24610360.87446752,20975464.030532774,24468415.56345564,24653851.921149965,25422567.21982928,27786692.91931797,25618724.0,19409790.0,25373920.0,26030102.0,26927118.0,28530244.0,23542088.0,17130648.0,23022498.0,25106926.0,28363292.0,32309214.0,26504242.0,15467721.0,18538834.0,25125368.0,28635408.0,34443464.0,24963110.532065857,19005044.77534481,22905265.01902789,25041941.100542188,26684179.58496818,29513173.27495032
臺北市大安區四維路１７０巷３６號三樓之１２,25.0281900051181,121.546339961489,21200000.000000004,18118124.0,15994190.0,16302742.0,19419528.0,21355494.0,22782984.0,20654707.404023413,16882510.67893268,19101076.95292625,21200000.000000004,22381641.860343203,23500000.00000002,19627399.668456823,16141347.179082472,18626640.080111675,19867231.80370288,21200487.8703494,21995734.307384208,20016872.0,16496990.0,17177074.0,20320926.0,23246344.0,24358520.0,18749960.0,14254072.0,18712838.0,18729086.0,21686250.0,23011960.0,19720488.0,9523554.0,12140105.0,18526744.0,21681866.0,29102998.0,19481258.51208004,14882110.643002525,17010079.338839654,19677252.63395048,21925347.288448766,24125366.051230703
臺北市北投區中央北路四段１８巷４６弄２０號三樓,25.1364,121.47917,23500000.00000002,22688318.0,21655704.0,21760084.0,23508972.0,24362748.0,28874092.0,23336608.59749096,18279337.70282085,21417708.432565004,23500000.00000002,24766426.069075085,28479954.23602158,21906913.60434189,19801989.425808117,20107909.98520712,23460216.10390674,26383061.582155053,29908897.4750421,23024122.0,18102026.0,20712276.0,23701492.0,28187424.0,30807918.0,24560996.0,18570544.0,22109588.0,23712796.0,30174606.0,34593840.0,24104372.0,9654505.0,15139789.0,24252082.0,30193316.0,42129836.0,23270221.700305473,17677351.021438163,20207892.56962869,23689259.68398446,27344596.94187169,32465756.28517728
臺北市北投區天母西路１１７巷４６號四樓,25.120889998563,121.524309973011,28180000.00000004,33452778.0,24992830.0,27150684.0,28164960.0,30783012.0,32885996.0,30623171.073824804,26905546.304922085,27320732.07435611,28288680.180615515,32048577.69908189,40479999.99999996,30030134.0131826,22133071.926948868,28186542.997635767,28323174.842372168,34160783.42516061,35293404.13108073,26536160.0,20371258.0,24966388.0,26102044.0,31221410.0,37578840.0,27073220.0,17884888.0,26302198.0,26903554.0,34560004.0,40675996.0,25775910.0,10960895.0,15196174.0,22415182.0,26022408.0,38638176.0,28915228.84783457,20541414.87197849,24853786.511998642,26699599.170497943,31466032.520707082,37592068.68851345
臺北市士林區中山北路六段２３６巷７號五樓之２,25.1084399805909,121.526179975609,37500000.0,33678196.0,25204662.0,32254476.0,34841896.0,40363764.0,40493230.0,36273372.517719,31318156.684235245,35707142.14391442,37599470.89392435,38048973.06145059,38814542.182629846,36218984.58572509,25927545.068740662,32928223.69910781,34909528.01555636,37472291.2735125,40241133.63673273,34301784.0,24455024.0,32463520.0,36824250.0,42395284.0,43230052.0,34967120.0,20058606.0,27967054.0,30836960.0,38164870.0,42500940.0,34516396.0,21181708.0,28284418.0,37669692.0,44237332.0,59101330.0,34992642.18390735,24690950.292162653,31600805.640503705,35446966.15158012,40113752.389160514,44063537.96989376
臺北市文山區木新路二段１１１巷４號二樓,24.9840599973612,121.570059993104,9750000.000000004,9350723.0,6781827.5,9774721.0,10317647.0,11285474.0,12611751.0,10044007.066298507,9015071.96799469,9886144.42408247,9894998.23698832,10883162.882739635,12100497.524820251,9237360.13664086,7417695.676827335,9539820.961768787,10165058.844263582,11086199.000416536,12188790.956587035,9036812.0,7786839.0,8027954.0,9441388.0,10530721.0,12096582.0,9040536.0,7307395.0,7836140.5,8584741.0,10804967.0,13515293.0,10298968.0,7741110.0,8544955.0,12748470.0,17096340.0,17406026.0,9501401.033823228,7674989.857470337,8934955.980975209,10192050.513541983,11947810.647192694,13319823.41356788
臺北市內湖區行善路３３３巷８０號五樓,25.0611800025502,121.586030033224,65000000.00000007,76644020.0,41492024.0,66431790.0,73710370.0,75000344.0,95226880.0,67984336.93333255,56323029.488527015,63942901.5482339,65787847.65166328,68769580.58924623,74978495.4119512,85619220.49859889,43747547.92184161,70351954.81659897,77225207.44406542,89699622.58468911,105625456.4683968,64733430.0,46407836.0,63305930.0,68650990.0,86902240.0,96385410.0,66603704.0,36593404.0,54788280.0,59165390.0,81271850.0,115966220.0,59789784.0,27069606.0,32035900.0,56449656.0,76268370.0,103546580.0,70229082.57198857,41938907.9017281,58476126.06080548,66831576.84928811,79652001.19565588,98621506.980058
臺北市萬華區中華路二段３６４巷１５號,25.02837248,121.503805,33400000.000000004,33313018.0,28448734.0,31267298.0,32820640.0,33302408.0,40096196.0,32644121.5349739,28096734.37928002,31683959.06827496,33038038.68276572,34192696.35265411,35222895.65545105,30704203.387885027,27955189.28497488,31869589.91034137,33180273.28911621,33385352.50665542,37565196.95069239,30528256.0,24512090.0,29130876.0,32011100.0,33812850.0,36386972.0,29605824.0,21552152.0,29102942.0,30508290.0,39683520.0,45776884.0,32969150.0,22301064.0,30423858.0,40537588.0,51836500.0,53341480.0,31627428.820476487,25477660.61070915,30579753.829769388,33682654.99531365,37702221.14321826,41398270.76769058
臺北市松山區八德路三段１６５號,25.048187,121.555411,41469999.99999996,33709690.0,25491992.0,38060772.0,41614710.0,42556910.0,46294056.0,37523663.47602455,29887452.428739496,33961351.27514338,40740112.27467176,42403248.885591686,42931755.639455706,42818500.8182648,26719663.27895715,38169975.36482167,41770457.39368776,42412137.67397343,51495194.903149456,36143424.0,25772028.0,33860412.0,38568964.0,46552340.0,51811096.0,36832536.0,22867356.0,31640816.0,34202744.0,45988932.0,54082370.0,37776756.0,19176086.0,27493844.0,37006256.0,46016050.0,54484716.0,37467428.38238156,24985762.951282773,33864528.43999418,38983873.94472659,44321603.093260854,50183198.09043419
